t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 jE1600 jE0900 jE1800 jE1000 jE1100 jE1300 jE2000 jE1500 jF0007 jF0008 jO2201 jO2302 jV1716 jV1918 jV0600 jV1200 jV1400 jV2120 
11.54 3.47378e-16 5 0 0 10 10 -5.05364e-30 0 0 0 10 0.43809 -5 0.66191 0 2.19551e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.47378e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
11.56 2.1684e-18 5 0 0 10 10 3.02602e-30 0 0 0 10 0.384344 -5 0.715656 0 5.55654e-19 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.1684e-18 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
11.58 -4.23273e-16 5 0 0 10 10 2.01529e-30 0 0 0 10 0.333211 -5 0.766789 0 -4.19451e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.23273e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
11.6 -6.88252e-16 5 0 0 10 10 -6.06437e-30 0 0 0 10 0.285497 -5 0.814503 0 -1.66086e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.88252e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
11.62 -3.06179e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.241954 -5 0.858046 0 3.29326e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.06179e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
11.64 2.3679e-16 5 0 0 10 10 4.53595e-30 0 0 0 10 0.203269 -5 0.896731 0 1.64663e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.3679e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
11.66 -9.15934e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.170052 -5 0.929948 0 -1.07607e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.15934e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
11.68 3.54317e-16 5 0 0 10 10 -1.01689e-30 0 0 0 10 0.142828 -5 0.957172 0 -4.74338e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.54317e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
11.7 9.1073e-18 5 0 0 10 10 7.06277e-30 0 0 0 10 0.122025 -5 0.977975 0 -6.38324e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 9.1073e-18 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
11.72 -4.16334e-16 5 0 0 10 10 6.05204e-30 0 0 0 10 0.107971 -5 0.992029 0 2.74439e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.16334e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
11.74 -6.81313e-16 5 0 0 10 10 -2.02762e-30 0 0 0 10 0.100888 -5 0.999112 0 -9.66973e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.81313e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
11.76 -2.9924e-16 5 0 0 10 10 4.99201e-31 0 0 0 10 0.100888 -5 0.999112 0 -3.64563e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -2.9924e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
11.78 -5.63785e-16 5 0 0 10 10 -7.58046e-30 0 0 0 10 0.107971 -5 0.992029 0 -1.60597e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.63785e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
11.8 7.06466e-16 5 0 0 10 10 7.56813e-30 0 0 0 10 0.122025 -5 0.977975 0 3.83537e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 7.06466e-16 0 0 0 0 0 0 0 0 6.84731e-28 0 6.84731e-28 0 0 0 -5e-12 0 0 0
11.82 -4.46691e-16 5 0 0 10 10 -5.11527e-31 0 0 0 10 0.142828 -5 0.957172 0 -8.57197e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.46691e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
11.84 1.60462e-17 5 0 0 10 10 -1.52226e-30 0 0 0 10 0.170052 -5 0.929948 0 5.55654e-19 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.60462e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
11.86 -4.09828e-16 5 0 0 10 10 -2.53298e-30 0 0 0 10 0.203269 -5 0.896731 0 -4.19451e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.09828e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
11.88 1.33574e-16 5 0 0 10 10 5.54668e-30 0 0 0 10 0.241954 -5 0.858046 0 -5.84114e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.33574e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
11.9 -2.92301e-16 5 0 0 10 10 4.53595e-30 0 0 0 10 0.285497 -5 0.814503 0 3.29326e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -2.92301e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
11.92 -5.56846e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.333211 -5 0.766789 0 -9.12085e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.56846e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
11.94 -9.45424e-17 5 0 0 10 10 -4.54828e-30 0 0 0 10 0.384344 -5 0.715656 0 6.77626e-21 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.45424e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
11.96 3.68195e-16 5 0 0 10 10 -5.559e-30 0 0 0 10 0.43809 -5 0.66191 0 -4.74338e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.68195e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
11.98 2.29851e-17 5 0 0 10 10 2.52066e-30 0 0 0 10 0.4936 -5 0.6064 0 -6.38324e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.29851e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12 -4.0289e-16 5 0 0 10 10 1.50993e-30 0 0 0 10 0.55 -5 0.55 0 2.74439e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.0289e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.02 -6.67435e-16 5 0 0 10 10 -6.56973e-30 0 0 0 10 0.6064 -5 0.4936 0 -9.66973e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.67435e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
12.04 -2.85362e-16 5 0 0 10 10 -4.04291e-30 0 0 0 10 0.66191 -5 0.43809 0 -3.64563e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -2.85362e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.06 2.57606e-16 5 0 0 10 10 4.03059e-30 0 0 0 10 0.715656 -5 0.384344 0 -5.29226e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.57606e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.08 -8.95551e-16 5 0 0 10 10 -4.04291e-30 0 0 0 10 0.766789 -5 0.333211 0 -1.77064e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.95551e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
12.1 3.75134e-16 5 0 0 10 10 -1.52226e-30 0 0 0 10 0.814503 -5 0.285497 0 2.19551e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.75134e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.12 2.9924e-17 5 0 0 10 10 6.55741e-30 0 0 0 10 0.858046 -5 0.241954 0 5.55654e-19 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.9924e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.14 -3.95951e-16 5 0 0 10 10 5.54668e-30 0 0 0 10 0.896731 -5 0.203269 0 -4.19451e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.95951e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.16 -6.60496e-16 5 0 0 10 10 -2.53298e-30 0 0 0 10 0.929948 -5 0.170052 0 -1.66086e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.60496e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
12.18 -2.78423e-16 5 0 0 10 10 -6.16298e-33 0 0 0 10 0.957172 -5 0.142828 0 3.29326e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -2.78423e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.2 2.64545e-16 5 0 0 10 10 8.0735e-30 0 0 0 10 0.977975 -5 0.122025 0 1.64663e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.64545e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.22 -8.88612e-16 5 0 0 10 10 -6.16298e-33 0 0 0 10 0.992029 -5 0.107971 0 -1.07675e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -8.88612e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
12.24 3.82073e-16 5 0 0 10 10 2.52066e-30 0 0 0 10 0.999112 -5 0.100888 0 -4.74338e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.82073e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.26 -7.71085e-16 5 0 0 10 10 -5.559e-30 0 0 0 10 0.999112 -5 0.100888 0 -1.71575e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.71085e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
12.28 -3.89012e-16 5 0 0 10 10 -3.03835e-30 0 0 0 10 0.992029 -5 0.107971 0 2.74439e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.89012e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.3 1.53957e-16 5 0 0 10 10 5.04131e-30 0 0 0 10 0.977975 -5 0.122025 0 1.09775e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.53957e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.32 -9.98767e-16 5 0 0 10 10 -3.03835e-30 0 0 0 10 0.957172 -5 0.142828 0 -1.13096e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.98767e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
12.34 2.71484e-16 5 0 0 10 10 -5.11527e-31 0 0 0 10 0.929948 -5 0.170052 0 -5.29226e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.71484e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.36 -7.37257e-17 5 0 0 10 10 7.56813e-30 0 0 0 10 0.896731 -5 0.203269 0 -6.93212e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.37257e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.38 3.89012e-16 5 0 0 10 10 6.55741e-30 0 0 0 10 0.858046 -5 0.241954 0 2.19551e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.89012e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.4 -7.64146e-16 5 0 0 10 10 -1.52226e-30 0 0 0 10 0.814503 -5 0.285497 0 -1.02186e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.64146e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
12.42 -3.82073e-16 5 0 0 10 10 1.00457e-30 0 0 0 10 0.766789 -5 0.333211 0 -4.19451e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.82073e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.44 -6.46618e-16 5 0 0 10 10 -7.0751e-30 0 0 0 10 0.715656 -5 0.384344 0 -1.66086e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.46618e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
12.46 6.23633e-16 5 0 0 10 10 8.0735e-30 0 0 0 10 0.66191 -5 0.43809 0 1.71643e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 6.23633e-16 0 0 0 0 0 0 0 0 6.84731e-28 0 6.84731e-28 0 0 0 -5e-12 0 0 0
12.48 -5.29524e-16 5 0 0 10 10 -6.16298e-33 0 0 0 10 0.6064 -5 0.4936 0 -9.12085e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.29524e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
12.5 -6.67869e-17 5 0 0 10 10 -1.01689e-30 0 0 0 10 0.55 -5 0.55 0 6.77626e-21 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.67869e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.52 3.95951e-16 5 0 0 10 10 -2.02762e-30 0 0 0 10 0.4936 -5 0.6064 0 -4.74338e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.95951e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.54 5.07407e-17 5 0 0 10 10 6.05204e-30 0 0 0 10 0.43809 -5 0.66191 0 -6.39002e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 5.07407e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.56 -3.75134e-16 5 0 0 10 10 5.04131e-30 0 0 0 10 0.384344 -5 0.715656 0 2.74439e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.75134e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.58 -6.39679e-16 5 0 0 10 10 -3.03835e-30 0 0 0 10 0.333211 -5 0.766789 0 -9.66973e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.39679e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
12.6 -1.77375e-16 5 0 0 10 10 -4.04291e-30 0 0 0 10 0.285497 -5 0.814503 0 -5.42101e-19 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.77375e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.62 2.85362e-16 5 0 0 10 10 -5.05364e-30 0 0 0 10 0.241954 -5 0.858046 0 -5.29226e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.85362e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.64 -5.9848e-17 5 0 0 10 10 3.02602e-30 0 0 0 10 0.203269 -5 0.896731 0 -6.93212e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.9848e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.66 4.02456e-16 5 0 0 10 10 2.01529e-30 0 0 0 10 0.170052 -5 0.929948 0 2.19551e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 4.02456e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.68 -7.50268e-16 5 0 0 10 10 -6.06437e-30 0 0 0 10 0.142828 -5 0.957172 0 -1.02186e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.50268e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
12.7 -3.68195e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.122025 -5 0.977975 0 -4.19451e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.68195e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.72 1.74773e-16 5 0 0 10 10 4.53595e-30 0 0 0 10 0.107971 -5 0.992029 0 -5.84114e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.74773e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.74 -9.78384e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.100888 -5 0.999112 0 -4.37747e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.78384e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
12.76 2.92301e-16 5 0 0 10 10 -1.01689e-30 0 0 0 10 0.100888 -5 0.999112 0 1.64663e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.92301e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.78 -5.29091e-17 5 0 0 10 10 7.06277e-30 0 0 0 10 0.107971 -5 0.992029 0 6.77626e-21 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.29091e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.8 4.09395e-16 5 0 0 10 10 6.05204e-30 0 0 0 10 0.122025 -5 0.977975 0 -4.74338e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 4.09395e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.82 -7.43329e-16 5 0 0 10 10 -2.02762e-30 0 0 0 10 0.142828 -5 0.957172 0 -1.71575e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.43329e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
12.84 -3.61256e-16 5 0 0 10 10 4.99201e-31 0 0 0 10 0.170052 -5 0.929948 0 2.73761e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.61256e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.86 -6.26235e-16 5 0 0 10 10 -7.58046e-30 0 0 0 10 0.203269 -5 0.896731 0 -9.66973e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.26235e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
12.88 6.4445e-16 5 0 0 10 10 7.56813e-30 0 0 0 10 0.241954 -5 0.858046 0 1.02254e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 6.4445e-16 0 0 0 0 0 0 0 0 6.84731e-28 0 6.84731e-28 0 0 0 -5e-12 0 0 0
12.9 -5.08708e-16 5 0 0 10 10 -5.11527e-31 0 0 0 10 0.285497 -5 0.814503 0 -1.60665e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -5.08708e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
12.92 -4.59702e-17 5 0 0 10 10 -1.52226e-30 0 0 0 10 0.333211 -5 0.766789 0 -6.93212e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.59702e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.94 -4.71845e-16 5 0 0 10 10 -2.53298e-30 0 0 0 10 0.384344 -5 0.715656 0 2.19551e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.71845e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.96 7.11237e-17 5 0 0 10 10 5.54668e-30 0 0 0 10 0.43809 -5 0.66191 0 5.48877e-19 1 -0.0666667 0.933333 -0.0666667 0.933333 10 7.11237e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
12.98 -3.54317e-16 5 0 0 10 10 4.53595e-30 0 0 0 10 0.4936 -5 0.6064 0 -4.20128e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.54317e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
13 -6.19296e-16 5 0 0 10 10 -3.53755e-30 0 0 0 10 0.55 -5 0.55 0 -1.66086e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -6.19296e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
13.02 -1.56559e-16 5 0 0 10 10 -4.54828e-30 0 0 0 10 0.6064 -5 0.4936 0 6.39679e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -1.56559e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
13.04 3.06179e-16 5 0 0 10 10 -5.559e-30 0 0 0 10 0.66191 -5 0.43809 0 1.64663e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.06179e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
13.06 -3.90313e-17 5 0 0 10 10 2.52066e-30 0 0 0 10 0.715656 -5 0.384344 0 6.77626e-21 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.90313e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
13.08 -4.64906e-16 5 0 0 10 10 1.50993e-30 0 0 0 10 0.766789 -5 0.333211 0 -4.74338e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.64906e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
13.1 -7.29451e-16 5 0 0 10 10 -6.56973e-30 0 0 0 10 0.814503 -5 0.285497 0 -1.71575e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.29451e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
13.12 -3.47378e-16 5 0 0 10 10 -4.04291e-30 0 0 0 10 0.858046 -5 0.241954 0 2.73761e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.47378e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
13.14 1.9559e-16 5 0 0 10 10 4.03059e-30 0 0 0 10 0.896731 -5 0.203269 0 1.09775e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 1.9559e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
13.16 -9.57567e-16 5 0 0 10 10 -4.04291e-30 0 0 0 10 0.929948 -5 0.170052 0 -1.13164e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.57567e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
13.18 3.13118e-16 5 0 0 10 10 -1.52226e-30 0 0 0 10 0.957172 -5 0.142828 0 -5.29226e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.13118e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
13.2 -3.20924e-17 5 0 0 10 10 6.55741e-30 0 0 0 10 0.977975 -5 0.122025 0 -6.93889e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.20924e-17 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
13.22 -4.57967e-16 5 0 0 10 10 5.54668e-30 0 0 0 10 0.992029 -5 0.107971 0 2.19551e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -4.57967e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
13.24 -7.22512e-16 5 0 0 10 10 -2.53298e-30 0 0 0 10 0.999112 -5 0.100888 0 -1.02186e-17 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -7.22512e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
13.26 -3.40439e-16 5 0 0 10 10 -6.16298e-33 0 0 0 10 0.999112 -5 0.100888 0 -4.20128e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -3.40439e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
13.28 2.02529e-16 5 0 0 10 10 8.0735e-30 0 0 0 10 0.992029 -5 0.107971 0 -5.84114e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 2.02529e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
13.3 -9.50628e-16 5 0 0 10 10 -6.16298e-33 0 0 0 10 0.977975 -5 0.122025 0 -4.37747e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 -9.50628e-16 0 0 0 0 0 0 0 0 -9.30856e-28 0 -9.30856e-28 0 0 0 -5e-12 0 0 0
13.32 3.20056e-16 5 0 0 10 10 2.52066e-30 0 0 0 10 0.957172 -5 0.142828 0 1.64663e-18 1 -0.0666667 0.933333 -0.0666667 0.933333 10 3.20056e-16 0 0 0 0 0 0 0 0 -1.23062e-28 0 -1.23062e-28 0 0 0 -5e-12 0 0 0
