t 1 2 jL0102 3 4 5 6 7 8 9 10 jE1000 11 jE1100 12 jE1200 13 jH1300 jyH1300 14 jH1400 jyH1400 jV0300 jV0800 jV0510 jV0711 jV0912 
1.0352 33.5648 37.7299 -0.335648 -9.296 0 0.0704 0 0.0704 4.46921 -2.32607 -0.9296 0 -0.9296 0 -3.32607 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.335718 0 0 0 
1.0354 33.5815 37.7436 -0.335815 -9.292 0 0.0708 0 0.0708 4.48321 -2.32604 -0.9292 0 -0.9292 0 -3.32604 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.335883 0 0 0 
1.0356 33.5981 37.7572 -0.335981 -9.288 0 0.0712 0 0.0712 4.49703 -2.32601 -0.9288 0 -0.9288 0 -3.32601 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.336049 0 0 0 
1.0358 33.6147 37.7705 -0.336147 -9.284 0 0.0716 0 0.0716 4.51067 -2.32598 -0.9284 0 -0.9284 0 -3.32598 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.336214 0 0 0 
1.036 33.6313 37.7837 -0.336313 -9.28 0 0.072 0 0.072 4.52414 -2.32595 -0.928 0 -0.928 0 -3.32595 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.336379 0 0 0 
1.0362 33.6479 37.7967 -0.336479 -9.276 0 0.0724 0 0.0724 4.53742 -2.32592 -0.9276 0 -0.9276 0 -3.32592 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.336544 0 0 0 
1.0364 33.6645 37.8095 -0.336645 -9.272 0 0.0728 0 0.0728 4.55053 -2.32589 -0.9272 0 -0.9272 0 -3.32589 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.336709 0 0 0 
1.0366 33.6811 37.8221 -0.336811 -9.268 0 0.0732 0 0.0732 4.56346 -2.32586 -0.9268 0 -0.9268 0 -3.32586 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.336874 0 0 0 
1.0368 33.6976 37.8346 -0.336976 -9.264 0 0.0736 0 0.0736 4.57621 -2.32583 -0.9264 0 -0.9264 0 -3.32583 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.337038 0 0 0 
1.037 33.7142 37.8468 -0.337142 -9.26 0 0.074 0 0.074 4.58877 -2.32581 -0.926 0 -0.926 0 -3.32581 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.337203 0 0 0 
1.0372 33.7307 37.8589 -0.337307 -9.256 0 0.0744 0 0.0744 4.60116 -2.32578 -0.9256 0 -0.9256 0 -3.32578 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.337367 0 0 0 
1.0374 33.7472 37.8708 -0.337472 -9.252 0 0.0748 0 0.0748 4.61336 -2.32575 -0.9252 0 -0.9252 0 -3.32575 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.337531 0 0 0 
1.0376 33.7636 37.8826 -0.337636 -9.248 0 0.0752 0 0.0752 4.62539 -2.32572 -0.9248 0 -0.9248 0 -3.32572 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.337695 0 0 0 
1.0378 33.7801 37.8941 -0.337801 -9.244 0 0.0756 0 0.0756 4.63723 -2.32569 -0.9244 0 -0.9244 0 -3.32569 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.337859 0 0 0 
1.038 33.7965 37.9055 -0.337965 -9.24 0 0.076 0 0.076 4.64888 -2.32566 -0.924 0 -0.924 0 -3.32566 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.338022 0 0 0 
1.0382 33.8129 37.9166 -0.338129 -9.236 0 0.0764 0 0.0764 4.66036 -2.32563 -0.9236 0 -0.9236 0 -3.32563 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.338185 0 0 0 
1.0384 33.8293 37.9276 -0.338293 -9.232 0 0.0768 0 0.0768 4.67164 -2.3256 -0.9232 0 -0.9232 0 -3.3256 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.338348 0 0 0 
1.0386 33.8457 37.9384 -0.338457 -9.228 0 0.0772 0 0.0772 4.68275 -2.32557 -0.9228 0 -0.9228 0 -3.32557 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.338511 0 0 0 
1.0388 33.8621 37.9491 -0.338621 -9.224 0 0.0776 0 0.0776 4.69367 -2.32554 -0.9224 0 -0.9224 0 -3.32554 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.338674 0 0 0 
1.039 33.8784 37.9595 -0.338784 -9.22 0 0.078 0 0.078 4.7044 -2.32551 -0.922 0 -0.922 0 -3.32551 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.338836 0 0 0 
1.0392 33.8947 37.9698 -0.338947 -9.216 0 0.0784 0 0.0784 4.71495 -2.32548 -0.9216 0 -0.9216 0 -3.32548 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.338998 0 0 0 
1.0394 33.911 37.9798 -0.33911 -9.212 0 0.0788 0 0.0788 4.72532 -2.32545 -0.9212 0 -0.9212 0 -3.32545 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.33916 0 0 0 
1.0396 33.9272 37.9897 -0.339272 -9.208 0 0.0792 0 0.0792 4.73549 -2.32542 -0.9208 0 -0.9208 0 -3.32542 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.339321 0 0 0 
1.0398 33.9434 37.9994 -0.339434 -9.204 0 0.0796 0 0.0796 4.74548 -2.32539 -0.9204 0 -0.9204 0 -3.32539 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.339483 0 0 0 
1.04 33.9596 38.0089 -0.339596 -9.2 0 0.08 0 0.08 4.75528 -2.32536 -0.92 0 -0.92 0 -3.32536 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.339644 0 0 0 
1.0402 33.9758 38.0183 -0.339758 -9.196 0 0.0804 0 0.0804 4.7649 -2.32534 -0.9196 0 -0.9196 0 -3.32534 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.339805 0 0 0 
1.0404 33.9919 38.0274 -0.339919 -9.192 0 0.0808 0 0.0808 4.77432 -2.32531 -0.9192 0 -0.9192 0 -3.32531 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.339965 0 0 0 
1.0406 34.0081 38.0363 -0.340081 -9.188 0 0.0812 0 0.0812 4.78356 -2.32528 -0.9188 0 -0.9188 0 -3.32528 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.340125 0 0 0 
1.0408 34.0241 38.0451 -0.340241 -9.184 0 0.0816 0 0.0816 4.79261 -2.32525 -0.9184 0 -0.9184 0 -3.32525 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.340285 0 0 0 
1.041 34.0402 38.0537 -0.340402 -9.18 0 0.082 0 0.082 4.80147 -2.32522 -0.918 0 -0.918 0 -3.32522 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.340445 0 0 0 
1.0412 34.0562 38.062 -0.340562 -9.176 0 0.0824 0 0.0824 4.81014 -2.32519 -0.9176 0 -0.9176 0 -3.32519 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.340604 0 0 0 
1.0414 34.0722 38.0702 -0.340722 -9.172 0 0.0828 0 0.0828 4.81862 -2.32516 -0.9172 0 -0.9172 0 -3.32516 0 1.99985 0 1.99985 1.9999 0 1.9999 -3.99975 -0.340763 0 0 0 
1.0416 34.0882 38.0782 -0.340882 -9.168 0 0.0832 0 0.0832 4.82691 -2.32513 -0.9168 0 -0.9168 0 -3.32513 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.340922 0 0 0 
1.0418 34.1041 38.0861 -0.341041 -9.164 0 0.0836 0 0.0836 4.83501 -2.32511 -0.9164 0 -0.9164 0 -3.32511 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.34108 0 0 0 
1.042 34.12 38.0937 -0.3412 -9.16 0 0.084 0 0.084 4.84292 -2.32508 -0.916 0 -0.916 0 -3.32508 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.341238 0 0 0 
1.0422 34.1358 38.1011 -0.341358 -9.156 0 0.0844 0 0.0844 4.85063 -2.32505 -0.9156 0 -0.9156 0 -3.32505 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.341396 0 0 0 
1.0424 34.1517 38.1084 -0.341517 -9.152 0 0.0848 0 0.0848 4.85816 -2.32502 -0.9152 0 -0.9152 0 -3.32502 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.341553 0 0 0 
1.0426 34.1675 38.1154 -0.341675 -9.148 0 0.0852 0 0.0852 4.86549 -2.32499 -0.9148 0 -0.9148 0 -3.32499 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.34171 0 0 0 
1.0428 34.1832 38.1223 -0.341832 -9.144 0 0.0856 0 0.0856 4.87263 -2.32496 -0.9144 0 -0.9144 0 -3.32496 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.341867 0 0 0 
1.043 34.1989 38.1289 -0.341989 -9.14 0 0.086 0 0.086 4.87958 -2.32493 -0.914 0 -0.914 0 -3.32493 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.342023 0 0 0 
1.0432 34.2146 38.1354 -0.342146 -9.136 0 0.0864 0 0.0864 4.88634 -2.32491 -0.9136 0 -0.9136 0 -3.32491 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.342179 0 0 0 
1.0434 34.2303 38.1417 -0.342303 -9.132 0 0.0868 0 0.0868 4.8929 -2.32488 -0.9132 0 -0.9132 0 -3.32488 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.342334 0 0 0 
1.0436 34.2459 38.1478 -0.342459 -9.128 0 0.0872 0 0.0872 4.89928 -2.32485 -0.9128 0 -0.9128 0 -3.32485 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.342489 0 0 0 
1.0438 34.2614 38.1537 -0.342614 -9.124 0 0.0876 0 0.0876 4.90545 -2.32482 -0.9124 0 -0.9124 0 -3.32482 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.342644 0 0 0 
1.044 34.277 38.1594 -0.34277 -9.12 0 0.088 0 0.088 4.91144 -2.32479 -0.912 0 -0.912 0 -3.32479 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.342798 0 0 0 
1.0442 34.2925 38.1649 -0.342925 -9.116 0 0.0884 0 0.0884 4.91723 -2.32477 -0.9116 0 -0.9116 0 -3.32477 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.342952 0 0 0 
1.0444 34.3079 38.1702 -0.343079 -9.112 0 0.0888 0 0.0888 4.92282 -2.32474 -0.9112 0 -0.9112 0 -3.32474 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.343106 0 0 0 
1.0446 34.3233 38.1753 -0.343233 -9.108 0 0.0892 0 0.0892 4.92822 -2.32471 -0.9108 0 -0.9108 0 -3.32471 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.343259 0 0 0 
1.0448 34.3387 38.1803 -0.343387 -9.104 0 0.0896 0 0.0896 4.93343 -2.32468 -0.9104 0 -0.9104 0 -3.32468 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.343412 0 0 0 
1.045 34.354 38.185 -0.34354 -9.1 0 0.09 0 0.09 4.93844 -2.32466 -0.91 0 -0.91 0 -3.32466 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.343564 0 0 0 
1.0452 34.3693 38.1895 -0.343693 -9.096 0 0.0904 0 0.0904 4.94326 -2.32463 -0.9096 0 -0.9096 0 -3.32463 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.343716 0 0 0 
1.0454 34.3845 38.1939 -0.343845 -9.092 0 0.0908 0 0.0908 4.94788 -2.3246 -0.9092 0 -0.9092 0 -3.3246 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.343867 0 0 0 
1.0456 34.3997 38.198 -0.343997 -9.088 0 0.0912 0 0.0912 4.95231 -2.32457 -0.9088 0 -0.9088 0 -3.32457 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.344018 0 0 0 
1.0458 34.4149 38.202 -0.344149 -9.084 0 0.0916 0 0.0916 4.95654 -2.32455 -0.9084 0 -0.9084 0 -3.32455 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.344169 0 0 0 
1.046 34.43 38.2058 -0.3443 -9.08 0 0.092 0 0.092 4.96057 -2.32452 -0.908 0 -0.908 0 -3.32452 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.344319 0 0 0 
1.0462 34.445 38.2093 -0.34445 -9.076 0 0.0924 0 0.0924 4.96441 -2.32449 -0.9076 0 -0.9076 0 -3.32449 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.344468 0 0 0 
1.0464 34.46 38.2127 -0.3446 -9.072 0 0.0928 0 0.0928 4.96806 -2.32447 -0.9072 0 -0.9072 0 -3.32447 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.344617 0 0 0 
1.0466 34.475 38.2159 -0.34475 -9.068 0 0.0932 0 0.0932 4.9715 -2.32444 -0.9068 0 -0.9068 0 -3.32444 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.344766 0 0 0 
1.0468 34.4899 38.2189 -0.344899 -9.064 0 0.0936 0 0.0936 4.97476 -2.32441 -0.9064 0 -0.9064 0 -3.32441 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.344914 0 0 0 
1.047 34.5048 38.2217 -0.345048 -9.06 0 0.094 0 0.094 4.97781 -2.32438 -0.906 0 -0.906 0 -3.32438 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.345062 0 0 0 
1.0472 34.5196 38.2242 -0.345196 -9.056 0 0.0944 0 0.0944 4.98067 -2.32436 -0.9056 0 -0.9056 0 -3.32436 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.345209 0 0 0 
1.0474 34.5344 38.2266 -0.345344 -9.052 0 0.0948 0 0.0948 4.98333 -2.32433 -0.9052 0 -0.9052 0 -3.32433 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.345356 0 0 0 
1.0476 34.5491 38.2288 -0.345491 -9.048 0 0.0952 0 0.0952 4.98579 -2.3243 -0.9048 0 -0.9048 0 -3.3243 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.345502 0 0 0 
1.0478 34.5638 38.2308 -0.345638 -9.044 0 0.0956 0 0.0956 4.98806 -2.32428 -0.9044 0 -0.9044 0 -3.32428 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.345648 0 0 0 
1.048 34.5784 38.2327 -0.345784 -9.04 0 0.096 0 0.096 4.99013 -2.32425 -0.904 0 -0.904 0 -3.32425 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.345793 0 0 0 
1.0482 34.593 38.2343 -0.34593 -9.036 0 0.0964 0 0.0964 4.99201 -2.32423 -0.9036 0 -0.9036 0 -3.32423 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.345938 0 0 0 
1.0484 34.6075 38.2357 -0.346075 -9.032 0 0.0968 0 0.0968 4.99368 -2.3242 -0.9032 0 -0.9032 0 -3.3242 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.346082 0 0 0 
1.0486 34.6219 38.2369 -0.346219 -9.028 0 0.0972 0 0.0972 4.99516 -2.32417 -0.9028 0 -0.9028 0 -3.32417 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.346225 0 0 0 
1.0488 34.6363 38.2379 -0.346363 -9.024 0 0.0976 0 0.0976 4.99645 -2.32415 -0.9024 0 -0.9024 0 -3.32415 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.346368 0 0 0 
1.049 34.6507 38.2388 -0.346507 -9.02 0 0.098 0 0.098 4.99753 -2.32412 -0.902 0 -0.902 0 -3.32412 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.346511 0 0 0 
1.0492 34.665 38.2394 -0.34665 -9.016 0 0.0984 0 0.0984 4.99842 -2.3241 -0.9016 0 -0.9016 0 -3.3241 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.346653 0 0 0 
1.0494 34.6792 38.2398 -0.346792 -9.012 0 0.0988 0 0.0988 4.99911 -2.32407 -0.9012 0 -0.9012 0 -3.32407 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.346794 0 0 0 
1.0496 34.6934 38.2401 -0.346934 -9.008 0 0.0992 0 0.0992 4.99961 -2.32405 -0.9008 0 -0.9008 0 -3.32405 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.346935 0 0 0 
1.0498 34.7075 38.2401 -0.347075 -9.004 0 0.0996 0 0.0996 4.9999 -2.32402 -0.9004 0 -0.9004 0 -3.32402 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.347076 0 0 0 
1.05 34.7216 38.2399 -0.347216 -9 0 0.1 0 0.1 5 -2.32399 -0.9 0 -0.9 0 -3.32399 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.347215 0 0 0 
1.0502 34.7356 38.2396 -0.347356 -8.996 0 0.1004 0 0.1004 4.9999 -2.32397 -0.8996 0 -0.8996 0 -3.32397 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.347355 0 0 0 
1.0504 34.7496 38.239 -0.347496 -8.992 0 0.1008 0 0.1008 4.99961 -2.32394 -0.8992 0 -0.8992 0 -3.32394 0 1.99984 0 1.99984 1.9999 0 1.9999 -3.99974 -0.347493 0 0 0 
1.0506 34.7635 38.2383 -0.347635 -8.988 0 0.1012 0 0.1012 4.99911 -2.32392 -0.8988 0 -0.8988 0 -3.32392 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.347631 0 0 0 
1.0508 34.7773 38.2374 -0.347773 -8.984 0 0.1016 0 0.1016 4.99842 -2.32389 -0.8984 0 -0.8984 0 -3.32389 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.347769 0 0 0 
1.051 34.7911 38.2362 -0.347911 -8.98 0 0.102 0 0.102 4.99753 -2.32387 -0.898 0 -0.898 0 -3.32387 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.347905 0 0 0 
1.0512 34.8048 38.2349 -0.348048 -8.976 0 0.1024 0 0.1024 4.99645 -2.32384 -0.8976 0 -0.8976 0 -3.32384 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.348042 0 0 0 
1.0514 34.8185 38.2334 -0.348185 -8.972 0 0.1028 0 0.1028 4.99516 -2.32382 -0.8972 0 -0.8972 0 -3.32382 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.348177 0 0 0 
1.0516 34.8321 38.2316 -0.348321 -8.968 0 0.1032 0 0.1032 4.99368 -2.3238 -0.8968 0 -0.8968 0 -3.3238 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.348312 0 0 0 
1.0518 34.8456 38.2297 -0.348456 -8.964 0 0.1036 0 0.1036 4.99201 -2.32377 -0.8964 0 -0.8964 0 -3.32377 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.348447 0 0 0 
1.052 34.8591 38.2276 -0.348591 -8.96 0 0.104 0 0.104 4.99013 -2.32375 -0.896 0 -0.896 0 -3.32375 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.34858 0 0 0 
1.0522 34.8725 38.2253 -0.348725 -8.956 0 0.1044 0 0.1044 4.98806 -2.32372 -0.8956 0 -0.8956 0 -3.32372 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.348713 0 0 0 
1.0524 34.8859 38.2228 -0.348859 -8.952 0 0.1048 0 0.1048 4.98579 -2.3237 -0.8952 0 -0.8952 0 -3.3237 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.348846 0 0 0 
1.0526 34.8991 38.2201 -0.348991 -8.948 0 0.1052 0 0.1052 4.98333 -2.32367 -0.8948 0 -0.8948 0 -3.32367 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.348978 0 0 0 
1.0528 34.9124 38.2172 -0.349124 -8.944 0 0.1056 0 0.1056 4.98067 -2.32365 -0.8944 0 -0.8944 0 -3.32365 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.349109 0 0 0 
1.053 34.9255 38.2141 -0.349255 -8.94 0 0.106 0 0.106 4.97781 -2.32363 -0.894 0 -0.894 0 -3.32363 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.34924 0 0 0 
1.0532 34.9386 38.2108 -0.349386 -8.936 0 0.1064 0 0.1064 4.97476 -2.3236 -0.8936 0 -0.8936 0 -3.3236 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.34937 0 0 0 
1.0534 34.9516 38.2073 -0.349516 -8.932 0 0.1068 0 0.1068 4.9715 -2.32358 -0.8932 0 -0.8932 0 -3.32358 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.349499 0 0 0 
1.0536 34.9646 38.2036 -0.349646 -8.928 0 0.1072 0 0.1072 4.96806 -2.32356 -0.8928 0 -0.8928 0 -3.32356 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.349627 0 0 0 
1.0538 34.9775 38.1997 -0.349775 -8.924 0 0.1076 0 0.1076 4.96441 -2.32353 -0.8924 0 -0.8924 0 -3.32353 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.349755 0 0 0 
1.054 34.9903 38.1957 -0.349903 -8.92 0 0.108 0 0.108 4.96057 -2.32351 -0.892 0 -0.892 0 -3.32351 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.349883 0 0 0 
1.0542 35.003 38.1914 -0.35003 -8.916 0 0.1084 0 0.1084 4.95654 -2.32349 -0.8916 0 -0.8916 0 -3.32349 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.350009 0 0 0 
1.0544 35.0157 38.187 -0.350157 -8.912 0 0.1088 0 0.1088 4.95231 -2.32346 -0.8912 0 -0.8912 0 -3.32346 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.350135 0 0 0 
1.0546 35.0283 38.1823 -0.350283 -8.908 0 0.1092 0 0.1092 4.94788 -2.32344 -0.8908 0 -0.8908 0 -3.32344 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.35026 0 0 0 
1.0548 35.0409 38.1774 -0.350409 -8.904 0 0.1096 0 0.1096 4.94326 -2.32342 -0.8904 0 -0.8904 0 -3.32342 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.350385 0 0 0 
1.055 35.0534 38.1724 -0.350534 -8.9 0 0.11 0 0.11 4.93844 -2.3234 -0.89 0 -0.89 0 -3.3234 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.350508 0 0 0 
1.0552 35.0658 38.1672 -0.350658 -8.896 0 0.1104 0 0.1104 4.93343 -2.32337 -0.8896 0 -0.8896 0 -3.32337 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.350632 0 0 0 
1.0554 35.0781 38.1617 -0.350781 -8.892 0 0.1108 0 0.1108 4.92822 -2.32335 -0.8892 0 -0.8892 0 -3.32335 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.350754 0 0 0 
1.0556 35.0904 38.1561 -0.350904 -8.888 0 0.1112 0 0.1112 4.92282 -2.32333 -0.8888 0 -0.8888 0 -3.32333 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.350876 0 0 0 
1.0558 35.1026 38.1503 -0.351026 -8.884 0 0.1116 0 0.1116 4.91723 -2.32331 -0.8884 0 -0.8884 0 -3.32331 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.350997 0 0 0 
1.056 35.1147 38.1443 -0.351147 -8.88 0 0.112 0 0.112 4.91144 -2.32329 -0.888 0 -0.888 0 -3.32329 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.351117 0 0 0 
1.0562 35.1267 38.1381 -0.351267 -8.876 0 0.1124 0 0.1124 4.90545 -2.32326 -0.8876 0 -0.8876 0 -3.32326 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.351236 0 0 0 
1.0564 35.1387 38.1317 -0.351387 -8.872 0 0.1128 0 0.1128 4.89928 -2.32324 -0.8872 0 -0.8872 0 -3.32324 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.351355 0 0 0 
1.0566 35.1506 38.1251 -0.351506 -8.868 0 0.1132 0 0.1132 4.8929 -2.32322 -0.8868 0 -0.8868 0 -3.32322 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.351473 0 0 0 
1.0568 35.1624 38.1183 -0.351624 -8.864 0 0.1136 0 0.1136 4.88634 -2.3232 -0.8864 0 -0.8864 0 -3.3232 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.35159 0 0 0 
1.057 35.1742 38.1114 -0.351742 -8.86 0 0.114 0 0.114 4.87958 -2.32318 -0.886 0 -0.886 0 -3.32318 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.351707 0 0 0 
1.0572 35.1858 38.1042 -0.351858 -8.856 0 0.1144 0 0.1144 4.87263 -2.32316 -0.8856 0 -0.8856 0 -3.32316 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.351823 0 0 0 
1.0574 35.1974 38.0969 -0.351974 -8.852 0 0.1148 0 0.1148 4.86549 -2.32314 -0.8852 0 -0.8852 0 -3.32314 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.351938 0 0 0 
1.0576 35.209 38.0893 -0.35209 -8.848 0 0.1152 0 0.1152 4.85816 -2.32312 -0.8848 0 -0.8848 0 -3.32312 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.352052 0 0 0 
1.0578 35.2204 38.0816 -0.352204 -8.844 0 0.1156 0 0.1156 4.85063 -2.3231 -0.8844 0 -0.8844 0 -3.3231 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.352165 0 0 0 
1.058 35.2318 38.0737 -0.352318 -8.84 0 0.116 0 0.116 4.84292 -2.32308 -0.884 0 -0.884 0 -3.32308 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.352278 0 0 0 
1.0582 35.2431 38.0656 -0.352431 -8.836 0 0.1164 0 0.1164 4.83501 -2.32305 -0.8836 0 -0.8836 0 -3.32305 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.35239 0 0 0 
1.0584 35.2543 38.0573 -0.352543 -8.832 0 0.1168 0 0.1168 4.82691 -2.32303 -0.8832 0 -0.8832 0 -3.32303 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.352501 0 0 0 
1.0586 35.2654 38.0488 -0.352654 -8.828 0 0.1172 0 0.1172 4.81862 -2.32301 -0.8828 0 -0.8828 0 -3.32301 0 1.99983 0 1.99983 1.9999 0 1.9999 -3.99973 -0.352612 0 0 0 
