t 1 2 3 jL0300 4 5 6 7 jH0700 jyH0700 jV0400 
34.57 -2.4395 -2.4395 -8.5028e-005 -1.29747 1 0 6.93889e-018 1.29756 0 1.29756 -9.52041e-005 
34.58 -2.4395 -2.4395 -8.59526e-005 -1.29747 1 0 6.93889e-018 1.29756 0 1.29756 -9.38574e-005 
34.59 -2.4395 -2.4395 -8.6864e-005 -1.29747 1 0 6.93889e-018 1.29756 0 1.29756 -9.25084e-005 
34.6 -2.4395 -2.4395 -8.77621e-005 -1.29747 1 0 6.93889e-018 1.29756 0 1.29756 -9.11571e-005 
34.61 -2.4395 -2.4395 -8.86468e-005 -1.29747 1 0 6.93889e-018 1.29756 0 1.29756 -8.98037e-005 
34.62 -2.4395 -2.4395 -8.95181e-005 -1.29747 1 0 6.93889e-018 1.29756 0 1.29756 -8.84484e-005 
34.63 -2.4395 -2.4395 -9.03761e-005 -1.29747 1 0 6.93889e-018 1.29756 0 1.29756 -8.70912e-005 
34.64 -2.4395 -2.4395 -9.12207e-005 -1.29747 1 0 6.93889e-018 1.29756 0 1.29756 -8.57323e-005 
34.65 -2.4395 -2.4395 -9.20518e-005 -1.29747 1 0 6.93889e-018 1.29756 0 1.29756 -8.43719e-005 
34.66 -2.4395 -2.4395 -9.28696e-005 -1.29748 1 0 6.93889e-018 1.29756 0 1.29756 -8.30101e-005 
34.67 -2.4395 -2.4395 -9.36739e-005 -1.29748 1 0 6.93889e-018 1.29756 0 1.29756 -8.1647e-005 
34.68 -2.4395 -2.4395 -9.44647e-005 -1.29748 1 0 6.93889e-018 1.29756 0 1.29756 -8.02828e-005 
34.69 -2.4395 -2.4395 -9.52421e-005 -1.29748 1 0 6.93889e-018 1.29756 0 1.29756 -7.89177e-005 
34.7 -2.4395 -2.4395 -9.6006e-005 -1.29748 1 0 6.93889e-018 1.29756 0 1.29756 -7.75517e-005 
34.71 -2.4395 -2.4395 -9.67565e-005 -1.29748 1 0 6.93889e-018 1.29756 0 1.29756 -7.61851e-005 
34.72 -2.4395 -2.4395 -9.74935e-005 -1.29748 1 0 6.93889e-018 1.29756 0 1.29756 -7.48178e-005 
34.73 -2.4395 -2.4395 -9.8217e-005 -1.29748 1 0 6.93889e-018 1.29756 0 1.29756 -7.34502e-005 
34.74 -2.4395 -2.4395 -9.8927e-005 -1.29748 1 0 6.93889e-018 1.29756 0 1.29756 -7.20823e-005 
34.75 -2.4395 -2.4395 -9.96235e-005 -1.29748 1 0 6.93889e-018 1.29755 0 1.29755 -7.07143e-005 
34.76 -2.4395 -2.4395 -0.000100307 -1.29749 1 0 6.93889e-018 1.29755 0 1.29755 -6.93463e-005 
34.77 -2.4395 -2.4395 -0.000100976 -1.29749 1 0 6.93889e-018 1.29755 0 1.29755 -6.79784e-005 
34.78 -2.4395 -2.4395 -0.000101632 -1.29749 1 0 6.93889e-018 1.29755 0 1.29755 -6.66108e-005 
34.79 -2.4395 -2.4395 -0.000102275 -1.29749 1 0 6.93889e-018 1.29755 0 1.29755 -6.52436e-005 
34.8 -2.4395 -2.4395 -0.000102904 -1.29749 1 0 6.93889e-018 1.29755 0 1.29755 -6.3877e-005 
34.81 -2.4395 -2.4395 -0.00010352 -1.29749 1 0 6.93889e-018 1.29755 0 1.29755 -6.2511e-005 
34.82 -2.4395 -2.4395 -0.000104122 -1.29749 1 0 6.93889e-018 1.29755 0 1.29755 -6.11458e-005 
34.83 -2.4395 -2.4395 -0.000104711 -1.29749 1 0 6.93889e-018 1.29755 0 1.29755 -5.97816e-005 
34.84 -2.4395 -2.4395 -0.000105286 -1.29749 1 0 6.93889e-018 1.29755 0 1.29755 -5.84184e-005 
34.85 -2.4395 -2.4395 -0.000105848 -1.29749 1 0 6.93889e-018 1.29755 0 1.29755 -5.70565e-005 
34.86 -2.4395 -2.4395 -0.000106396 -1.2975 1 0 6.93889e-018 1.29755 0 1.29755 -5.56958e-005 
34.87 -2.4395 -2.4395 -0.000106931 -1.2975 1 0 6.93889e-018 1.29755 0 1.29755 -5.43367e-005 
34.88 -2.4395 -2.4395 -0.000107453 -1.2975 1 0 6.93889e-018 1.29755 0 1.29755 -5.29791e-005 
34.89 -2.4395 -2.4395 -0.000107961 -1.2975 1 0 6.93889e-018 1.29755 0 1.29755 -5.16232e-005 
34.9 -2.4395 -2.4395 -0.000108456 -1.2975 1 0 6.93889e-018 1.29755 0 1.29755 -5.02691e-005 
34.91 -2.4395 -2.4395 -0.000108938 -1.2975 1 0 6.93889e-018 1.29755 0 1.29755 -4.89171e-005 
34.92 -2.4395 -2.4395 -0.000109406 -1.2975 1 0 6.93889e-018 1.29755 0 1.29755 -4.75671e-005 
34.93 -2.4395 -2.4395 -0.000109862 -1.2975 1 0 6.93889e-018 1.29755 0 1.29755 -4.62193e-005 
34.94 -2.4395 -2.4395 -0.000110303 -1.2975 1 0 6.93889e-018 1.29755 0 1.29755 -4.48739e-005 
34.95 -2.4395 -2.4395 -0.000110732 -1.29751 1 0 6.93889e-018 1.29755 0 1.29755 -4.35309e-005 
34.96 -2.4395 -2.4395 -0.000111147 -1.29751 1 0 6.93889e-018 1.29755 0 1.29755 -4.21905e-005 
34.97 -2.4395 -2.4395 -0.00011155 -1.29751 1 0 6.93889e-018 1.29755 0 1.29755 -4.08527e-005 
34.98 -2.4395 -2.4395 -0.000111939 -1.29751 1 0 6.93889e-018 1.29755 0 1.29755 -3.95178e-005 
34.99 -2.4395 -2.4395 -0.000112314 -1.29751 1 0 6.93889e-018 1.29755 0 1.29755 -3.81859e-005 
35 -2.4395 -2.4395 -0.000112677 -1.29751 1 0 6.93889e-018 1.29755 0 1.29755 -3.6857e-005 
35.01 -2.4395 -2.4395 -0.000113027 -1.29751 1 0 6.93889e-018 1.29755 0 1.29755 -3.55312e-005 
35.02 -2.4395 -2.4395 -0.000113364 -1.29751 1 0 6.93889e-018 1.29755 0 1.29755 -3.42087e-005 
35.03 -2.4395 -2.4395 -0.000113687 -1.29751 1 0 6.93889e-018 1.29755 0 1.29755 -3.28897e-005 
35.04 -2.4395 -2.4395 -0.000113998 -1.29752 1 0 6.93889e-018 1.29755 0 1.29755 -3.15741e-005 
35.05 -2.4395 -2.4395 -0.000114296 -1.29752 1 0 6.93889e-018 1.29755 0 1.29755 -3.02622e-005 
35.06 -2.4395 -2.4395 -0.000114581 -1.29752 1 0 6.93889e-018 1.29755 0 1.29755 -2.8954e-005 
35.07 -2.4395 -2.4395 -0.000114853 -1.29752 1 0 6.93889e-018 1.29755 0 1.29755 -2.76496e-005 
35.08 -2.4395 -2.4395 -0.000115112 -1.29752 1 0 6.93889e-018 1.29755 0 1.29755 -2.63493e-005 
35.09 -2.4395 -2.4395 -0.000115359 -1.29752 1 0 6.93889e-018 1.29755 0 1.29755 -2.50529e-005 
35.1 -2.4395 -2.4395 -0.000115592 -1.29752 1 0 6.93889e-018 1.29755 0 1.29755 -2.37608e-005 
35.11 -2.4395 -2.4395 -0.000115813 -1.29752 1 0 6.93889e-018 1.29755 0 1.29755 -2.24729e-005 
35.12 -2.4395 -2.4395 -0.000116022 -1.29752 1 0 6.93889e-018 1.29755 0 1.29755 -2.11894e-005 
35.13 -2.4395 -2.4395 -0.000116217 -1.29753 1 0 6.93889e-018 1.29755 0 1.29755 -1.99104e-005 
35.14 -2.4395 -2.4395 -0.000116401 -1.29753 1 0 6.93889e-018 1.29755 0 1.29755 -1.8636e-005 
35.15 -2.4395 -2.4395 -0.000116571 -1.29753 1 0 6.93889e-018 1.29755 0 1.29755 -1.73663e-005 
35.16 -2.4395 -2.4395 -0.00011673 -1.29753 1 0 6.93889e-018 1.29755 0 1.29755 -1.61014e-005 
35.17 -2.4395 -2.4395 -0.000116875 -1.29753 1 0 6.93889e-018 1.29755 0 1.29755 -1.48414e-005 
35.18 -2.4395 -2.4395 -0.000117009 -1.29753 1 0 6.93889e-018 1.29755 0 1.29755 -1.35864e-005 
35.19 -2.4395 -2.4395 -0.00011713 -1.29753 1 0 6.93889e-018 1.29755 0 1.29755 -1.23365e-005 
35.2 -2.4395 -2.4395 -0.000117239 -1.29753 1 0 6.93889e-018 1.29755 0 1.29755 -1.10918e-005 
35.21 -2.4395 -2.4395 -0.000117335 -1.29754 1 0 6.93889e-018 1.29755 0 1.29755 -9.85244e-006 
35.22 -2.4395 -2.4395 -0.00011742 -1.29754 1 0 6.93889e-018 1.29755 0 1.29755 -8.61844e-006 
35.23 -2.4395 -2.4395 -0.000117492 -1.29754 1 0 6.93889e-018 1.29755 0 1.29755 -7.38992e-006 
35.24 -2.4395 -2.4395 -0.000117553 -1.29754 1 0 6.93889e-018 1.29755 0 1.29755 -6.16698e-006 
35.25 -2.4395 -2.4395 -0.000117601 -1.29754 1 0 6.93889e-018 1.29754 0 1.29754 -4.94971e-006 
35.26 -2.4395 -2.4395 -0.000117637 -1.29754 1 0 6.93889e-018 1.29754 0 1.29754 -3.73821e-006 
35.27 -2.4395 -2.4395 -0.000117662 -1.29754 1 0 6.93889e-018 1.29754 0 1.29754 -2.53257e-006 
35.28 -2.4395 -2.4395 -0.000117674 -1.29754 1 0 6.93889e-018 1.29754 0 1.29754 -1.33288e-006 
35.29 -2.4395 -2.4395 -0.000117675 -1.29754 1 0 6.93889e-018 1.29754 0 1.29754 -1.39218e-007 
35.3 -2.4395 -2.4395 -0.000117665 -1.29755 1 0 6.93889e-018 1.29754 0 1.29754 1.04833e-006 
35.31 -2.4395 -2.4395 -0.000117642 -1.29755 1 0 6.93889e-018 1.29754 0 1.29754 2.22966e-006 
35.32 -2.4395 -2.4395 -0.000117608 -1.29755 1 0 6.93889e-018 1.29754 0 1.29754 3.40468e-006 
35.33 -2.4395 -2.4395 -0.000117563 -1.29755 1 0 6.93889e-018 1.29754 0 1.29754 4.57335e-006 
35.34 -2.4395 -2.4395 -0.000117506 -1.29755 1 0 6.93889e-018 1.29754 0 1.29754 5.73554e-006 
35.35 -2.4395 -2.4395 -0.000117437 -1.29755 1 0 6.93889e-018 1.29754 0 1.29754 6.89119e-006 
35.36 -2.4395 -2.4395 -0.000117358 -1.29755 1 0 6.93889e-018 1.29754 0 1.29754 8.04021e-006 
35.37 -2.4395 -2.4395 -0.000117267 -1.29755 1 0 6.93889e-018 1.29754 0 1.29754 9.18253e-006 
35.38 -2.4395 -2.4395 -0.000117164 -1.29756 1 0 6.93889e-018 1.29754 0 1.29754 1.03181e-005 
35.39 -2.4395 -2.4395 -0.000117051 -1.29756 1 0 6.93889e-018 1.29755 0 1.29755 1.14467e-005 
35.4 -2.4395 -2.4395 -0.000116927 -1.29756 1 0 6.93889e-018 1.29755 0 1.29755 1.25685e-005 
35.41 -2.4395 -2.4395 -0.000116792 -1.29756 1 0 6.93889e-018 1.29755 0 1.29755 1.36832e-005 
35.42 -2.4395 -2.4395 -0.000116645 -1.29756 1 0 6.93889e-018 1.29755 0 1.29755 1.47908e-005 
35.43 -2.4395 -2.4395 -0.000116488 -1.29756 1 0 6.93889e-018 1.29755 0 1.29755 1.58912e-005 
35.44 -2.4395 -2.4395 -0.00011632 -1.29756 1 0 6.93889e-018 1.29755 0 1.29755 1.69845e-005 
35.45 -2.4395 -2.4395 -0.000116142 -1.29756 1 0 6.93889e-018 1.29755 0 1.29755 1.80704e-005 
35.46 -2.4395 -2.4395 -0.000115953 -1.29756 1 0 6.93889e-018 1.29755 0 1.29755 1.91489e-005 
35.47 -2.4395 -2.4395 -0.000115753 -1.29757 1 0 6.93889e-018 1.29755 0 1.29755 2.022e-005 
35.48 -2.4395 -2.4395 -0.000115543 -1.29757 1 0 6.93889e-018 1.29755 0 1.29755 2.12835e-005 
35.49 -2.4395 -2.4395 -0.000115322 -1.29757 1 0 6.93889e-018 1.29755 0 1.29755 2.23395e-005 
35.5 -2.4395 -2.4395 -0.000115091 -1.29757 1 0 6.93889e-018 1.29755 0 1.29755 2.33879e-005 
35.51 -2.4395 -2.4395 -0.00011485 -1.29757 1 0 6.93889e-018 1.29755 0 1.29755 2.44285e-005 
35.52 -2.4395 -2.4395 -0.000114599 -1.29757 1 0 6.93889e-018 1.29755 0 1.29755 2.54613e-005 
35.53 -2.4395 -2.4395 -0.000114337 -1.29757 1 0 6.93889e-018 1.29755 0 1.29755 2.64863e-005 
35.54 -2.4395 -2.4395 -0.000114066 -1.29757 1 0 6.93889e-018 1.29755 0 1.29755 2.75034e-005 
35.55 -2.4395 -2.4395 -0.000113784 -1.29757 1 0 6.93889e-018 1.29755 0 1.29755 2.85125e-005 
35.56 -2.4395 -2.4395 -0.000113493 -1.29758 1 0 6.93889e-018 1.29755 0 1.29755 2.95136e-005 
35.57 -2.4395 -2.4395 -0.000113192 -1.29758 1 0 6.93889e-018 1.29755 0 1.29755 3.05067e-005 
35.58 -2.4395 -2.4395 -0.000112881 -1.29758 1 0 6.93889e-018 1.29755 0 1.29755 3.14916e-005 
35.59 -2.4395 -2.4395 -0.00011256 -1.29758 1 0 6.93889e-018 1.29755 0 1.29755 3.24683e-005 
35.6 -2.4395 -2.4395 -0.00011223 -1.29758 1 0 6.93889e-018 1.29755 0 1.29755 3.34367e-005 
35.61 -2.4395 -2.4395 -0.000111891 -1.29758 1 0 6.93889e-018 1.29755 0 1.29755 3.43969e-005 
35.62 -2.4395 -2.4395 -0.000111542 -1.29758 1 0 6.93889e-018 1.29755 0 1.29755 3.53486e-005 
35.63 -2.4395 -2.4395 -0.000111184 -1.29758 1 0 6.93889e-018 1.29755 0 1.29755 3.6292e-005 
35.64 -2.4395 -2.4395 -0.000110817 -1.29759 1 0 6.93889e-018 1.29755 0 1.29755 3.7227e-005 
35.65 -2.4395 -2.4395 -0.00011044 -1.29759 1 0 6.93889e-018 1.29755 0 1.29755 3.81534e-005 
35.66 -2.4395 -2.4395 -0.000110055 -1.29759 1 0 6.93889e-018 1.29755 0 1.29755 3.90712e-005 
35.67 -2.4395 -2.4395 -0.00010966 -1.29759 1 0 6.93889e-018 1.29755 0 1.29755 3.99805e-005 
35.68 -2.4395 -2.4395 -0.000109257 -1.29759 1 0 6.93889e-018 1.29755 0 1.29755 4.08811e-005 
35.69 -2.4395 -2.4395 -0.000108845 -1.29759 1 0 6.93889e-018 1.29755 0 1.29755 4.1773e-005 
35.7 -2.4395 -2.4395 -0.000108424 -1.29759 1 0 6.93889e-018 1.29755 0 1.29755 4.26562e-005 
35.71 -2.4395 -2.4395 -0.000107995 -1.29759 1 0 6.93889e-018 1.29755 0 1.29755 4.35306e-005 
35.72 -2.4395 -2.4395 -0.000107557 -1.29759 1 0 6.93889e-018 1.29755 0 1.29755 4.43962e-005 
35.73 -2.4395 -2.4395 -0.00010711 -1.29759 1 0 6.93889e-018 1.29755 0 1.29755 4.52529e-005 
35.74 -2.4395 -2.4395 -0.000106655 -1.2976 1 0 6.93889e-018 1.29755 0 1.29755 4.61007e-005 
35.75 -2.4395 -2.4395 -0.000106192 -1.2976 1 0 6.93889e-018 1.29755 0 1.29755 4.69395e-005 
35.76 -2.4395 -2.4395 -0.000105721 -1.2976 1 0 6.93889e-018 1.29755 0 1.29755 4.77694e-005 
35.77 -2.4395 -2.4395 -0.000105242 -1.2976 1 0 6.93889e-018 1.29755 0 1.29755 4.85903e-005 
35.78 -2.4395 -2.4395 -0.000104755 -1.2976 1 0 6.93889e-018 1.29755 0 1.29755 4.94021e-005 
35.79 -2.4395 -2.4395 -0.000104259 -1.2976 1 0 6.93889e-018 1.29755 0 1.29755 5.02049e-005 
35.8 -2.4395 -2.4395 -0.000103756 -1.2976 1 0 6.93889e-018 1.29755 0 1.29755 5.09985e-005 
35.81 -2.4395 -2.4395 -0.000103246 -1.2976 1 0 6.93889e-018 1.29755 0 1.29755 5.17829e-005 
35.82 -2.4395 -2.4395 -0.000102727 -1.2976 1 0 6.93889e-018 1.29755 0 1.29755 5.25582e-005 
35.83 -2.4395 -2.4395 -0.000102201 -1.29761 1 0 6.93889e-018 1.29755 0 1.29755 5.33243e-005 
35.84 -2.4395 -2.4395 -0.000101668 -1.29761 1 0 6.93889e-018 1.29755 0 1.29755 5.40811e-005 
35.85 -2.4395 -2.4395 -0.000101127 -1.29761 1 0 6.93889e-018 1.29755 0 1.29755 5.48287e-005 
35.86 -2.4395 -2.4395 -0.000100579 -1.29761 1 0 6.93889e-018 1.29755 0 1.29755 5.5567e-005 
35.87 -2.4395 -2.4395 -0.000100024 -1.29761 1 0 6.93889e-018 1.29755 0 1.29755 5.62959e-005 
35.88 -2.4395 -2.4395 -9.94617e-005 -1.29761 1 0 6.93889e-018 1.29755 0 1.29755 5.70155e-005 
35.89 -2.4395 -2.4395 -9.88924e-005 -1.29761 1 0 6.93889e-018 1.29755 0 1.29755 5.77258e-005 
35.9 -2.4395 -2.4395 -9.83162e-005 -1.29761 1 0 6.93889e-018 1.29755 0 1.29755 5.84266e-005 
35.91 -2.4395 -2.4395 -9.77331e-005 -1.29761 1 0 6.93889e-018 1.29755 0 1.29755 5.91181e-005 
35.92 -2.4395 -2.4395 -9.71434e-005 -1.29761 1 0 6.93889e-018 1.29755 0 1.29755 5.98001e-005 
35.93 -2.4395 -2.4395 -9.6547e-005 -1.29762 1 0 6.93889e-018 1.29755 0 1.29755 6.04726e-005 
35.94 -2.4395 -2.4395 -9.59441e-005 -1.29762 1 0 6.93889e-018 1.29756 0 1.29756 6.11357e-005 
35.95 -2.4395 -2.4395 -9.53348e-005 -1.29762 1 0 6.93889e-018 1.29756 0 1.29756 6.17893e-005 
35.96 -2.4395 -2.4395 -9.47191e-005 -1.29762 1 0 6.93889e-018 1.29756 0 1.29756 6.24334e-005 
35.97 -2.4395 -2.4395 -9.40972e-005 -1.29762 1 0 6.93889e-018 1.29756 0 1.29756 6.3068e-005 
35.98 -2.4395 -2.4395 -9.34691e-005 -1.29762 1 0 6.93889e-018 1.29756 0 1.29756 6.3693e-005 
35.99 -2.4395 -2.4395 -9.28349e-005 -1.29762 1 0 6.93889e-018 1.29756 0 1.29756 6.43085e-005 
36 -2.4395 -2.4395 -9.21948e-005 -1.29762 1 0 6.93889e-018 1.29756 0 1.29756 6.49145e-005 
36.01 -2.4395 -2.4395 -9.15488e-005 -1.29762 1 0 6.93889e-018 1.29756 0 1.29756 6.55109e-005 
36.02 -2.4395 -2.4395 -9.0897e-005 -1.29762 1 0 6.93889e-018 1.29756 0 1.29756 6.60977e-005 
36.03 -2.4395 -2.4395 -9.02396e-005 -1.29762 1 0 6.93889e-018 1.29756 0 1.29756 6.66749e-005 
36.04 -2.4395 -2.4395 -8.95765e-005 -1.29763 1 0 6.93889e-018 1.29756 0 1.29756 6.72425e-005 
36.05 -2.4395 -2.4395 -8.89079e-005 -1.29763 1 0 6.93889e-018 1.29756 0 1.29756 6.78005e-005 
36.06 -2.4395 -2.4395 -8.8234e-005 -1.29763 1 0 6.93889e-018 1.29756 0 1.29756 6.83489e-005 
36.07 -2.4395 -2.4395 -8.75547e-005 -1.29763 1 0 6.93889e-018 1.29756 0 1.29756 6.88877e-005 
36.08 -2.4395 -2.4395 -8.68703e-005 -1.29763 1 0 6.93889e-018 1.29756 0 1.29756 6.94168e-005 
36.09 -2.4395 -2.4395 -8.61807e-005 -1.29763 1 0 6.93889e-018 1.29756 0 1.29756 6.99364e-005 
36.1 -2.4395 -2.4395 -8.5486e-005 -1.29763 1 0 6.93889e-018 1.29756 0 1.29756 7.04463e-005 
36.11 -2.4395 -2.4395 -8.47865e-005 -1.29763 1 0 6.93889e-018 1.29756 0 1.29756 7.09466e-005 
36.12 -2.4395 -2.4395 -8.40821e-005 -1.29763 1 0 6.93889e-018 1.29756 0 1.29756 7.14373e-005 
36.13 -2.4395 -2.4395 -8.3373e-005 -1.29763 1 0 6.93889e-018 1.29756 0 1.29756 7.19183e-005 
36.14 -2.4395 -2.4395 -8.26592e-005 -1.29763 1 0 6.93889e-018 1.29756 0 1.29756 7.23897e-005 
36.15 -2.4395 -2.4395 -8.19409e-005 -1.29763 1 0 6.93889e-018 1.29756 0 1.29756 7.28515e-005 
36.16 -2.4395 -2.4395 -8.12182e-005 -1.29764 1 0 6.93889e-018 1.29756 0 1.29756 7.33037e-005 
36.17 -2.4395 -2.4395 -8.04911e-005 -1.29764 1 0 6.93889e-018 1.29756 0 1.29756 7.37463e-005 
36.18 -2.4395 -2.4395 -7.97597e-005 -1.29764 1 0 6.93889e-018 1.29756 0 1.29756 7.41793e-005 
36.19 -2.4395 -2.4395 -7.90241e-005 -1.29764 1 0 6.93889e-018 1.29756 0 1.29756 7.46026e-005 
36.2 -2.4395 -2.4395 -7.82845e-005 -1.29764 1 0 6.93889e-018 1.29756 0 1.29756 7.50164e-005 
36.21 -2.4395 -2.4395 -7.75409e-005 -1.29764 1 0 6.93889e-018 1.29756 0 1.29756 7.54206e-005 
36.22 -2.4395 -2.4395 -7.67934e-005 -1.29764 1 0 6.93889e-018 1.29756 0 1.29756 7.58152e-005 
36.23 -2.4395 -2.4395 -7.60421e-005 -1.29764 1 0 6.93889e-018 1.29756 0 1.29756 7.62002e-005 
36.24 -2.4395 -2.4395 -7.52871e-005 -1.29764 1 0 6.93889e-018 1.29757 0 1.29757 7.65757e-005 
36.25 -2.4395 -2.4395 -7.45285e-005 -1.29764 1 0 6.93889e-018 1.29757 0 1.29757 7.69417e-005 
36.26 -2.4395 -2.4395 -7.37664e-005 -1.29764 1 0 6.93889e-018 1.29757 0 1.29757 7.72981e-005 
36.27 -2.4395 -2.4395 -7.30009e-005 -1.29764 1 0 6.93889e-018 1.29757 0 1.29757 7.7645e-005 
36.28 -2.4395 -2.4395 -7.22321e-005 -1.29764 1 0 6.93889e-018 1.29757 0 1.29757 7.79824e-005 
36.29 -2.4395 -2.4395 -7.146e-005 -1.29765 1 0 6.93889e-018 1.29757 0 1.29757 7.83103e-005 
36.3 -2.4395 -2.4395 -7.06848e-005 -1.29765 1 0 6.93889e-018 1.29757 0 1.29757 7.86287e-005 
36.31 -2.4395 -2.4395 -6.99066e-005 -1.29765 1 0 6.93889e-018 1.29757 0 1.29757 7.89377e-005 
36.32 -2.4395 -2.4395 -6.91254e-005 -1.29765 1 0 6.93889e-018 1.29757 0 1.29757 7.92373e-005 
36.33 -2.4395 -2.4395 -6.83413e-005 -1.29765 1 0 6.93889e-018 1.29757 0 1.29757 7.95274e-005 
36.34 -2.4395 -2.4395 -6.75545e-005 -1.29765 1 0 6.93889e-018 1.29757 0 1.29757 7.98081e-005 
36.35 -2.4395 -2.4395 -6.6765e-005 -1.29765 1 0 6.93889e-018 1.29757 0 1.29757 8.00795e-005 
36.36 -2.4395 -2.4395 -6.5973e-005 -1.29765 1 0 6.93889e-018 1.29757 0 1.29757 8.03415e-005 
36.37 -2.4395 -2.4395 -6.51784e-005 -1.29765 1 0 6.93889e-018 1.29757 0 1.29757 8.05942e-005 
36.38 -2.4395 -2.4395 -6.43815e-005 -1.29765 1 0 6.93889e-018 1.29757 0 1.29757 8.08375e-005 
36.39 -2.4395 -2.4395 -6.35822e-005 -1.29765 1 0 6.93889e-018 1.29757 0 1.29757 8.10716e-005 
36.4 -2.4395 -2.4395 -6.27808e-005 -1.29765 1 0 6.93889e-018 1.29757 0 1.29757 8.12964e-005 
36.41 -2.4395 -2.4395 -6.19772e-005 -1.29765 1 0 6.93889e-018 1.29757 0 1.29757 8.15119e-005 
36.42 -2.4395 -2.4395 -6.11716e-005 -1.29765 1 0 6.93889e-018 1.29757 0 1.29757 8.17183e-005 
36.43 -2.4395 -2.4395 -6.0364e-005 -1.29765 1 0 6.93889e-018 1.29757 0 1.29757 8.19155e-005 
36.44 -2.4395 -2.4395 -5.95546e-005 -1.29766 1 0 6.93889e-018 1.29757 0 1.29757 8.21035e-005 
36.45 -2.4395 -2.4395 -5.87435e-005 -1.29766 1 0 6.93889e-018 1.29757 0 1.29757 8.22824e-005 
36.46 -2.4395 -2.4395 -5.79306e-005 -1.29766 1 0 6.93889e-018 1.29757 0 1.29757 8.24521e-005 
36.47 -2.4395 -2.4395 -5.71162e-005 -1.29766 1 0 6.93889e-018 1.29757 0 1.29757 8.26128e-005 
36.48 -2.4395 -2.4395 -5.63003e-005 -1.29766 1 0 6.93889e-018 1.29757 0 1.29757 8.27645e-005 
36.49 -2.4395 -2.4395 -5.5483e-005 -1.29766 1 0 6.93889e-018 1.29758 0 1.29758 8.29072e-005 
36.5 -2.4395 -2.4395 -5.46644e-005 -1.29766 1 0 6.93889e-018 1.29758 0 1.29758 8.30409e-005 
36.51 -2.4395 -2.4395 -5.38445e-005 -1.29766 1 0 6.93889e-018 1.29758 0 1.29758 8.31656e-005 
36.52 -2.4395 -2.4395 -5.30235e-005 -1.29766 1 0 6.93889e-018 1.29758 0 1.29758 8.32814e-005 
36.53 -2.4395 -2.4395 -5.22015e-005 -1.29766 1 0 6.93889e-018 1.29758 0 1.29758 8.33884e-005 
36.54 -2.4395 -2.4395 -5.13785e-005 -1.29766 1 0 6.93889e-018 1.29758 0 1.29758 8.34865e-005 
36.55 -2.4395 -2.4395 -5.05546e-005 -1.29766 1 0 6.93889e-018 1.29758 0 1.29758 8.35758e-005 
36.56 -2.4395 -2.4395 -4.973e-005 -1.29766 1 0 6.93889e-018 1.29758 0 1.29758 8.36564e-005 
36.57 -2.4395 -2.4395 -4.89046e-005 -1.29766 1 0 6.93889e-018 1.29758 0 1.29758 8.37282e-005 
36.58 -2.4395 -2.4395 -4.80786e-005 -1.29766 1 0 6.93889e-018 1.29758 0 1.29758 8.37913e-005 
36.59 -2.4395 -2.4395 -4.72521e-005 -1.29766 1 0 6.93889e-018 1.29758 0 1.29758 8.38458e-005 
36.6 -2.4395 -2.4395 -4.64251e-005 -1.29766 1 0 6.93889e-018 1.29758 0 1.29758 8.38916e-005 
36.61 -2.4395 -2.4395 -4.55978e-005 -1.29766 1 0 6.93889e-018 1.29758 0 1.29758 8.39289e-005 
36.62 -2.4395 -2.4395 -4.47701e-005 -1.29766 1 0 6.93889e-018 1.29758 0 1.29758 8.39577e-005 
36.63 -2.4395 -2.4395 -4.39423e-005 -1.29767 1 0 6.93889e-018 1.29758 0 1.29758 8.39779e-005 
36.64 -2.4395 -2.4395 -4.31144e-005 -1.29767 1 0 6.93889e-018 1.29758 0 1.29758 8.39897e-005 
36.65 -2.4395 -2.4395 -4.22864e-005 -1.29767 1 0 6.93889e-018 1.29758 0 1.29758 8.39931e-005 
36.66 -2.4395 -2.4395 -4.14585e-005 -1.29767 1 0 6.93889e-018 1.29758 0 1.29758 8.39881e-005 
36.67 -2.4395 -2.4395 -4.06308e-005 -1.29767 1 0 6.93889e-018 1.29758 0 1.29758 8.39748e-005 
36.68 -2.4395 -2.4395 -3.98032e-005 -1.29767 1 0 6.93889e-018 1.29758 0 1.29758 8.39532e-005 
36.69 -2.4395 -2.4395 -3.8976e-005 -1.29767 1 0 6.93889e-018 1.29758 0 1.29758 8.39234e-005 
36.7 -2.4395 -2.4395 -3.81491e-005 -1.29767 1 0 6.93889e-018 1.29758 0 1.29758 8.38854e-005 
36.71 -2.4395 -2.4395 -3.73227e-005 -1.29767 1 0 6.93889e-018 1.29758 0 1.29758 8.38392e-005 
36.72 -2.4395 -2.4395 -3.64968e-005 -1.29767 1 0 6.93889e-018 1.29758 0 1.29758 8.37849e-005 
36.73 -2.4395 -2.4395 -3.56715e-005 -1.29767 1 0 6.93889e-018 1.29759 0 1.29759 8.37226e-005 
36.74 -2.4395 -2.4395 -3.48469e-005 -1.29767 1 0 6.93889e-018 1.29759 0 1.29759 8.36523e-005 
36.75 -2.4395 -2.4395 -3.40232e-005 -1.29767 1 0 6.93889e-018 1.29759 0 1.29759 8.3574e-005 
36.76 -2.4395 -2.4395 -3.32002e-005 -1.29767 1 0 6.93889e-018 1.29759 0 1.29759 8.34879e-005 
