t 1 jL1 2 jL2 3 jV0300 
2.585e-005 1492.94 88.363 29456.5 -32.0768 10000 -88.363 
2.586e-005 1404.51 88.4704 29953.5 -30.2234 10000 -88.4704 
2.587e-005 1316.04 88.464 30420.5 -28.3348 10000 -88.464 
2.588e-005 1227.63 88.3452 30857 -26.413 10000 -88.3452 
2.589e-005 1139.4 88.1155 31262.4 -24.46 10000 -88.1155 
2.59e-005 1051.46 87.7768 31636.4 -22.4778 10000 -87.7768 
2.591e-005 963.922 87.3307 31978.4 -20.4685 10000 -87.3307 
2.592e-005 876.886 86.7793 32288 -18.4342 10000 -86.7793 
2.593e-005 790.459 86.1248 32564.9 -16.377 10000 -86.1248 
2.594e-005 704.741 85.3692 32808.7 -14.2991 10000 -85.3692 
2.595e-005 619.834 84.515 33019 -12.2026 10000 -84.515 
2.596e-005 535.834 83.5645 33195.7 -10.0898 10000 -83.5645 
2.597e-005 452.836 82.5205 33338.4 -7.96295 10000 -82.5205 
2.598e-005 370.932 81.3855 33447 -5.82422 10000 -81.3855 
2.599e-005 290.212 80.1623 33521.3 -3.6759 10000 -80.1623 
2.6e-005 210.763 78.8539 33561.2 -1.52029 10000 -78.8539 
2.601e-005 132.667 77.4631 33566.5 0.640347 10000 -77.4631 
2.602e-005 56.0061 75.993 33537.2 2.8037 10000 -75.993 
2.603e-005 -19.1426 74.4468 33473.3 4.96746 10000 -74.4468 
2.604e-005 -92.7048 72.8277 33374.8 7.12933 10000 -72.8277 
2.605e-005 -164.609 71.1389 33241.7 9.28699 10000 -71.1389 
2.606e-005 -234.788 69.384 33074.2 11.4381 10000 -69.384 
2.607e-005 -303.177 67.5661 32872.3 13.5805 10000 -67.5661 
2.608e-005 -369.716 65.6889 32636.3 15.7117 10000 -65.6889 
2.609e-005 -434.346 63.7559 32366.2 17.8295 10000 -63.7559 
2.61e-005 -497.014 61.7706 32062.4 19.9316 10000 -61.7706 
2.611e-005 -557.67 59.7368 31725.2 22.0158 10000 -59.7368 
2.612e-005 -616.267 57.6579 31354.7 24.0797 10000 -57.6579 
2.613e-005 -672.762 55.5378 30951.4 26.1213 10000 -55.5378 
2.614e-005 -727.116 53.3801 30515.7 28.1382 10000 -53.3801 
2.615e-005 -779.294 51.1887 30048 30.1283 10000 -51.1887 
2.616e-005 -829.263 48.9671 29548.6 32.0895 10000 -48.9671 
2.617e-005 -876.996 46.7192 29018.1 34.0195 10000 -46.7192 
2.618e-005 -922.468 44.4488 28457.1 35.9164 10000 -44.4488 
2.619e-005 -965.659 42.1596 27866 37.778 10000 -42.1596 
2.62e-005 -1006.55 39.8554 27245.5 39.6023 10000 -39.8554 
2.621e-005 -1045.13 37.5398 26596.1 41.3874 10000 -37.5398 
2.622e-005 -1081.4 35.2167 25918.5 43.1312 10000 -35.2167 
2.623e-005 -1115.33 32.8897 25213.3 44.8319 10000 -32.8897 
2.624e-005 -1146.94 30.5625 24481.4 46.4876 10000 -30.5625 
2.625e-005 -1176.23 28.2387 23723.4 48.0966 10000 -28.2387 
2.626e-005 -1203.19 25.922 22940 49.6569 10000 -25.922 
2.627e-005 -1227.84 23.6158 22132.2 51.167 10000 -23.6158 
2.628e-005 -1250.2 21.3237 21300.6 52.6251 10000 -21.3237 
2.629e-005 -1270.27 19.0491 20446.1 54.0297 10000 -19.0491 
2.63e-005 -1288.08 16.7955 19569.7 55.3792 10000 -16.7955 
2.631e-005 -1303.64 14.5661 18672.2 56.672 10000 -14.5661 
2.632e-005 -1317 12.3643 17754.5 57.9069 10000 -12.3643 
2.633e-005 -1328.16 10.1931 16817.6 59.0823 10000 -10.1931 
2.634e-005 -1337.18 8.05574 15862.4 60.197 10000 -8.05574 
2.635e-005 -1344.08 5.95523 14889.9 61.2497 10000 -5.95523 
2.636e-005 -1348.89 3.89452 13901.1 62.2393 10000 -3.89452 
2.637e-005 -1351.68 1.87645 12897 63.1647 10000 -1.87645 
2.638e-005 -1352.46 -0.09619 11878.7 64.0248 10000 0.09619 
2.639e-005 -1351.3 -2.02075 10847.3 64.8186 10000 2.02075 
2.64e-005 -1348.25 -3.89464 9803.68 65.5452 10000 3.89464 
2.641e-005 -1343.35 -5.71541 8749.07 66.2038 10000 5.71541 
2.642e-005 -1336.66 -7.4807 7684.53 66.7937 10000 7.4807 
2.643e-005 -1328.23 -9.18824 6611.16 67.3141 10000 9.18824 
2.644e-005 -1318.13 -10.8359 5530.08 67.7644 10000 10.8359 
2.645e-005 -1306.42 -12.4216 4442.41 68.1442 10000 12.4216 
2.646e-005 -1293.16 -13.9436 3349.3 68.4529 10000 13.9436 
2.647e-005 -1278.41 -15.3999 2251.87 68.6902 10000 15.3999 
2.648e-005 -1262.24 -16.7889 1151.27 68.8557 10000 16.7889 
2.649e-005 -1244.72 -18.1091 48.6642 68.9493 10000 18.1091 
2.65e-005 -1225.91 -19.3591 -1054.81 68.9707 10000 19.3591 
2.651e-005 -1205.9 -20.5375 -2157.99 68.92 10000 20.5375 
2.652e-005 -1184.75 -21.6432 -3259.72 68.7971 10000 21.6432 
2.653e-005 -1162.53 -22.6752 -4358.86 68.6021 10000 22.6752 
2.654e-005 -1139.32 -23.6324 -5454.24 68.3352 10000 23.6324 
2.655e-005 -1115.2 -24.5143 -6544.71 67.9965 10000 24.5143 
2.656e-005 -1090.24 -25.3201 -7629.14 67.5865 10000 25.3201 
2.657e-005 -1064.51 -26.0493 -8706.39 67.1055 10000 26.0493 
2.658e-005 -1038.09 -26.7015 -9775.31 66.5539 10000 26.7015 
2.659e-005 -1011.07 -27.2764 -10834.8 65.9324 10000 27.2764 
2.66e-005 -983.514 -27.7741 -11883.7 65.2416 10000 27.7741 
2.661e-005 -955.502 -28.1944 -12921 64.4821 10000 28.1944 
2.662e-005 -927.113 -28.5375 -13945.5 63.6547 10000 28.5375 
2.663e-005 -898.422 -28.8037 -14956.2 62.7603 10000 28.8037 
2.664e-005 -869.508 -28.9934 -15952 61.7997 10000 28.9934 
2.665e-005 -840.446 -29.1071 -16931.9 60.7741 10000 29.1071 
2.666e-005 -811.311 -29.1455 -17894.7 59.6844 10000 29.1455 
2.667e-005 -782.18 -29.1094 -18839.6 58.5318 10000 29.1094 
2.668e-005 -753.125 -28.9997 -19765.5 57.3174 10000 28.9997 
2.669e-005 -724.219 -28.8174 -20671.5 56.0426 10000 28.8174 
2.67e-005 -695.536 -28.5636 -21556.5 54.7087 10000 28.5636 
2.671e-005 -667.144 -28.2397 -22419.7 53.317 10000 28.2397 
2.672e-005 -639.115 -27.8469 -23260.1 51.8691 10000 27.8469 
2.673e-005 -611.516 -27.3869 -24076.8 50.3664 10000 27.3869 
2.674e-005 -584.413 -26.8612 -24869.1 48.8105 10000 26.8612 
2.675e-005 -557.87 -26.2716 -25635.9 47.2031 10000 26.2716 
2.676e-005 -531.952 -25.6197 -26376.7 45.5459 10000 25.6197 
2.677e-005 -506.719 -24.9077 -27090.5 43.8406 10000 24.9077 
2.678e-005 -482.231 -24.1374 -27776.6 42.0889 10000 24.1374 
2.679e-005 -458.543 -23.3111 -28434.2 40.2929 10000 23.3111 
2.68e-005 -435.712 -22.4308 -29062.8 38.4543 10000 22.4308 
2.681e-005 -413.789 -21.4989 -29661.6 36.5751 10000 21.4989 
2.682e-005 -392.826 -20.5177 -30230 34.6574 10000 20.5177 
2.683e-005 -372.87 -19.4898 -30767.3 32.703 10000 19.4898 
2.684e-005 -353.966 -18.4176 -31273.1 30.7142 10000 18.4176 
2.685e-005 -336.158 -17.3038 -31746.8 28.6929 10000 17.3038 
2.686e-005 -319.485 -16.1509 -32187.9 26.6415 10000 16.1509 
2.687e-005 -303.986 -14.9618 -32595.9 24.5619 10000 14.9618 
2.688e-005 -289.694 -13.7391 -32970.4 22.4565 10000 13.7391 
2.689e-005 -276.641 -12.4858 -33311 20.3275 10000 12.4858 
2.69e-005 -264.858 -11.2048 -33617.3 18.1771 10000 11.2048 
2.691e-005 -254.369 -9.89891 -33889.1 16.0076 10000 9.89891 
2.692e-005 -245.199 -8.57116 -34126 13.8214 10000 8.57116 
2.693e-005 -237.367 -7.22455 -34327.8 11.6207 10000 7.22455 
2.694e-005 -230.891 -5.86212 -34494.2 9.40784 10000 5.86212 
2.695e-005 -225.784 -4.48692 -34625.2 7.18527 10000 4.48692 
2.696e-005 -222.058 -3.10204 -34720.6 4.9553 10000 3.10204 
2.697e-005 -219.721 -1.71056 -34780.2 2.7203 10000 1.71056 
2.698e-005 -218.777 -0.315607 -34804 0.482642 10000 0.315607 
2.699e-005 -219.229 1.07973 -34792.1 -1.75529 10000 -1.07973 
2.7e-005 -221.075 2.47232 -34744.3 -3.99111 10000 -2.47232 
2.701e-005 -224.311 3.85908 -34660.8 -6.22246 10000 -3.85908 
2.702e-005 -228.929 5.2369 -34541.6 -8.44696 10000 -5.2369 
2.703e-005 -234.918 6.60271 -34387 -10.6623 10000 -6.60271 
2.704e-005 -242.265 7.95344 -34197 -12.866 10000 -7.95344 
2.705e-005 -250.953 9.28605 -33971.8 -15.0558 10000 -9.28605 
2.706e-005 -260.962 10.5975 -33711.8 -17.2294 10000 -10.5975 
2.707e-005 -272.27 11.885 -33417.1 -19.3845 10000 -11.885 
2.708e-005 -284.85 13.1453 -33088.2 -21.5188 10000 -13.1453 
2.709e-005 -298.675 14.3758 -32725.3 -23.6299 10000 -14.3758 
2.71e-005 -313.713 15.5735 -32328.8 -25.7158 10000 -15.5735 
2.711e-005 -329.928 16.7357 -31899.2 -27.7741 10000 -16.7357 
2.712e-005 -347.285 17.8596 -31436.9 -29.8028 10000 -17.8596 
2.713e-005 -365.744 18.9425 -30942.4 -31.7996 10000 -18.9425 
2.714e-005 -385.262 19.982 -30416.3 -33.7624 10000 -19.982 
2.715e-005 -405.794 20.9753 -29859.1 -35.6892 10000 -20.9753 
2.716e-005 -427.293 21.9202 -29271.4 -37.578 10000 -21.9202 
2.717e-005 -449.709 22.8141 -28653.9 -39.4267 10000 -22.8141 
2.718e-005 -472.99 23.6548 -28007.1 -41.2333 10000 -23.6548 
2.719e-005 -497.082 24.4402 -27331.8 -42.9961 10000 -24.4402 
2.72e-005 -521.927 25.168 -26628.7 -44.7131 10000 -25.168 
2.721e-005 -547.468 25.8363 -25898.5 -46.3826 10000 -25.8363 
2.722e-005 -573.643 26.4431 -25142 -48.0027 10000 -26.4431 
2.723e-005 -600.39 26.9866 -24360.1 -49.5719 10000 -26.9866 
2.724e-005 -627.645 27.4651 -23553.6 -51.0884 10000 -27.4651 
2.725e-005 -655.343 27.877 -22723.2 -52.5506 10000 -27.877 
2.726e-005 -683.414 28.2208 -21869.9 -53.9571 10000 -28.2208 
2.727e-005 -711.792 28.495 -20994.7 -55.3063 10000 -28.495 
2.728e-005 -740.404 28.6984 -20098.3 -56.597 10000 -28.6984 
2.729e-005 -769.181 28.8299 -19181.9 -57.8276 10000 -28.8299 
2.73e-005 -798.049 28.8884 -18246.3 -58.9971 10000 -28.8884 
2.731e-005 -826.935 28.8729 -17292.5 -60.1041 10000 -28.8729 
2.732e-005 -855.765 28.7828 -16321.6 -61.1475 10000 -28.7828 
2.733e-005 -884.463 28.6172 -15334.5 -62.1263 10000 -28.6172 
2.734e-005 -912.953 28.3757 -14332.4 -63.0394 10000 -28.3757 
2.735e-005 -941.161 28.0579 -13316.2 -63.886 10000 -28.0579 
2.736e-005 -969.008 27.6634 -12287.1 -64.6652 10000 -27.6634 
2.737e-005 -996.418 27.1921 -11246.1 -65.3762 10000 -27.1921 
2.738e-005 -1023.32 26.644 -10194.3 -66.0182 10000 -26.644 
2.739e-005 -1049.62 26.0191 -9132.89 -66.5908 10000 -26.0191 
2.74e-005 -1075.26 25.3178 -8062.92 -67.0932 10000 -25.3178 
2.741e-005 -1100.16 24.5403 -6985.54 -67.5251 10000 -24.5403 
2.742e-005 -1124.24 23.6871 -5901.87 -67.886 10000 -23.6871 
2.743e-005 -1147.42 22.759 -4813.05 -68.1756 10000 -22.759 
2.744e-005 -1169.63 21.7565 -3720.23 -68.3937 10000 -21.7565 
2.745e-005 -1190.8 20.6807 -2624.54 -68.5401 10000 -20.6807 
2.746e-005 -1210.86 19.5326 -1527.15 -68.6146 10000 -19.5326 
2.747e-005 -1229.73 18.3132 -429.199 -68.6173 10000 -18.3132 
2.748e-005 -1247.34 17.0239 668.165 -68.5483 10000 -17.0239 
2.749e-005 -1263.62 15.6661 1763.8 -68.4077 10000 -15.6661 
2.75e-005 -1278.51 14.2412 2856.55 -68.1956 10000 -14.2412 
2.751e-005 -1291.93 12.7509 3945.28 -67.9124 10000 -12.7509 
2.752e-005 -1303.83 11.197 5028.86 -67.5585 10000 -11.197 
2.753e-005 -1314.15 9.58141 6106.15 -67.1343 10000 -9.58141 
2.754e-005 -1322.81 7.90604 7176.05 -66.6404 10000 -7.90604 
2.755e-005 -1329.77 6.17305 8237.43 -66.0772 10000 -6.17305 
2.756e-005 -1334.96 4.38464 9289.19 -65.4455 10000 -4.38464 
2.757e-005 -1338.34 2.54316 10330.3 -64.7461 10000 -2.54316 
2.758e-005 -1339.85 0.651027 11359.5 -63.9797 10000 -0.651027 
2.759e-005 -1339.43 -1.28921 12376 -63.1472 10000 1.28921 
2.76e-005 -1337.06 -3.27492 13378.5 -62.2497 10000 3.27492 
2.761e-005 -1332.67 -5.30336 14366.1 -61.2881 10000 5.30336 
2.762e-005 -1326.23 -7.37173 15337.8 -60.2634 10000 7.37173 
2.763e-005 -1317.71 -9.4771 16292.5 -59.177 10000 9.4771 
2.764e-005 -1307.05 -11.6165 17229.4 -58.03 10000 11.6165 
2.765e-005 -1294.25 -13.7868 18147.3 -56.8236 10000 13.7868 
2.766e-005 -1279.25 -15.9849 19045.4 -55.5594 10000 15.9849 
2.767e-005 -1262.05 -18.2076 19922.8 -54.2386 10000 18.2076 
2.768e-005 -1242.61 -20.4516 20778.6 -52.8627 10000 20.4516 
2.769e-005 -1220.91 -22.7135 21611.9 -51.4333 10000 22.7135 
2.77e-005 -1196.95 -24.9899 22421.9 -49.952 10000 24.9899 
2.771e-005 -1170.7 -27.2774 23207.7 -48.4203 10000 27.2774 
2.772e-005 -1142.16 -29.5724 23968.6 -46.8401 10000 29.5724 
2.773e-005 -1111.32 -31.8715 24703.8 -45.213 10000 31.8715 
2.774e-005 -1078.19 -34.1709 25412.5 -43.5409 10000 34.1709 
2.775e-005 -1042.75 -36.4671 26094.1 -41.8255 10000 36.4671 
2.776e-005 -1005.03 -38.7564 26747.9 -40.0688 10000 38.7564 
2.777e-005 -965.017 -41.0352 27373.3 -38.2727 10000 41.0352 
2.778e-005 -922.735 -43.2997 27969.5 -36.4391 10000 43.2997 
2.779e-005 -878.198 -45.5463 28536.2 -34.5701 10000 45.5463 
2.78e-005 -831.426 -47.7712 29072.6 -32.6677 10000 47.7712 
2.781e-005 -782.443 -49.9707 29578.3 -30.7339 10000 49.9707 
2.782e-005 -731.276 -52.1411 30052.8 -28.771 10000 52.1411 
2.783e-005 -677.956 -54.2786 30495.7 -26.7809 10000 54.2786 
2.784e-005 -622.519 -56.3797 30906.4 -24.7659 10000 56.3797 
2.785e-005 -565.002 -58.4406 31284.8 -22.7282 10000 58.4406 
2.786e-005 -505.448 -60.4577 31630.4 -20.6699 10000 60.4577 
2.787e-005 -443.903 -62.4273 31942.8 -18.5933 10000 62.4273 
2.788e-005 -380.416 -64.3459 32221.9 -16.5006 10000 64.3459 
2.789e-005 -315.04 -66.21 32467.4 -14.3941 10000 66.21 
2.79e-005 -247.832 -68.016 32679.1 -12.276 10000 68.016 
2.791e-005 -178.851 -69.7606 32856.8 -10.1486 10000 69.7606 
2.792e-005 -108.162 -71.4402 33000.4 -8.01426 10000 71.4402 
2.793e-005 -35.8293 -73.0517 33109.8 -5.87514 10000 73.0517 
2.794e-005 38.0755 -74.5917 33185 -3.73359 10000 74.5917 
2.795e-005 113.48 -76.0572 33225.9 -1.59189 10000 76.0572 
2.796e-005 190.306 -77.4448 33232.5 0.547695 10000 77.4448 
2.797e-005 268.477 -78.7518 33204.9 2.68287 10000 78.7518 
2.798e-005 347.908 -79.975 33143.3 4.81139 10000 79.975 
2.799e-005 428.516 -81.1118 33047.6 6.93097 10000 81.1118 
2.8e-005 510.211 -82.1592 32918.2 9.0394 10000 82.1592 
2.801e-005 592.904 -83.1148 32755.1 11.1344 10000 83.1148 
2.802e-005 676.5 -83.9759 32558.6 13.2139 10000 83.9759 
2.803e-005 760.904 -84.7401 32329 15.2755 10000 84.7401 
2.804e-005 846.019 -85.4052 32066.6 17.3172 10000 85.4052 
2.805e-005 931.742 -85.9688 31771.7 19.3368 10000 85.9688 
2.806e-005 1017.97 -86.429 31444.8 21.3322 10000 86.429 
2.807e-005 1104.61 -86.7837 31086.1 23.3013 10000 86.7837 
2.808e-005 1191.53 -87.0313 30696.1 25.2421 10000 87.0313 
2.809e-005 1278.65 -87.1698 30275.4 27.1526 10000 87.1698 
2.81e-005 1365.85 -87.198 29824.4 29.0307 10000 87.198 
2.811e-005 1453.01 -87.1142 29343.6 30.8746 10000 87.1142 
2.812e-005 1540.02 -86.9172 28833.7 32.6823 10000 86.9172 
2.813e-005 1626.78 -86.606 28295.1 34.452 10000 86.606 
2.814e-005 1713.16 -86.1794 27728.6 36.1819 10000 86.1794 
2.815e-005 1799.05 -85.6368 27134.8 37.8702 10000 85.6368 
2.816e-005 1884.33 -84.9773 26514.3 39.5152 10000 84.9773 
2.817e-005 1968.89 -84.2006 25868 41.1152 10000 84.2006 
2.818e-005 2052.61 -83.3061 25196.4 42.6687 10000 83.3061 
2.819e-005 2135.37 -82.2937 24500.4 44.174 10000 82.2937 
2.82e-005 2217.05 -81.1633 23780.7 45.6297 10000 81.1633 
2.821e-005 2297.54 -79.915 23038.2 47.0343 10000 79.915 
2.822e-005 2376.71 -78.5492 22273.7 48.3865 10000 78.5492 
2.823e-005 2454.45 -77.0661 21488 49.6848 10000 77.0661 
2.824e-005 2530.65 -75.4664 20682 50.9281 10000 75.4664 
2.825e-005 2605.18 -73.7508 19856.7 52.1151 10000 73.7508 
2.826e-005 2677.94 -71.9202 19012.8 53.2447 10000 71.9202 
2.827e-005 2748.8 -69.9758 18151.4 54.3158 10000 69.9758 
2.828e-005 2817.65 -67.9186 17273.4 55.3275 10000 67.9186 
2.829e-005 2884.38 -65.7502 16379.7 56.2786 10000 65.7502 
2.83e-005 2948.89 -63.472 15471.3 57.1685 10000 63.472 
2.831e-005 3011.06 -61.0858 14549.2 57.9963 10000 61.0858 
2.832e-005 3070.78 -58.5934 13614.5 58.7612 10000 58.5934 
2.833e-005 3127.96 -55.9969 12668 59.4625 10000 55.9969 
2.834e-005 3182.48 -53.2984 11711 60.0998 10000 53.2984 
2.835e-005 3234.25 -50.5002 10744.2 60.6724 10000 50.5002 
2.836e-005 3283.16 -47.6049 9768.92 61.1799 10000 47.6049 
2.837e-005 3329.13 -44.6151 8786.07 61.6219 10000 44.6151 
2.838e-005 3372.06 -41.5334 7796.72 61.9981 10000 41.5334 
2.839e-005 3411.85 -38.363 6801.93 62.3083 10000 38.363 
2.84e-005 3448.43 -35.1067 5802.76 62.5523 10000 35.1067 
2.841e-005 3481.71 -31.7679 4800.27 62.73 10000 31.7679 
2.842e-005 3511.6 -28.3498 3795.53 62.8414 10000 28.3498 
2.843e-005 3538.04 -24.8559 2789.58 62.8866 10000 24.8559 
2.844e-005 3560.94 -21.2899 1783.49 62.8656 10000 21.2899 
2.845e-005 3580.24 -17.6553 778.32 62.7786 10000 17.6553 
2.846e-005 3595.86 -13.9561 -224.881 62.626 10000 13.9561 
2.847e-005 3607.75 -10.1961 -1225.07 62.408 10000 10.1961 
2.848e-005 3615.86 -6.37956 -2221.19 62.1251 10000 6.37956 
2.849e-005 3620.11 -2.5105 -3212.22 61.7778 10000 2.5105 
2.85e-005 3620.47 1.40677 -4197.13 61.3665 10000 -1.40677 
2.851e-005 3616.89 5.36789 -5174.9 60.892 10000 -5.36789 
2.852e-005 3609.32 9.36841 -6144.53 60.3548 10000 -9.36841 
2.853e-005 3597.74 13.4038 -7105.02 59.7558 10000 -13.4038 
2.854e-005 3582.1 17.4694 -8055.38 59.0957 10000 -17.4694 
2.855e-005 3562.38 21.5605 -8994.65 58.3755 10000 -21.5605 
2.856e-005 3538.56 25.6724 -9921.88 57.596 10000 -25.6724 
2.857e-005 3510.62 29.8001 -10836.1 56.7583 10000 -29.8001 
2.858e-005 3478.55 33.9389 -11736.5 55.8635 10000 -33.9389 
2.859e-005 3442.33 38.0838 -12622 54.9126 10000 -38.0838 
2.86e-005 3401.96 42.2297 -13491.8 53.9068 10000 -42.2297 
2.861e-005 3357.46 46.3717 -14345.1 52.8474 10000 -46.3717 
2.862e-005 3308.81 50.5046 -15180.9 51.7357 10000 -50.5046 
2.863e-005 3256.04 54.6234 -15998.5 50.573 10000 -54.6234 
2.864e-005 3199.16 58.7229 -16797.1 49.3607 10000 -58.7229 
2.865e-005 3138.19 62.798 -17575.8 48.1003 10000 -62.798 
2.866e-005 3073.17 66.8436 -18334 46.7933 10000 -66.8436 
2.867e-005 3004.11 70.8544 -19070.8 45.4412 10000 -70.8544 
2.868e-005 2931.07 74.8254 -19785.7 44.0455 10000 -74.8254 
2.869e-005 2854.08 78.7513 -20477.8 42.608 10000 -78.7513 
2.87e-005 2773.2 82.6271 -21146.6 41.1303 10000 -82.6271 
2.871e-005 2688.46 86.4477 -21791.4 39.6141 10000 -86.4477 
2.872e-005 2599.94 90.2079 -22411.6 38.0612 10000 -90.2079 
2.873e-005 2507.7 93.9028 -23006.6 36.4733 10000 -93.9028 
2.874e-005 2411.79 97.5273 -23576 34.8523 10000 -97.5273 
2.875e-005 2312.31 101.076 -24119.1 33.2 10000 -101.076 
2.876e-005 2209.32 104.545 -24635.5 31.5183 10000 -104.545 
2.877e-005 2102.9 107.929 -25124.8 29.809 10000 -107.929 
2.878e-005 1993.15 111.224 -25586.5 28.0742 10000 -111.224 
2.879e-005 1880.16 114.423 -26020.3 26.3158 10000 -114.423 
2.88e-005 1764.03 117.524 -26425.7 24.5356 10000 -117.524 
2.881e-005 1644.84 120.521 -26802.5 22.7358 10000 -120.521 
2.882e-005 1522.73 123.41 -27150.3 20.9183 10000 -123.41 
2.883e-005 1397.78 126.186 -27468.8 19.0851 10000 -126.186 
2.884e-005 1270.12 128.846 -27758 17.2383 10000 -128.846 
2.885e-005 1139.87 131.385 -28017.4 15.3799 10000 -131.385 
2.886e-005 1007.14 133.8 -28247.1 13.5119 10000 -133.8 
2.887e-005 872.077 136.086 -28446.8 11.6364 10000 -136.086 
2.888e-005 734.795 138.239 -28616.4 9.75543 10000 -138.239 
2.889e-005 595.435 140.257 -28755.9 7.87099 10000 -140.257 
2.89e-005 454.134 142.135 -28865.3 5.98516 10000 -142.135 
2.891e-005 311.033 143.87 -28944.4 4.09997 10000 -143.87 
2.892e-005 166.276 145.46 -28993.5 2.21745 10000 -145.46 
2.893e-005 20.0117 146.9 -29012.4 0.339612 10000 -146.9 
2.894e-005 -127.61 148.189 -29001.4 -1.53153 10000 -148.189 
2.895e-005 -276.435 149.323 -28960.5 -3.39399 10000 -149.323 
2.896e-005 -426.308 150.3 -28889.8 -5.24579 10000 -150.3 
2.897e-005 -577.071 151.117 -28789.7 -7.08496 10000 -151.117 
2.898e-005 -728.562 151.773 -28660.3 -8.90959 10000 -151.773 
2.899e-005 -880.619 152.265 -28501.8 -10.7177 10000 -152.265 
2.9e-005 -1033.08 152.592 -28314.5 -12.5075 10000 -152.592 
2.901e-005 -1185.77 152.751 -28098.8 -14.2771 10000 -152.751 
2.902e-005 -1338.53 152.742 -27855 -16.0246 10000 -152.742 
2.903e-005 -1491.19 152.562 -27583.4 -17.7483 10000 -152.562 
2.904e-005 -1643.57 152.212 -27284.4 -19.4463 10000 -152.212 
2.905e-005 -1795.51 151.69 -26958.5 -21.117 10000 -151.69 
2.906e-005 -1946.83 150.995 -26606.2 -22.7586 10000 -150.995 
2.907e-005 -2097.37 150.128 -26227.8 -24.3695 10000 -150.128 
2.908e-005 -2246.94 149.087 -25824 -25.9481 10000 -149.087 
2.909e-005 -2395.37 147.872 -25395.2 -27.4927 10000 -147.872 
2.91e-005 -2542.49 146.484 -24942 -29.0019 10000 -146.484 
2.911e-005 -2688.13 144.924 -24464.9 -30.4741 10000 -144.924 
2.912e-005 -2832.12 143.19 -23964.7 -31.9079 10000 -143.19 
2.913e-005 -2974.27 141.285 -23441.8 -33.302 10000 -141.285 
2.914e-005 -3114.43 139.21 -22897 -34.6549 10000 -139.21 
2.915e-005 -3252.42 136.965 -22331 -35.9654 10000 -136.965 
2.916e-005 -3388.07 134.551 -21744.3 -37.2322 10000 -134.551 
2.917e-005 -3521.22 131.971 -21137.8 -38.4542 10000 -131.971 
2.918e-005 -3651.69 129.226 -20512.1 -39.6301 10000 -129.226 
2.919e-005 -3779.33 126.318 -19868 -40.759 10000 -126.318 
2.92e-005 -3903.97 123.25 -19206.3 -41.8398 10000 -123.25 
2.921e-005 -4025.46 120.023 -18527.7 -42.8714 10000 -120.023 
2.922e-005 -4143.64 116.64 -17833.1 -43.8531 10000 -116.64 
2.923e-005 -4258.35 113.104 -17123.2 -44.784 10000 -113.104 
2.924e-005 -4369.43 109.419 -16398.8 -45.6632 10000 -109.419 
2.925e-005 -4476.76 105.586 -15660.9 -46.4901 10000 -105.586 
2.926e-005 -4580.17 101.611 -14910.1 -47.2639 10000 -101.611 
2.927e-005 -4679.53 97.495 -14147.5 -47.9841 10000 -97.495 
2.928e-005 -4774.7 93.2432 -13373.8 -48.6501 10000 -93.2432 
2.929e-005 -4865.54 88.8591 -12590 -49.2614 10000 -88.8591 
2.93e-005 -4951.93 84.3469 -11796.8 -49.8176 10000 -84.3469 
2.931e-005 -5033.73 79.7108 -10995.3 -50.3184 10000 -79.7108 
2.932e-005 -5110.84 74.9553 -10186.2 -50.7635 10000 -74.9553 
2.933e-005 -5183.12 70.085 -9370.47 -51.1525 10000 -70.085 
2.934e-005 -5250.48 65.1045 -8549.02 -51.4854 10000 -65.1045 
2.935e-005 -5312.79 60.0189 -7722.75 -51.7621 10000 -60.0189 
2.936e-005 -5369.97 54.8332 -6892.54 -51.9825 10000 -54.8332 
2.937e-005 -5421.91 49.5526 -6059.3 -52.1466 10000 -49.5526 
2.938e-005 -5468.51 44.1824 -5223.93 -52.2545 10000 -44.1824 
2.939e-005 -5509.7 38.7282 -4387.33 -52.3063 10000 -38.7282 
2.94e-005 -5545.39 33.1956 -3550.39 -52.3023 10000 -33.1956 
2.941e-005 -5575.51 27.5902 -2714.01 -52.2428 10000 -27.5902 
2.942e-005 -5599.99 21.9179 -1879.06 -52.128 10000 -21.9179 
2.943e-005 -5618.76 16.1848 -1046.43 -51.9583 10000 -16.1848 
2.944e-005 -5631.76 10.3968 -217 -51.7343 10000 -10.3968 
2.945e-005 -5638.95 4.56007 608.373 -51.4563 10000 -4.56007 
2.946e-005 -5640.28 -1.31907 1428.83 -51.125 10000 1.31907 
2.947e-005 -5635.71 -7.23432 2243.52 -50.741 10000 7.23432 
2.948e-005 -5625.21 -13.1793 3051.6 -50.3049 10000 13.1793 
2.949e-005 -5608.75 -19.1474 3852.26 -49.8176 10000 19.1474 
2.95e-005 -5586.31 -25.1323 4644.68 -49.2797 10000 25.1323 
2.951e-005 -5557.88 -31.1273 5428.05 -48.6922 10000 31.1273 
2.952e-005 -5523.46 -37.1257 6201.59 -48.0559 10000 37.1257 
2.953e-005 -5483.03 -43.1209 6964.52 -47.3717 10000 43.1209 
2.954e-005 -5436.62 -49.1062 7716.1 -46.6407 10000 49.1062 
2.955e-005 -5384.23 -55.0748 8455.57 -45.8639 10000 55.0748 
2.956e-005 -5325.88 -61.02 9182.22 -45.0424 10000 61.02 
