t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 jE1600 17 jE0900 18 jE1800 19 jE1000 jE1100 jE1300 20 jE2000 21 jE1500 22 jF0007 23 jF0008 jO2201 jO2302 jV1716 jV1918 jV0600 jV1200 jV1400 jV2120 
6.32 -13.7828 97.3099 154.872 -13.8671 145.929 10 154.872 -13.8671 -0.390147 0.855924 159.712 0.957172 -111.093 0.142828 -0.585559 -0.183771 0 0.816229 0 -1.29747 0 -0.297465 0 0 0 -0.648258 0 0.351742 0 145.929 1.9999 -13.7828 8.97587e-005 1.9999 8.97587e-005 0 0 -3.68817e-007 0 0 0 
6.34 -18.5015 74.8058 154.912 -13.8671 145.929 10 154.912 -13.8671 0.306562 -0.0181215 164.431 0.929948 -93.3073 0.170052 -0.354126 -0.246686 0 0.753314 0 -0.997411 0 0.00258893 0 0 0 -0.948312 0 0.0516883 0 145.929 1.99991 -18.5015 -8.81063e-005 1.99991 -8.81063e-005 0 0 -0.000109041 0 0 0 
6.36 -24.6369 53.4229 154.952 -13.8671 145.929 10 154.952 -13.8671 0.904194 -0.890689 170.566 0.896731 -78.0597 0.203269 0.996933 -0.328492 0 0.671508 0 -0.712305 0 0.287695 0 0 0 -1.23342 0 -0.233418 0 145.929 1.99986 -24.6369 2.14682e-005 1.99986 2.14682e-005 0 0 0.000130335 0 0 0 
6.38 -32.3734 33.2058 154.992 -13.8671 145.929 10 154.992 -13.8671 0.886599 0.839278 178.303 0.858046 -65.5792 0.241954 -0.52073 -0.431646 0 0.568354 0 -0.442743 0 0.557257 0 0 0 -1.50298 0 -0.502979 0 145.929 1.99988 -32.3734 5.72224e-005 1.99988 5.72224e-005 0 0 -2.24184e-005 0 0 0 
6.4 -41.9545 13.6228 155.032 -13.8671 145.929 10 155.032 -13.8671 0.0523073 -0.413873 187.884 0.814503 -55.5773 0.285497 -0.194581 -0.559393 0 0.440607 0 -0.181638 0 0.818362 0 0 0 -1.76409 0 -0.764085 0 145.929 1.99993 -41.9545 1.57766e-006 1.99993 1.57766e-006 0 0 -0.000110448 0 0 0 
6.42 -53.129 -4.76887 154.825 -14.1141 146.176 10 154.825 -14.1141 -0.877298 6.03162 199.305 0.766789 -48.3602 0.333211 -1.68188 -0.708387 0 0.291613 0 0.0635849 0 1.06358 0 0 0 -2.0126 0 -1.0126 0 146.176 -10.35 -53.129 -12.3499 -10.35 -12.3499 0 0 12.337 0 0 0 
6.44 -59.0358 -6.87935 150.933 -18.046 149.071 10 150.933 -18.046 -0.9976 9.8273 208.107 0.715656 -52.1565 0.384344 -8.01311 -0.787144 0 0.212856 0 0.0917247 0 1.09172 0 0 0 -2.07934 0 -1.07934 0 149.071 -194.595 -59.0358 -196.594 -194.595 -196.594 0 0 144.76 0 0 0 
6.46 -65.4612 -6.40574 145.147 -23.8716 150.803 10 145.147 -23.8716 -0.778771 8.87255 216.264 0.66191 -59.0555 0.43809 -10.5288 -0.872816 0 0.127184 0 0.0854099 0 1.08541 0 0 0 -2.09611 0 -1.09611 0 150.803 -289.279 -65.4612 -291.279 -289.279 -291.279 0 0 86.5832 0 0 0 
6.48 -72.6704 -5.86527 138.084 -30.975 151.742 10 138.084 -30.975 -0.215751 7.85838 224.413 0.6064 -66.8052 0.4936 -11.4228 -0.968939 0 0.0310608 0 0.0782037 0 1.0782 0 0 0 -2.10144 0 -1.10144 0 151.742 -353.172 -72.6704 -355.172 -353.172 -355.172 0 0 46.983 0 0 0 
6.5 -80.2963 -5.47686 129.948 -39.1507 152.337 10 129.948 -39.1507 0.474793 7.17696 232.633 0.55 -74.8194 0.55 -11.9038 -1.07062 0 -0.0706168 0 0.0730248 0 1.07302 0 0 0 -2.10419 0 -1.10419 0 152.337 -406.782 -80.2963 -408.782 -406.782 -408.782 0 0 29.7306 0 0 0 
6.52 -88.0788 -5.19327 120.877 -48.2618 152.758 10 120.877 -48.2618 0.941469 6.70351 240.837 0.4936 -82.8856 0.6064 -12.2321 -1.17438 0 -0.174384 0 0.0692436 0 1.06924 0 0 0 -2.10602 0 -1.10602 0 152.758 -453.557 -88.0788 -455.557 -453.557 -455.557 0 0 21.0596 0 0 0 
6.54 -95.825 -4.9707 111.042 -58.1374 153.077 10 111.042 -58.1374 0.921543 6.34577 248.902 0.43809 -90.8543 0.66191 -12.4661 -1.27767 0 -0.277667 0 0.066276 0 1.06628 0 0 0 -2.10731 0 -1.10731 0 153.077 -491.782 -95.825 -493.782 -491.782 -493.782 0 0 15.9564 0 0 0 
6.56 -103.374 -4.78285 100.662 -68.5571 153.329 10 100.662 -68.5571 0.413021 6.05308 256.702 0.384344 -98.5907 0.715656 -12.6213 -1.37831 0 -0.378315 0 0.0637713 0 1.06377 0 0 0 -2.10815 0 -1.10815 0 153.329 -518.981 -103.374 -520.981 -518.981 -520.981 0 0 12.5611 0 0 0 
6.58 -110.581 -4.61362 90.0046 -79.2544 153.53 10 90.0046 -79.2544 -0.313098 5.79651 264.111 0.333211 -105.967 0.766789 -12.7012 -1.47441 0 -0.474409 0 0.0615149 0 1.06151 0 0 0 -2.10859 0 -1.10859 0 153.53 -532.866 -110.581 -534.865 -532.866 -534.865 0 0 10.0836 0 0 0 
6.6 -117.315 -4.45212 79.3719 -89.9271 153.693 10 79.3719 -89.9271 -0.869725 5.55784 271.008 0.285497 -112.863 0.814503 -12.7047 -1.5642 0 -0.564199 0 0.0593616 0 1.05936 0 0 0 -2.1086 0 -1.1086 0 153.693 -531.637 -117.315 -533.637 -531.637 -533.637 0 0 8.14427 0 0 0 
6.62 -123.456 -4.28979 69.0889 -100.25 153.824 10 69.0889 -100.25 -0.97913 5.3239 277.28 0.241954 -119.166 0.858046 -12.6271 -1.64608 0 -0.646079 0 0.0571971 0 1.0572 0 0 0 -2.10818 0 -1.10818 0 153.824 -514.147 -123.456 -516.147 -514.147 -516.147 0 0 6.54426 0 0 0 
6.64 -128.894 -4.11849 59.4889 -109.89 153.927 10 59.4889 -109.89 -0.621613 5.08345 282.822 0.203269 -124.776 0.896731 -12.4609 -1.71859 0 -0.718588 0 0.0549132 0 1.05491 0 0 0 -2.10728 0 -1.10728 0 153.927 -480.004 -128.894 -482.004 -480.004 -482.004 0 0 5.17118 0 0 0 
6.66 -133.53 -3.9288 50.8964 -118.523 154.007 10 50.8964 -118.523 -0.0159993 4.82469 287.537 0.170052 -129.602 0.929948 -12.1935 -1.7804 0 -0.780404 0 0.052384 0 1.05238 0 0 0 -2.10581 0 -1.10581 0 154.007 -429.625 -133.53 -431.625 -429.625 -431.625 0 0 3.96061 0 0 0 
6.68 -137.275 -3.70739 43.6114 -125.848 154.064 10 43.6114 -125.848 0.543685 4.53246 291.34 0.142828 -133.568 0.957172 -11.804 -1.83034 0 -0.830339 0 0.0494318 0 1.04943 0 0 0 -2.10362 0 -1.10362 0 154.064 -364.248 -137.275 -366.248 -364.248 -366.248 0 0 2.8765 0 0 0 
6.7 -140.046 -3.43167 37.8933 -131.606 154.102 10 37.8933 -131.606 0.874712 4.18298 294.149 0.122025 -136.615 0.977975 -11.254 -1.86728 0 -0.867283 0 0.0457557 0 1.04576 0 0 0 -2.10045 0 -1.10045 0 154.102 -285.903 -140.046 -287.903 -285.903 -287.903 0 0 1.90482 0 0 0 
