t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 jL0102 jE1000 jE1100 jE1200 jxH1300 jyH1300 jxH1400 jyH1400 jV0300 jV0800 jV0510 jV0711 jV0912 
0.0222 -0.0133207 -0.0234983 -29.556 0 -1.9556 0 -1.9556 3.21126 1.32348 -2.9556 -2.9556 0.323476 0.00019556 0.00019556 0.000133207 0 0 0 0 0.00019556 0 0.00019556 -0.00039112 0.000132348 0 0 0
0.0224 -0.0133604 -0.0232946 -29.552 0 -1.9552 0 -1.9552 3.23528 1.32586 -2.9552 -2.9552 0.325857 0.00019552 0.00019552 0.000133604 0 0 0 0 0.00019552 0 0.00019552 -0.00039104 0.000132586 0 0 0
0.0226 -0.0133991 -0.0230609 -29.548 0 -1.9548 0 -1.9548 3.25917 1.32822 -2.9548 -2.9548 0.328223 0.00019548 0.00019548 0.000133991 0 0 0 0 0.00019548 0 0.00019548 -0.00039096 0.000132822 0 0 0
0.0228 -0.0134365 -0.0227993 -29.544 0 -1.9544 0 -1.9544 3.28293 1.33057 -2.9544 -2.9544 0.330573 0.00019544 0.00019544 0.000134365 0 0 0 0 0.00019544 0 0.00019544 -0.00039088 0.000133057 0 0 0
0.023 -0.0134727 -0.022512 -29.54 0 -1.954 0 -1.954 3.30656 1.33291 -2.954 -2.954 0.332907 0.0001954 0.0001954 0.000134727 0 0 0 0 0.0001954 0 0.0001954 -0.0003908 0.000133291 0 0 0
0.0232 -0.0135075 -0.0222016 -29.536 0 -1.9536 0 -1.9536 3.33006 1.33523 -2.9536 -2.9536 0.335226 0.00019536 0.00019536 0.000135075 0 0 0 0 0.00019536 0 0.00019536 -0.00039072 0.000133523 0 0 0
0.0234 -0.0135408 -0.0218707 -29.532 0 -1.9532 0 -1.9532 3.35343 1.33753 -2.9532 -2.9532 0.33753 0.00019532 0.00019532 0.000135408 0 0 0 0 0.00019532 0 0.00019532 -0.00039064 0.000133753 0 0 0
0.0236 -0.0135726 -0.0215219 -29.528 0 -1.9528 0 -1.9528 3.37666 1.33982 -2.9528 -2.9528 0.339819 0.00019528 0.00019528 0.000135726 0 0 0 0 0.00019528 0 0.00019528 -0.00039056 0.000133982 0 0 0
0.0238 -0.0136028 -0.0211581 -29.524 0 -1.9524 0 -1.9524 3.39977 1.34209 -2.9524 -2.9524 0.342093 0.00019524 0.00019524 0.000136028 0 0 0 0 0.00019524 0 0.00019524 -0.00039048 0.000134209 0 0 0
0.024 -0.0136314 -0.0207823 -29.52 0 -1.952 0 -1.952 3.42274 1.34435 -2.952 -2.952 0.344352 0.0001952 0.0001952 0.000136314 0 0 0 0 0.0001952 0 0.0001952 -0.0003904 0.000134435 0 0 0
0.0242 -0.0136584 -0.0203976 -29.516 0 -1.9516 0 -1.9516 3.44557 1.3466 -2.9516 -2.9516 0.346597 0.00019516 0.00019516 0.000136584 0 0 0 0 0.00019516 0 0.00019516 -0.00039032 0.00013466 0 0 0
0.0244 -0.0136837 -0.0200068 -29.512 0 -1.9512 0 -1.9512 3.46827 1.34883 -2.9512 -2.9512 0.348827 0.00019512 0.00019512 0.000136837 0 0 0 0 0.00019512 0 0.00019512 -0.00039024 0.000134883 0 0 0
0.0246 -0.0137073 -0.0196131 -29.508 0 -1.9508 0 -1.9508 3.49083 1.35104 -2.9508 -2.9508 0.351044 0.00019508 0.00019508 0.000137073 0 0 0 0 0.00019508 0 0.00019508 -0.00039016 0.000135104 0 0 0
0.0248 -0.0137292 -0.0192196 -29.504 0 -1.9504 0 -1.9504 3.51325 1.35325 -2.9504 -2.9504 0.353247 0.00019504 0.00019504 0.000137292 0 0 0 0 0.00019504 0 0.00019504 -0.00039008 0.000135325 0 0 0
0.025 -0.0137496 -0.0188292 -29.5 0 -1.95 0 -1.95 3.53553 1.35544 -2.95 -2.95 0.355436 0.000195 0.000195 0.000137496 0 0 0 0 0.000195 0 0.000195 -0.00039 0.000135544 0 0 0
0.0252 -0.0137683 -0.0184449 -29.496 0 -1.9496 0 -1.9496 3.55768 1.35761 -2.9496 -2.9496 0.357612 0.00019496 0.00019496 0.000137683 0 0 0 0 0.00019496 0 0.00019496 -0.00038992 0.000135761 0 0 0
0.0254 -0.0137854 -0.0180696 -29.492 0 -1.9492 0 -1.9492 3.57968 1.35978 -2.9492 -2.9492 0.359775 0.00019492 0.00019492 0.000137854 0 0 0 0 0.00019492 0 0.00019492 -0.00038984 0.000135978 0 0 0
0.0256 -0.013801 -0.0177061 -29.488 0 -1.9488 0 -1.9488 3.60155 1.36193 -2.9488 -2.9488 0.361925 0.00019488 0.00019488 0.00013801 0 0 0 0 0.00019488 0 0.00019488 -0.00038976 0.000136193 0 0 0
0.0258 -0.0138152 -0.017357 -29.484 0 -1.9484 0 -1.9484 3.62327 1.36406 -2.9484 -2.9484 0.364062 0.00019484 0.00019484 0.000138152 0 0 0 0 0.00019484 0 0.00019484 -0.00038968 0.000136406 0 0 0
0.026 -0.013828 -0.0170247 -29.48 0 -1.948 0 -1.948 3.64484 1.36619 -2.948 -2.948 0.366187 0.0001948 0.0001948 0.00013828 0 0 0 0 0.0001948 0 0.0001948 -0.0003896 0.000136619 0 0 0
0.0262 -0.0138395 -0.0167118 -29.476 0 -1.9476 0 -1.9476 3.66628 1.3683 -2.9476 -2.9476 0.368299 0.00019476 0.00019476 0.000138395 0 0 0 0 0.00019476 0 0.00019476 -0.00038952 0.00013683 0 0 0
0.0264 -0.0138497 -0.0164203 -29.472 0 -1.9472 0 -1.9472 3.68757 1.3704 -2.9472 -2.9472 0.370399 0.00019472 0.00019472 0.000138497 0 0 0 0 0.00019472 0 0.00019472 -0.00038944 0.00013704 0 0 0
0.0266 -0.0138589 -0.0161522 -29.468 0 -1.9468 0 -1.9468 3.70871 1.37249 -2.9468 -2.9468 0.372486 0.00019468 0.00019468 0.000138589 0 0 0 0 0.00019468 0 0.00019468 -0.00038936 0.000137249 0 0 0
0.0268 -0.0138671 -0.0159092 -29.464 0 -1.9464 0 -1.9464 3.72971 1.37456 -2.9464 -2.9464 0.374561 0.00019464 0.00019464 0.000138671 0 0 0 0 0.00019464 0 0.00019464 -0.00038928 0.000137456 0 0 0
0.027 -0.0138744 -0.015693 -29.46 0 -1.946 0 -1.946 3.75056 1.37662 -2.946 -2.946 0.376625 0.0001946 0.0001946 0.000138744 0 0 0 0 0.0001946 0 0.0001946 -0.0003892 0.000137662 0 0 0
0.0272 -0.0138809 -0.0155048 -29.456 0 -1.9456 0 -1.9456 3.77126 1.37868 -2.9456 -2.9456 0.378676 0.00019456 0.00019456 0.000138809 0 0 0 0 0.00019456 0 0.00019456 -0.00038912 0.000137868 0 0 0
0.0274 -0.0138867 -0.0153457 -29.452 0 -1.9452 0 -1.9452 3.79181 1.38072 -2.9452 -2.9452 0.380716 0.00019452 0.00019452 0.000138867 0 0 0 0 0.00019452 0 0.00019452 -0.00038904 0.000138072 0 0 0
0.0276 -0.013892 -0.0152166 -29.448 0 -1.9448 0 -1.9448 3.81221 1.38274 -2.9448 -2.9448 0.382743 0.00019448 0.00019448 0.00013892 0 0 0 0 0.00019448 0 0.00019448 -0.00038896 0.000138274 0 0 0
0.0278 -0.0138969 -0.015118 -29.444 0 -1.9444 0 -1.9444 3.83247 1.38476 -2.9444 -2.9444 0.384758 0.00019444 0.00019444 0.000138969 0 0 0 0 0.00019444 0 0.00019444 -0.00038888 0.000138476 0 0 0
0.028 -0.0139015 -0.0150503 -29.44 0 -1.944 0 -1.944 3.85257 1.38676 -2.944 -2.944 0.386762 0.0001944 0.0001944 0.000139015 0 0 0 0 0.0001944 0 0.0001944 -0.0003888 0.000138676 0 0 0
0.0282 -0.0139059 -0.0150135 -29.436 0 -1.9436 0 -1.9436 3.87252 1.38875 -2.9436 -2.9436 0.388753 0.00019436 0.00019436 0.000139059 0 0 0 0 0.00019436 0 0.00019436 -0.00038872 0.000138875 0 0 0
0.0284 -0.0139103 -0.0150076 -29.432 0 -1.9432 0 -1.9432 3.89231 1.39073 -2.9432 -2.9432 0.390732 0.00019432 0.00019432 0.000139103 0 0 0 0 0.00019432 0 0.00019432 -0.00038864 0.000139073 0 0 0
0.0286 -0.0139148 -0.015032 -29.428 0 -1.9428 0 -1.9428 3.91195 1.3927 -2.9428 -2.9428 0.392699 0.00019428 0.00019428 0.000139148 0 0 0 0 0.00019428 0 0.00019428 -0.00038856 0.00013927 0 0 0
0.0288 -0.0139194 -0.0150862 -29.424 0 -1.9424 0 -1.9424 3.93144 1.39465 -2.9424 -2.9424 0.394653 0.00019424 0.00019424 0.000139194 0 0 0 0 0.00019424 0 0.00019424 -0.00038848 0.000139465 0 0 0
0.029 -0.0139244 -0.0151693 -29.42 0 -1.942 0 -1.942 3.95078 1.39659 -2.942 -2.942 0.396594 0.0001942 0.0001942 0.000139244 0 0 0 0 0.0001942 0 0.0001942 -0.0003884 0.000139659 0 0 0
0.0292 -0.0139298 -0.0152802 -29.416 0 -1.9416 0 -1.9416 3.96995 1.39852 -2.9416 -2.9416 0.398523 0.00019416 0.00019416 0.000139298 0 0 0 0 0.00019416 0 0.00019416 -0.00038832 0.000139852 0 0 0
0.0294 -0.0139357 -0.0154175 -29.412 0 -1.9412 0 -1.9412 3.98897 1.40044 -2.9412 -2.9412 0.400439 0.00019412 0.00019412 0.000139357 0 0 0 0 0.00019412 0 0.00019412 -0.00038824 0.000140044 0 0 0
0.0296 -0.0139423 -0.0155797 -29.408 0 -1.9408 0 -1.9408 4.00783 1.40234 -2.9408 -2.9408 0.402341 0.00019408 0.00019408 0.000139423 0 0 0 0 0.00019408 0 0.00019408 -0.00038816 0.000140234 0 0 0
0.0298 -0.0139495 -0.0157652 -29.404 0 -1.9404 0 -1.9404 4.02654 1.40423 -2.9404 -2.9404 0.40423 0.00019404 0.00019404 0.000139495 0 0 0 0 0.00019404 0 0.00019404 -0.00038808 0.000140423 0 0 0
0.03 -0.0139576 -0.0159721 -29.4 0 -1.94 0 -1.94 4.04508 1.40611 -2.94 -2.94 0.406106 0.000194 0.000194 0.000139576 0 0 0 0 0.000194 0 0.000194 -0.000388 0.000140611 0 0 0
0.0302 -0.0139665 -0.0161984 -29.396 0 -1.9396 0 -1.9396 4.06347 1.40797 -2.9396 -2.9396 0.407967 0.00019396 0.00019396 0.000139665 0 0 0 0 0.00019396 0 0.00019396 -0.00038792 0.000140797 0 0 0
0.0304 -0.0139764 -0.0164419 -29.392 0 -1.9392 0 -1.9392 4.0817 1.40981 -2.9392 -2.9392 0.409814 0.00019392 0.00019392 0.000139764 0 0 0 0 0.00019392 0 0.00019392 -0.00038784 0.000140981 0 0 0
0.0306 -0.0139872 -0.0167003 -29.388 0 -1.9388 0 -1.9388 4.09976 1.41165 -2.9388 -2.9388 0.411646 0.00019388 0.00019388 0.000139872 0 0 0 0 0.00019388 0 0.00019388 -0.00038776 0.000141165 0 0 0
0.0308 -0.0139991 -0.0169713 -29.384 0 -1.9384 0 -1.9384 4.11766 1.41346 -2.9384 -2.9384 0.413463 0.00019384 0.00019384 0.000139991 0 0 0 0 0.00019384 0 0.00019384 -0.00038768 0.000141346 0 0 0
0.031 -0.0140121 -0.0172524 -29.38 0 -1.938 0 -1.938 4.1354 1.41527 -2.938 -2.938 0.415266 0.0001938 0.0001938 0.000140121 0 0 0 0 0.0001938 0 0.0001938 -0.0003876 0.000141527 0 0 0
0.0312 -0.0140262 -0.0175412 -29.376 0 -1.9376 0 -1.9376 4.15298 1.41705 -2.9376 -2.9376 0.417052 0.00019376 0.00019376 0.000140262 0 0 0 0 0.00019376 0 0.00019376 -0.00038752 0.000141705 0 0 0
0.0314 -0.0140413 -0.0178349 -29.372 0 -1.9372 0 -1.9372 4.17039 1.41882 -2.9372 -2.9372 0.418823 0.00019372 0.00019372 0.000140413 0 0 0 0 0.00019372 0 0.00019372 -0.00038744 0.000141882 0 0 0
0.0316 -0.0140576 -0.0181312 -29.368 0 -1.9368 0 -1.9368 4.18764 1.42058 -2.9368 -2.9368 0.420577 0.00019368 0.00019368 0.000140576 0 0 0 0 0.00019368 0 0.00019368 -0.00038736 0.000142058 0 0 0
0.0318 -0.014075 -0.0184275 -29.364 0 -1.9364 0 -1.9364 4.20472 1.42232 -2.9364 -2.9364 0.422315 0.00019364 0.00019364 0.00014075 0 0 0 0 0.00019364 0 0.00019364 -0.00038728 0.000142232 0 0 0
0.032 -0.0140935 -0.0187211 -29.36 0 -1.936 0 -1.936 4.22164 1.42404 -2.936 -2.936 0.424036 0.0001936 0.0001936 0.000140935 0 0 0 0 0.0001936 0 0.0001936 -0.0003872 0.000142404 0 0 0
0.0322 -0.0141131 -0.0190096 -29.356 0 -1.9356 0 -1.9356 4.23839 1.42574 -2.9356 -2.9356 0.42574 0.00019356 0.00019356 0.000141131 0 0 0 0 0.00019356 0 0.00019356 -0.00038712 0.000142574 0 0 0
0.0324 -0.0141338 -0.0192906 -29.352 0 -1.9352 0 -1.9352 4.25497 1.42743 -2.9352 -2.9352 0.427426 0.00019352 0.00019352 0.000141338 0 0 0 0 0.00019352 0 0.00019352 -0.00038704 0.000142743 0 0 0
0.0326 -0.0141554 -0.0195617 -29.348 0 -1.9348 0 -1.9348 4.27139 1.42909 -2.9348 -2.9348 0.429095 0.00019348 0.00019348 0.000141554 0 0 0 0 0.00019348 0 0.00019348 -0.00038696 0.000142909 0 0 0
0.0328 -0.014178 -0.0198207 -29.344 0 -1.9344 0 -1.9344 4.28763 1.43075 -2.9344 -2.9344 0.430745 0.00019344 0.00019344 0.00014178 0 0 0 0 0.00019344 0 0.00019344 -0.00038688 0.000143075 0 0 0
0.033 -0.0142014 -0.0200655 -29.34 0 -1.934 0 -1.934 4.30371 1.43238 -2.934 -2.934 0.432378 0.0001934 0.0001934 0.000142014 0 0 0 0 0.0001934 0 0.0001934 -0.0003868 0.000143238 0 0 0
0.0332 -0.0142257 -0.0202939 -29.336 0 -1.9336 0 -1.9336 4.31962 1.43399 -2.9336 -2.9336 0.433991 0.00019336 0.00019336 0.000142257 0 0 0 0 0.00019336 0 0.00019336 -0.00038672 0.000143399 0 0 0
0.0334 -0.0142507 -0.0205042 -29.332 0 -1.9332 0 -1.9332 4.33535 1.43559 -2.9332 -2.9332 0.435586 0.00019332 0.00019332 0.000142507 0 0 0 0 0.00019332 0 0.00019332 -0.00038664 0.000143559 0 0 0
0.0336 -0.0142764 -0.0206947 -29.328 0 -1.9328 0 -1.9328 4.35092 1.43716 -2.9328 -2.9328 0.437161 0.00019328 0.00019328 0.000142764 0 0 0 0 0.00019328 0 0.00019328 -0.00038656 0.000143716 0 0 0
0.0338 -0.0143026 -0.0208638 -29.324 0 -1.9324 0 -1.9324 4.36631 1.43872 -2.9324 -2.9324 0.438718 0.00019324 0.00019324 0.000143026 0 0 0 0 0.00019324 0 0.00019324 -0.00038648 0.000143872 0 0 0
0.034 -0.0143293 -0.0210102 -29.32 0 -1.932 0 -1.932 4.38153 1.44025 -2.932 -2.932 0.440254 0.0001932 0.0001932 0.000143293 0 0 0 0 0.0001932 0 0.0001932 -0.0003864 0.000144025 0 0 0
0.0342 -0.0143564 -0.0211328 -29.316 0 -1.9316 0 -1.9316 4.39658 1.44177 -2.9316 -2.9316 0.441771 0.00019316 0.00019316 0.000143564 0 0 0 0 0.00019316 0 0.00019316 -0.00038632 0.000144177 0 0 0
0.0344 -0.0143838 -0.0212305 -29.312 0 -1.9312 0 -1.9312 4.41146 1.44327 -2.9312 -2.9312 0.443269 0.00019312 0.00019312 0.000143838 0 0 0 0 0.00019312 0 0.00019312 -0.00038624 0.000144327 0 0 0
0.0346 -0.0144114 -0.0213026 -29.308 0 -1.9308 0 -1.9308 4.42616 1.44475 -2.9308 -2.9308 0.444746 0.00019308 0.00019308 0.000144114 0 0 0 0 0.00019308 0 0.00019308 -0.00038616 0.000144475 0 0 0
0.0348 -0.014439 -0.0213486 -29.304 0 -1.9304 0 -1.9304 4.44068 1.4462 -2.9304 -2.9304 0.446203 0.00019304 0.00019304 0.00014439 0 0 0 0 0.00019304 0 0.00019304 -0.00038608 0.00014462 0 0 0
0.035 -0.0144666 -0.0213681 -29.3 0 -1.93 0 -1.93 4.45503 1.44764 -2.93 -2.93 0.44764 0.000193 0.000193 0.000144666 0 0 0 0 0.000193 0 0.000193 -0.000386 0.000144764 0 0 0
0.0352 -0.0144941 -0.021361 -29.296 0 -1.9296 0 -1.9296 4.46921 1.44906 -2.9296 -2.9296 0.449057 0.00019296 0.00019296 0.000144941 0 0 0 0 0.00019296 0 0.00019296 -0.00038592 0.000144906 0 0 0
0.0354 -0.0145213 -0.0213274 -29.292 0 -1.9292 0 -1.9292 4.48321 1.45045 -2.9292 -2.9292 0.450453 0.00019292 0.00019292 0.000145213 0 0 0 0 0.00019292 0 0.00019292 -0.00038584 0.000145045 0 0 0
0.0356 -0.0145482 -0.0212676 -29.288 0 -1.9288 0 -1.9288 4.49703 1.45183 -2.9288 -2.9288 0.451829 0.00019288 0.00019288 0.000145482 0 0 0 0 0.00019288 0 0.00019288 -0.00038576 0.000145183 0 0 0
0.0358 -0.0145746 -0.021182 -29.284 0 -1.9284 0 -1.9284 4.51067 1.45319 -2.9284 -2.9284 0.453185 0.00019284 0.00019284 0.000145746 0 0 0 0 0.00019284 0 0.00019284 -0.00038568 0.000145319 0 0 0
0.036 -0.0146005 -0.0210714 -29.28 0 -1.928 0 -1.928 4.52414 1.45452 -2.928 -2.928 0.454521 0.0001928 0.0001928 0.000146005 0 0 0 0 0.0001928 0 0.0001928 -0.0003856 0.000145452 0 0 0
0.0362 -0.0146258 -0.0209365 -29.276 0 -1.9276 0 -1.9276 4.53742 1.45584 -2.9276 -2.9276 0.455836 0.00019276 0.00019276 0.000146258 0 0 0 0 0.00019276 0 0.00019276 -0.00038552 0.000145584 0 0 0
0.0364 -0.0146503 -0.0207786 -29.272 0 -1.9272 0 -1.9272 4.55053 1.45713 -2.9272 -2.9272 0.457131 0.00019272 0.00019272 0.000146503 0 0 0 0 0.00019272 0 0.00019272 -0.00038544 0.000145713 0 0 0
0.0366 -0.014674 -0.0205987 -29.268 0 -1.9268 0 -1.9268 4.56346 1.45841 -2.9268 -2.9268 0.458406 0.00019268 0.00019268 0.00014674 0 0 0 0 0.00019268 0 0.00019268 -0.00038536 0.000145841 0 0 0
0.0368 -0.0146968 -0.0203984 -29.264 0 -1.9264 0 -1.9264 4.57621 1.45966 -2.9264 -2.9264 0.45966 0.00019264 0.00019264 0.000146968 0 0 0 0 0.00019264 0 0.00019264 -0.00038528 0.000145966 0 0 0
0.037 -0.0147186 -0.020179 -29.26 0 -1.926 0 -1.926 4.58877 1.4609 -2.926 -2.926 0.460895 0.0001926 0.0001926 0.000147186 0 0 0 0 0.0001926 0 0.0001926 -0.0003852 0.00014609 0 0 0
0.0372 -0.0147394 -0.0199424 -29.256 0 -1.9256 0 -1.9256 4.60116 1.46211 -2.9256 -2.9256 0.46211 0.00019256 0.00019256 0.000147394 0 0 0 0 0.00019256 0 0.00019256 -0.00038512 0.000146211 0 0 0
0.0374 -0.0147592 -0.0196901 -29.252 0 -1.9252 0 -1.9252 4.61336 1.46331 -2.9252 -2.9252 0.463305 0.00019252 0.00019252 0.000147592 0 0 0 0 0.00019252 0 0.00019252 -0.00038504 0.000146331 0 0 0
0.0376 -0.0147777 -0.0194243 -29.248 0 -1.9248 0 -1.9248 4.62539 1.46448 -2.9248 -2.9248 0.464481 0.00019248 0.00019248 0.000147777 0 0 0 0 0.00019248 0 0.00019248 -0.00038496 0.000146448 0 0 0
0.0378 -0.0147952 -0.0191467 -29.244 0 -1.9244 0 -1.9244 4.63723 1.46564 -2.9244 -2.9244 0.465637 0.00019244 0.00019244 0.000147952 0 0 0 0 0.00019244 0 0.00019244 -0.00038488 0.000146564 0 0 0
0.038 -0.0148113 -0.0188595 -29.24 0 -1.924 0 -1.924 4.64888 1.46677 -2.924 -2.924 0.466774 0.0001924 0.0001924 0.000148113 0 0 0 0 0.0001924 0 0.0001924 -0.0003848 0.000146677 0 0 0
0.0382 -0.0148263 -0.0185647 -29.236 0 -1.9236 0 -1.9236 4.66036 1.46789 -2.9236 -2.9236 0.467892 0.00019236 0.00019236 0.000148263 0 0 0 0 0.00019236 0 0.00019236 -0.00038472 0.000146789 0 0 0
0.0384 -0.01484 -0.0182645 -29.232 0 -1.9232 0 -1.9232 4.67164 1.46899 -2.9232 -2.9232 0.468991 0.00019232 0.00019232 0.0001484 0 0 0 0 0.00019232 0 0.00019232 -0.00038464 0.000146899 0 0 0
0.0386 -0.0148524 -0.0179611 -29.228 0 -1.9228 0 -1.9228 4.68275 1.47007 -2.9228 -2.9228 0.470071 0.00019228 0.00019228 0.000148524 0 0 0 0 0.00019228 0 0.00019228 -0.00038456 0.000147007 0 0 0
0.0388 -0.0148636 -0.0176565 -29.224 0 -1.9224 0 -1.9224 4.69367 1.47113 -2.9224 -2.9224 0.471133 0.00019224 0.00019224 0.000148636 0 0 0 0 0.00019224 0 0.00019224 -0.00038448 0.000147113 0 0 0
0.039 -0.0148735 -0.017353 -29.22 0 -1.922 0 -1.922 4.7044 1.47218 -2.922 -2.922 0.472176 0.0001922 0.0001922 0.000148735 0 0 0 0 0.0001922 0 0.0001922 -0.0003844 0.000147218 0 0 0
0.0392 -0.0148822 -0.0170526 -29.216 0 -1.9216 0 -1.9216 4.71495 1.4732 -2.9216 -2.9216 0.473201 0.00019216 0.00019216 0.000148822 0 0 0 0 0.00019216 0 0.00019216 -0.00038432 0.00014732 0 0 0
0.0394 -0.0148897 -0.0167574 -29.212 0 -1.9212 0 -1.9212 4.72532 1.47421 -2.9212 -2.9212 0.474207 0.00019212 0.00019212 0.000148897 0 0 0 0 0.00019212 0 0.00019212 -0.00038424 0.000147421 0 0 0
0.0396 -0.014896 -0.0164694 -29.208 0 -1.9208 0 -1.9208 4.73549 1.4752 -2.9208 -2.9208 0.475196 0.00019208 0.00019208 0.00014896 0 0 0 0 0.00019208 0 0.00019208 -0.00038416 0.00014752 0 0 0
0.0398 -0.0149011 -0.0161905 -29.204 0 -1.9204 0 -1.9204 4.74548 1.47617 -2.9204 -2.9204 0.476167 0.00019204 0.00019204 0.000149011 0 0 0 0 0.00019204 0 0.00019204 -0.00038408 0.000147617 0 0 0
0.04 -0.0149052 -0.0159225 -29.2 0 -1.92 0 -1.92 4.75528 1.47712 -2.92 -2.92 0.477121 0.000192 0.000192 0.000149052 0 0 0 0 0.000192 0 0.000192 -0.000384 0.000147712 0 0 0
0.0402 -0.0149082 -0.0156671 -29.196 0 -1.9196 0 -1.9196 4.7649 1.47806 -2.9196 -2.9196 0.478056 0.00019196 0.00019196 0.000149082 0 0 0 0 0.00019196 0 0.00019196 -0.00038392 0.000147806 0 0 0
0.0404 -0.0149103 -0.015426 -29.192 0 -1.9192 0 -1.9192 4.77432 1.47897 -2.9192 -2.9192 0.478975 0.00019192 0.00019192 0.000149103 0 0 0 0 0.00019192 0 0.00019192 -0.00038384 0.000147897 0 0 0
0.0406 -0.0149115 -0.0152007 -29.188 0 -1.9188 0 -1.9188 4.78356 1.47988 -2.9188 -2.9188 0.479876 0.00019188 0.00019188 0.000149115 0 0 0 0 0.00019188 0 0.00019188 -0.00038376 0.000147988 0 0 0
0.0408 -0.0149118 -0.0149923 -29.184 0 -1.9184 0 -1.9184 4.79261 1.48076 -2.9184 -2.9184 0.48076 0.00019184 0.00019184 0.000149118 0 0 0 0 0.00019184 0 0.00019184 -0.00038368 0.000148076 0 0 0
0.041 -0.0149113 -0.0148022 -29.18 0 -1.918 0 -1.918 4.80147 1.48163 -2.918 -2.918 0.481627 0.0001918 0.0001918 0.000149113 0 0 0 0 0.0001918 0 0.0001918 -0.0003836 0.000148163 0 0 0
0.0412 -0.0149102 -0.0146313 -29.176 0 -1.9176 0 -1.9176 4.81014 1.48248 -2.9176 -2.9176 0.482477 0.00019176 0.00019176 0.000149102 0 0 0 0 0.00019176 0 0.00019176 -0.00038352 0.000148248 0 0 0
0.0414 -0.0149085 -0.0144805 -29.172 0 -1.9172 0 -1.9172 4.81862 1.48331 -2.9172 -2.9172 0.48331 0.00019172 0.00019172 0.000149085 0 0 0 0 0.00019172 0 0.00019172 -0.00038344 0.000148331 0 0 0
0.0416 -0.0149063 -0.0143504 -29.168 0 -1.9168 0 -1.9168 4.82691 1.48413 -2.9168 -2.9168 0.484126 0.00019168 0.00019168 0.000149063 0 0 0 0 0.00019168 0 0.00019168 -0.00038336 0.000148413 0 0 0
0.0418 -0.0149036 -0.0142416 -29.164 0 -1.9164 0 -1.9164 4.83501 1.48492 -2.9164 -2.9164 0.484925 0.00019164 0.00019164 0.000149036 0 0 0 0 0.00019164 0 0.00019164 -0.00038328 0.000148492 0 0 0
0.042 -0.0149007 -0.0141545 -29.16 0 -1.916 0 -1.916 4.84292 1.48571 -2.916 -2.916 0.485707 0.0001916 0.0001916 0.000149007 0 0 0 0 0.0001916 0 0.0001916 -0.0003832 0.000148571 0 0 0
0.0422 -0.0148974 -0.0140891 -29.156 0 -1.9156 0 -1.9156 4.85063 1.48647 -2.9156 -2.9156 0.486472 0.00019156 0.00019156 0.000148974 0 0 0 0 0.00019156 0 0.00019156 -0.00038312 0.000148647 0 0 0
0.0424 -0.014894 -0.0140454 -29.152 0 -1.9152 0 -1.9152 4.85816 1.48722 -2.9152 -2.9152 0.48722 0.00019152 0.00019152 0.00014894 0 0 0 0 0.00019152 0 0.00019152 -0.00038304 0.000148722 0 0 0
0.0426 -0.0148906 -0.0140233 -29.148 0 -1.9148 0 -1.9148 4.86549 1.48795 -2.9148 -2.9148 0.487952 0.00019148 0.00019148 0.000148906 0 0 0 0 0.00019148 0 0.00019148 -0.00038296 0.000148795 0 0 0
0.0428 -0.0148871 -0.0140225 -29.144 0 -1.9144 0 -1.9144 4.87263 1.48867 -2.9144 -2.9144 0.488666 0.00019144 0.00019144 0.000148871 0 0 0 0 0.00019144 0 0.00019144 -0.00038288 0.000148867 0 0 0
0.043 -0.0148837 -0.0140422 -29.14 0 -1.914 0 -1.914 4.87958 1.48936 -2.914 -2.914 0.489363 0.0001914 0.0001914 0.000148837 0 0 0 0 0.0001914 0 0.0001914 -0.0003828 0.000148936 0 0 0
0.0432 -0.0148805 -0.014082 -29.136 0 -1.9136 0 -1.9136 4.88634 1.49004 -2.9136 -2.9136 0.490042 0.00019136 0.00019136 0.000148805 0 0 0 0 0.00019136 0 0.00019136 -0.00038272 0.000149004 0 0 0
0.0434 -0.0148776 -0.0141409 -29.132 0 -1.9132 0 -1.9132 4.8929 1.4907 -2.9132 -2.9132 0.490705 0.00019132 0.00019132 0.000148776 0 0 0 0 0.00019132 0 0.00019132 -0.00038264 0.00014907 0 0 0
0.0436 -0.014875 -0.014218 -29.128 0 -1.9128 0 -1.9128 4.89928 1.49135 -2.9128 -2.9128 0.491349 0.00019128 0.00019128 0.00014875 0 0 0 0 0.00019128 0 0.00019128 -0.00038256 0.000149135 0 0 0
0.0438 -0.0148727 -0.0143121 -29.124 0 -1.9124 0 -1.9124 4.90545 1.49198 -2.9124 -2.9124 0.491976 0.00019124 0.00019124 0.000148727 0 0 0 0 0.00019124 0 0.00019124 -0.00038248 0.000149198 0 0 0
0.044 -0.0148709 -0.0144219 -29.12 0 -1.912 0 -1.912 4.91144 1.49259 -2.912 -2.912 0.492586 0.0001912 0.0001912 0.000148709 0 0 0 0 0.0001912 0 0.0001912 -0.0003824 0.000149259 0 0 0
0.0442 -0.0148696 -0.0145462 -29.116 0 -1.9116 0 -1.9116 4.91723 1.49318 -2.9116 -2.9116 0.493177 0.00019116 0.00019116 0.000148696 0 0 0 0 0.00019116 0 0.00019116 -0.00038232 0.000149318 0 0 0
