t 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 jL0102 jE1400 jE1500 jE1600 jE0900 jE1800 jE1100 jE2000 jxH2100 jyH2100 jxH2200 jyH2200 jxH2300 jyH2300 jxH2400 jyH2400 jV0300 jV1200 jV0514 jV0715 jV1716 jV1918 jV1320 
0.0142 -0.000121557 -0.00014125 -24.787 0 -1.4787 0 -1.4787 0 0 0 0 2.15728 1.21574 -2.4787 -2.4787 -2.4787 -1.4787 -2.4787 -1.4787 0.215742 1.4787e-06 1.4787e-06 0 0 1.21557e-06 0 0 0 0 0 0 0 0 1.4787e-06 0 1.4787e-06 0 0 0 0 -2.9574e-06 1.21574e-06 0 0 0 0 0
0.0144 -0.000121637 -0.00014169 -24.784 0 -1.4784 0 -1.4784 0 0 0 0 2.18558 1.21857 -2.4784 -2.4784 -2.4784 -1.4784 -2.4784 -1.4784 0.218572 1.4784e-06 1.4784e-06 0 0 1.21637e-06 0 0 0 0 0 0 0 0 1.4784e-06 0 1.4784e-06 0 0 0 0 -2.9568e-06 1.21857e-06 0 0 0 0 0
0.0146 -0.000121721 -0.000142527 -24.781 0 -1.4781 0 -1.4781 0 0 0 0 2.21379 1.22139 -2.4781 -2.4781 -2.4781 -1.4781 -2.4781 -1.4781 0.221393 1.4781e-06 1.4781e-06 0 0 1.21721e-06 0 0 0 0 0 0 0 0 1.4781e-06 0 1.4781e-06 0 0 0 0 -2.9562e-06 1.22139e-06 0 0 0 0 0
0.0148 -0.000121808 -0.000143751 -24.778 0 -1.4778 0 -1.4778 0 0 0 0 2.24192 1.22421 -2.4778 -2.4778 -2.4778 -1.4778 -2.4778 -1.4778 0.224206 1.4778e-06 1.4778e-06 0 0 1.21808e-06 0 0 0 0 0 0 0 0 1.4778e-06 0 1.4778e-06 0 0 0 0 -2.9556e-06 1.22421e-06 0 0 0 0 0
0.015 -0.000121902 -0.000145349 -24.775 0 -1.4775 0 -1.4775 0 0 0 0 2.26995 1.22701 -2.4775 -2.4775 -2.4775 -1.4775 -2.4775 -1.4775 0.22701 1.4775e-06 1.4775e-06 0 0 1.21902e-06 0 0 0 0 0 0 0 0 1.4775e-06 0 1.4775e-06 0 0 0 0 -2.955e-06 1.22701e-06 0 0 0 0 0
0.0152 -0.000122003 -0.000147303 -24.772 0 -1.4772 0 -1.4772 0 0 0 0 2.2979 1.2298 -2.4772 -2.4772 -2.4772 -1.4772 -2.4772 -1.4772 0.229805 1.4772e-06 1.4772e-06 0 0 1.22003e-06 0 0 0 0 0 0 0 0 1.4772e-06 0 1.4772e-06 0 0 0 0 -2.9544e-06 1.2298e-06 0 0 0 0 0
0.0154 -0.000122113 -0.000149594 -24.769 0 -1.4769 0 -1.4769 0 0 0 0 2.32576 1.23259 -2.4769 -2.4769 -2.4769 -1.4769 -2.4769 -1.4769 0.23259 1.4769e-06 1.4769e-06 0 0 1.22113e-06 0 0 0 0 0 0 0 0 1.4769e-06 0 1.4769e-06 0 0 0 0 -2.9538e-06 1.23259e-06 0 0 0 0 0
0.0156 -0.000122233 -0.000152201 -24.766 0 -1.4766 0 -1.4766 0 0 0 0 2.35352 1.23537 -2.4766 -2.4766 -2.4766 -1.4766 -2.4766 -1.4766 0.235367 1.4766e-06 1.4766e-06 0 0 1.22233e-06 0 0 0 0 0 0 0 0 1.4766e-06 0 1.4766e-06 0 0 0 0 -2.9532e-06 1.23537e-06 0 0 0 0 0
0.0158 -0.000122364 -0.000155099 -24.763 0 -1.4763 0 -1.4763 0 0 0 0 2.38119 1.23813 -2.4763 -2.4763 -2.4763 -1.4763 -2.4763 -1.4763 0.238135 1.4763e-06 1.4763e-06 0 0 1.22364e-06 0 0 0 0 0 0 0 0 1.4763e-06 0 1.4763e-06 0 0 0 0 -2.9526e-06 1.23813e-06 0 0 0 0 0
0.016 -0.000122507 -0.000158264 -24.76 0 -1.476 0 -1.476 0 0 0 0 2.40877 1.24089 -2.476 -2.476 -2.476 -1.476 -2.476 -1.476 0.240893 1.476e-06 1.476e-06 0 0 1.22507e-06 0 0 0 0 0 0 0 0 1.476e-06 0 1.476e-06 0 0 0 0 -2.952e-06 1.24089e-06 0 0 0 0 0
0.0162 -0.000122663 -0.000161665 -24.757 0 -1.4757 0 -1.4757 0 0 0 0 2.43625 1.24364 -2.4757 -2.4757 -2.4757 -1.4757 -2.4757 -1.4757 0.243641 1.4757e-06 1.4757e-06 0 0 1.22663e-06 0 0 0 0 0 0 0 0 1.4757e-06 0 1.4757e-06 0 0 0 0 -2.9514e-06 1.24364e-06 0 0 0 0 0
0.0164 -0.000122833 -0.000165275 -24.754 0 -1.4754 0 -1.4754 0 0 0 0 2.46364 1.24638 -2.4754 -2.4754 -2.4754 -1.4754 -2.4754 -1.4754 0.24638 1.4754e-06 1.4754e-06 0 0 1.22833e-06 0 0 0 0 0 0 0 0 1.4754e-06 0 1.4754e-06 0 0 0 0 -2.9508e-06 1.24638e-06 0 0 0 0 0
0.0166 -0.000123017 -0.000169063 -24.751 0 -1.4751 0 -1.4751 0 0 0 0 2.49093 1.24911 -2.4751 -2.4751 -2.4751 -1.4751 -2.4751 -1.4751 0.249109 1.4751e-06 1.4751e-06 0 0 1.23017e-06 0 0 0 0 0 0 0 0 1.4751e-06 0 1.4751e-06 0 0 0 0 -2.9502e-06 1.24911e-06 0 0 0 0 0
0.0168 -0.000123216 -0.000172996 -24.748 0 -1.4748 0 -1.4748 0 0 0 0 2.51812 1.25183 -2.4748 -2.4748 -2.4748 -1.4748 -2.4748 -1.4748 0.251829 1.4748e-06 1.4748e-06 0 0 1.23216e-06 0 0 0 0 0 0 0 0 1.4748e-06 0 1.4748e-06 0 0 0 0 -2.9496e-06 1.25183e-06 0 0 0 0 0
0.017 -0.000123431 -0.000177042 -24.745 0 -1.4745 0 -1.4745 0 0 0 0 2.54521 1.25454 -2.4745 -2.4745 -2.4745 -1.4745 -2.4745 -1.4745 0.254538 1.4745e-06 1.4745e-06 0 0 1.23431e-06 0 0 0 0 0 0 0 0 1.4745e-06 0 1.4745e-06 0 0 0 0 -2.949e-06 1.25454e-06 0 0 0 0 0
0.0172 -0.000123661 -0.000181168 -24.742 0 -1.4742 0 -1.4742 0 0 0 0 2.5722 1.25724 -2.4742 -2.4742 -2.4742 -1.4742 -2.4742 -1.4742 0.257238 1.4742e-06 1.4742e-06 0 0 1.23661e-06 0 0 0 0 0 0 0 0 1.4742e-06 0 1.4742e-06 0 0 0 0 -2.9484e-06 1.25724e-06 0 0 0 0 0
0.0174 -0.000123907 -0.000185341 -24.739 0 -1.4739 0 -1.4739 0 0 0 0 2.59909 1.25993 -2.4739 -2.4739 -2.4739 -1.4739 -2.4739 -1.4739 0.259927 1.4739e-06 1.4739e-06 0 0 1.23907e-06 0 0 0 0 0 0 0 0 1.4739e-06 0 1.4739e-06 0 0 0 0 -2.9478e-06 1.25993e-06 0 0 0 0 0
0.0176 -0.000124168 -0.000189526 -24.736 0 -1.4736 0 -1.4736 0 0 0 0 2.62587 1.26261 -2.4736 -2.4736 -2.4736 -1.4736 -2.4736 -1.4736 0.262606 1.4736e-06 1.4736e-06 0 0 1.24168e-06 0 0 0 0 0 0 0 0 1.4736e-06 0 1.4736e-06 0 0 0 0 -2.9472e-06 1.26261e-06 0 0 0 0 0
0.0178 -0.000124445 -0.000193691 -24.733 0 -1.4733 0 -1.4733 0 0 0 0 2.65256 1.26527 -2.4733 -2.4733 -2.4733 -1.4733 -2.4733 -1.4733 0.265275 1.4733e-06 1.4733e-06 0 0 1.24445e-06 0 0 0 0 0 0 0 0 1.4733e-06 0 1.4733e-06 0 0 0 0 -2.9466e-06 1.26527e-06 0 0 0 0 0
0.018 -0.000124737 -0.000197803 -24.73 0 -1.473 0 -1.473 0 0 0 0 2.67913 1.26793 -2.473 -2.473 -2.473 -1.473 -2.473 -1.473 0.267933 1.473e-06 1.473e-06 0 0 1.24737e-06 0 0 0 0 0 0 0 0 1.473e-06 0 1.473e-06 0 0 0 0 -2.946e-06 1.26793e-06 0 0 0 0 0
0.0182 -0.000125044 -0.000201831 -24.727 0 -1.4727 0 -1.4727 0 0 0 0 2.70561 1.27058 -2.4727 -2.4727 -2.4727 -1.4727 -2.4727 -1.4727 0.270581 1.4727e-06 1.4727e-06 0 0 1.25044e-06 0 0 0 0 0 0 0 0 1.4727e-06 0 1.4727e-06 0 0 0 0 -2.9454e-06 1.27058e-06 0 0 0 0 0
0.0184 -0.000125366 -0.000205743 -24.724 0 -1.4724 0 -1.4724 0 0 0 0 2.73197 1.27322 -2.4724 -2.4724 -2.4724 -1.4724 -2.4724 -1.4724 0.273218 1.4724e-06 1.4724e-06 0 0 1.25366e-06 0 0 0 0 0 0 0 0 1.4724e-06 0 1.4724e-06 0 0 0 0 -2.9448e-06 1.27322e-06 0 0 0 0 0
0.0186 -0.000125701 -0.000209509 -24.721 0 -1.4721 0 -1.4721 0 0 0 0 2.75823 1.27584 -2.4721 -2.4721 -2.4721 -1.4721 -2.4721 -1.4721 0.275844 1.4721e-06 1.4721e-06 0 0 1.25701e-06 0 0 0 0 0 0 0 0 1.4721e-06 0 1.4721e-06 0 0 0 0 -2.9442e-06 1.27584e-06 0 0 0 0 0
0.0188 -0.000126049 -0.000213103 -24.718 0 -1.4718 0 -1.4718 0 0 0 0 2.78438 1.27846 -2.4718 -2.4718 -2.4718 -1.4718 -2.4718 -1.4718 0.278459 1.4718e-06 1.4718e-06 0 0 1.26049e-06 0 0 0 0 0 0 0 0 1.4718e-06 0 1.4718e-06 0 0 0 0 -2.9436e-06 1.27846e-06 0 0 0 0 0
0.019 -0.00012641 -0.000216496 -24.715 0 -1.4715 0 -1.4715 0 0 0 0 2.81042 1.28106 -2.4715 -2.4715 -2.4715 -1.4715 -2.4715 -1.4715 0.281063 1.4715e-06 1.4715e-06 0 0 1.2641e-06 0 0 0 0 0 0 0 0 1.4715e-06 0 1.4715e-06 0 0 0 0 -2.943e-06 1.28106e-06 0 0 0 0 0
0.0192 -0.000126781 -0.000219665 -24.712 0 -1.4712 0 -1.4712 0 0 0 0 2.83634 1.28366 -2.4712 -2.4712 -2.4712 -1.4712 -2.4712 -1.4712 0.283656 1.4712e-06 1.4712e-06 0 0 1.26781e-06 0 0 0 0 0 0 0 0 1.4712e-06 0 1.4712e-06 0 0 0 0 -2.9424e-06 1.28366e-06 0 0 0 0 0
0.0194 -0.000127163 -0.000222587 -24.709 0 -1.4709 0 -1.4709 0 0 0 0 2.86216 1.28624 -2.4709 -2.4709 -2.4709 -1.4709 -2.4709 -1.4709 0.286238 1.4709e-06 1.4709e-06 0 0 1.27163e-06 0 0 0 0 0 0 0 0 1.4709e-06 0 1.4709e-06 0 0 0 0 -2.9418e-06 1.28624e-06 0 0 0 0 0
0.0196 -0.000127554 -0.000225241 -24.706 0 -1.4706 0 -1.4706 0 0 0 0 2.88786 1.28881 -2.4706 -2.4706 -2.4706 -1.4706 -2.4706 -1.4706 0.288809 1.4706e-06 1.4706e-06 0 0 1.27554e-06 0 0 0 0 0 0 0 0 1.4706e-06 0 1.4706e-06 0 0 0 0 -2.9412e-06 1.28881e-06 0 0 0 0 0
0.0198 -0.000127952 -0.00022761 -24.703 0 -1.4703 0 -1.4703 0 0 0 0 2.91345 1.29137 -2.4703 -2.4703 -2.4703 -1.4703 -2.4703 -1.4703 0.291368 1.4703e-06 1.4703e-06 0 0 1.27952e-06 0 0 0 0 0 0 0 0 1.4703e-06 0 1.4703e-06 0 0 0 0 -2.9406e-06 1.29137e-06 0 0 0 0 0
0.02 -0.000128358 -0.000229678 -24.7 0 -1.47 0 -1.47 0 0 0 0 2.93893 1.29392 -2.47 -2.47 -2.47 -1.47 -2.47 -1.47 0.293916 1.47e-06 1.47e-06 0 0 1.28358e-06 0 0 0 0 0 0 0 0 1.47e-06 0 1.47e-06 0 0 0 0 -2.94e-06 1.29392e-06 0 0 0 0 0
0.0202 -0.000128768 -0.000231432 -24.697 0 -1.4697 0 -1.4697 0 0 0 0 2.96428 1.29645 -2.4697 -2.4697 -2.4697 -1.4697 -2.4697 -1.4697 0.296452 1.4697e-06 1.4697e-06 0 0 1.28768e-06 0 0 0 0 0 0 0 0 1.4697e-06 0 1.4697e-06 0 0 0 0 -2.9394e-06 1.29645e-06 0 0 0 0 0
0.0204 -0.000129183 -0.000232862 -24.694 0 -1.4694 0 -1.4694 0 0 0 0 2.98952 1.29898 -2.4694 -2.4694 -2.4694 -1.4694 -2.4694 -1.4694 0.298976 1.4694e-06 1.4694e-06 0 0 1.29183e-06 0 0 0 0 0 0 0 0 1.4694e-06 0 1.4694e-06 0 0 0 0 -2.9388e-06 1.29898e-06 0 0 0 0 0
0.0206 -0.0001296 -0.000233959 -24.691 0 -1.4691 0 -1.4691 0 0 0 0 3.01465 1.30149 -2.4691 -2.4691 -2.4691 -1.4691 -2.4691 -1.4691 0.301488 1.4691e-06 1.4691e-06 0 0 1.296e-06 0 0 0 0 0 0 0 0 1.4691e-06 0 1.4691e-06 0 0 0 0 -2.9382e-06 1.30149e-06 0 0 0 0 0
0.0208 -0.000130019 -0.000234718 -24.688 0 -1.4688 0 -1.4688 0 0 0 0 3.03965 1.30399 -2.4688 -2.4688 -2.4688 -1.4688 -2.4688 -1.4688 0.303989 1.4688e-06 1.4688e-06 0 0 1.30019e-06 0 0 0 0 0 0 0 0 1.4688e-06 0 1.4688e-06 0 0 0 0 -2.9376e-06 1.30399e-06 0 0 0 0 0
0.021 -0.000130438 -0.000235138 -24.685 0 -1.4685 0 -1.4685 0 0 0 0 3.06454 1.30648 -2.4685 -2.4685 -2.4685 -1.4685 -2.4685 -1.4685 0.306477 1.4685e-06 1.4685e-06 0 0 1.30438e-06 0 0 0 0 0 0 0 0 1.4685e-06 0 1.4685e-06 0 0 0 0 -2.937e-06 1.30648e-06 0 0 0 0 0
0.0212 -0.000130855 -0.000235218 -24.682 0 -1.4682 0 -1.4682 0 0 0 0 3.0893 1.30895 -2.4682 -2.4682 -2.4682 -1.4682 -2.4682 -1.4682 0.308953 1.4682e-06 1.4682e-06 0 0 1.30855e-06 0 0 0 0 0 0 0 0 1.4682e-06 0 1.4682e-06 0 0 0 0 -2.9364e-06 1.30895e-06 0 0 0 0 0
0.0214 -0.00013127 -0.000234961 -24.679 0 -1.4679 0 -1.4679 0 0 0 0 3.11394 1.31142 -2.4679 -2.4679 -2.4679 -1.4679 -2.4679 -1.4679 0.311417 1.4679e-06 1.4679e-06 0 0 1.3127e-06 0 0 0 0 0 0 0 0 1.4679e-06 0 1.4679e-06 0 0 0 0 -2.9358e-06 1.31142e-06 0 0 0 0 0
0.0216 -0.000131681 -0.000234373 -24.676 0 -1.4676 0 -1.4676 0 0 0 0 3.13846 1.31387 -2.4676 -2.4676 -2.4676 -1.4676 -2.4676 -1.4676 0.313869 1.4676e-06 1.4676e-06 0 0 1.31681e-06 0 0 0 0 0 0 0 0 1.4676e-06 0 1.4676e-06 0 0 0 0 -2.9352e-06 1.31387e-06 0 0 0 0 0
0.0218 -0.000132086 -0.000233462 -24.673 0 -1.4673 0 -1.4673 0 0 0 0 3.16285 1.31631 -2.4673 -2.4673 -2.4673 -1.4673 -2.4673 -1.4673 0.316308 1.4673e-06 1.4673e-06 0 0 1.32086e-06 0 0 0 0 0 0 0 0 1.4673e-06 0 1.4673e-06 0 0 0 0 -2.9346e-06 1.31631e-06 0 0 0 0 0
0.022 -0.000132485 -0.000232238 -24.67 0 -1.467 0 -1.467 0 0 0 0 3.18712 1.31874 -2.467 -2.467 -2.467 -1.467 -2.467 -1.467 0.318735 1.467e-06 1.467e-06 0 0 1.32485e-06 0 0 0 0 0 0 0 0 1.467e-06 0 1.467e-06 0 0 0 0 -2.934e-06 1.31874e-06 0 0 0 0 0
0.0222 -0.000132877 -0.000230714 -24.667 0 -1.4667 0 -1.4667 0 0 0 0 3.21126 1.32115 -2.4667 -2.4667 -2.4667 -1.4667 -2.4667 -1.4667 0.321149 1.4667e-06 1.4667e-06 0 0 1.32877e-06 0 0 0 0 0 0 0 0 1.4667e-06 0 1.4667e-06 0 0 0 0 -2.9334e-06 1.32115e-06 0 0 0 0 0
0.0224 -0.000133259 -0.000228906 -24.664 0 -1.4664 0 -1.4664 0 0 0 0 3.23528 1.32355 -2.4664 -2.4664 -2.4664 -1.4664 -2.4664 -1.4664 0.323551 1.4664e-06 1.4664e-06 0 0 1.33259e-06 0 0 0 0 0 0 0 0 1.4664e-06 0 1.4664e-06 0 0 0 0 -2.9328e-06 1.32355e-06 0 0 0 0 0
0.0226 -0.000133632 -0.000226829 -24.661 0 -1.4661 0 -1.4661 0 0 0 0 3.25917 1.32594 -2.4661 -2.4661 -2.4661 -1.4661 -2.4661 -1.4661 0.32594 1.4661e-06 1.4661e-06 0 0 1.33632e-06 0 0 0 0 0 0 0 0 1.4661e-06 0 1.4661e-06 0 0 0 0 -2.9322e-06 1.32594e-06 0 0 0 0 0
0.0228 -0.000133994 -0.000224504 -24.658 0 -1.4658 0 -1.4658 0 0 0 0 3.28293 1.32832 -2.4658 -2.4658 -2.4658 -1.4658 -2.4658 -1.4658 0.328315 1.4658e-06 1.4658e-06 0 0 1.33994e-06 0 0 0 0 0 0 0 0 1.4658e-06 0 1.4658e-06 0 0 0 0 -2.9316e-06 1.32832e-06 0 0 0 0 0
0.023 -0.000134345 -0.00022195 -24.655 0 -1.4655 0 -1.4655 0 0 0 0 3.30656 1.33068 -2.4655 -2.4655 -2.4655 -1.4655 -2.4655 -1.4655 0.330678 1.4655e-06 1.4655e-06 0 0 1.34345e-06 0 0 0 0 0 0 0 0 1.4655e-06 0 1.4655e-06 0 0 0 0 -2.931e-06 1.33068e-06 0 0 0 0 0
0.0232 -0.000134683 -0.000219191 -24.652 0 -1.4652 0 -1.4652 0 0 0 0 3.33006 1.33303 -2.4652 -2.4652 -2.4652 -1.4652 -2.4652 -1.4652 0.333028 1.4652e-06 1.4652e-06 0 0 1.34683e-06 0 0 0 0 0 0 0 0 1.4652e-06 0 1.4652e-06 0 0 0 0 -2.9304e-06 1.33303e-06 0 0 0 0 0
0.0234 -0.000135008 -0.000216248 -24.649 0 -1.4649 0 -1.4649 0 0 0 0 3.35343 1.33536 -2.4649 -2.4649 -2.4649 -1.4649 -2.4649 -1.4649 0.335364 1.4649e-06 1.4649e-06 0 0 1.35008e-06 0 0 0 0 0 0 0 0 1.4649e-06 0 1.4649e-06 0 0 0 0 -2.9298e-06 1.33536e-06 0 0 0 0 0
0.0236 -0.000135319 -0.000213148 -24.646 0 -1.4646 0 -1.4646 0 0 0 0 3.37666 1.33769 -2.4646 -2.4646 -2.4646 -1.4646 -2.4646 -1.4646 0.337688 1.4646e-06 1.4646e-06 0 0 1.35319e-06 0 0 0 0 0 0 0 0 1.4646e-06 0 1.4646e-06 0 0 0 0 -2.9292e-06 1.33769e-06 0 0 0 0 0
0.0238 -0.000135616 -0.000209915 -24.643 0 -1.4643 0 -1.4643 0 0 0 0 3.39977 1.34 -2.4643 -2.4643 -2.4643 -1.4643 -2.4643 -1.4643 0.339998 1.4643e-06 1.4643e-06 0 0 1.35616e-06 0 0 0 0 0 0 0 0 1.4643e-06 0 1.4643e-06 0 0 0 0 -2.9286e-06 1.34e-06 0 0 0 0 0
0.024 -0.000135899 -0.000206576 -24.64 0 -1.464 0 -1.464 0 0 0 0 3.42274 1.34229 -2.464 -2.464 -2.464 -1.464 -2.464 -1.464 0.342294 1.464e-06 1.464e-06 0 0 1.35899e-06 0 0 0 0 0 0 0 0 1.464e-06 0 1.464e-06 0 0 0 0 -2.928e-06 1.34229e-06 0 0 0 0 0
0.0242 -0.000136167 -0.000203158 -24.637 0 -1.4637 0 -1.4637 0 0 0 0 3.44557 1.34458 -2.4637 -2.4637 -2.4637 -1.4637 -2.4637 -1.4637 0.344577 1.4637e-06 1.4637e-06 0 0 1.36167e-06 0 0 0 0 0 0 0 0 1.4637e-06 0 1.4637e-06 0 0 0 0 -2.9274e-06 1.34458e-06 0 0 0 0 0
0.0244 -0.00013642 -0.000199688 -24.634 0 -1.4634 0 -1.4634 0 0 0 0 3.46827 1.34685 -2.4634 -2.4634 -2.4634 -1.4634 -2.4634 -1.4634 0.346847 1.4634e-06 1.4634e-06 0 0 1.3642e-06 0 0 0 0 0 0 0 0 1.4634e-06 0 1.4634e-06 0 0 0 0 -2.9268e-06 1.34685e-06 0 0 0 0 0
0.0246 -0.000136658 -0.000196192 -24.631 0 -1.4631 0 -1.4631 0 0 0 0 3.49083 1.3491 -2.4631 -2.4631 -2.4631 -1.4631 -2.4631 -1.4631 0.349102 1.4631e-06 1.4631e-06 0 0 1.36658e-06 0 0 0 0 0 0 0 0 1.4631e-06 0 1.4631e-06 0 0 0 0 -2.9262e-06 1.3491e-06 0 0 0 0 0
0.0248 -0.000136881 -0.000192699 -24.628 0 -1.4628 0 -1.4628 0 0 0 0 3.51325 1.35134 -2.4628 -2.4628 -2.4628 -1.4628 -2.4628 -1.4628 0.351344 1.4628e-06 1.4628e-06 0 0 1.36881e-06 0 0 0 0 0 0 0 0 1.4628e-06 0 1.4628e-06 0 0 0 0 -2.9256e-06 1.35134e-06 0 0 0 0 0
0.025 -0.00013709 -0.000189233 -24.625 0 -1.4625 0 -1.4625 0 0 0 0 3.53553 1.35357 -2.4625 -2.4625 -2.4625 -1.4625 -2.4625 -1.4625 0.353572 1.4625e-06 1.4625e-06 0 0 1.3709e-06 0 0 0 0 0 0 0 0 1.4625e-06 0 1.4625e-06 0 0 0 0 -2.925e-06 1.35357e-06 0 0 0 0 0
0.0252 -0.000137284 -0.000185823 -24.622 0 -1.4622 0 -1.4622 0 0 0 0 3.55768 1.35579 -2.4622 -2.4622 -2.4622 -1.4622 -2.4622 -1.4622 0.355786 1.4622e-06 1.4622e-06 0 0 1.37284e-06 0 0 0 0 0 0 0 0 1.4622e-06 0 1.4622e-06 0 0 0 0 -2.9244e-06 1.35579e-06 0 0 0 0 0
0.0254 -0.000137464 -0.000182492 -24.619 0 -1.4619 0 -1.4619 0 0 0 0 3.57968 1.35799 -2.4619 -2.4619 -2.4619 -1.4619 -2.4619 -1.4619 0.357986 1.4619e-06 1.4619e-06 0 0 1.37464e-06 0 0 0 0 0 0 0 0 1.4619e-06 0 1.4619e-06 0 0 0 0 -2.9238e-06 1.35799e-06 0 0 0 0 0
0.0256 -0.000137631 -0.000179265 -24.616 0 -1.4616 0 -1.4616 0 0 0 0 3.60155 1.36017 -2.4616 -2.4616 -2.4616 -1.4616 -2.4616 -1.4616 0.360172 1.4616e-06 1.4616e-06 0 0 1.37631e-06 0 0 0 0 0 0 0 0 1.4616e-06 0 1.4616e-06 0 0 0 0 -2.9232e-06 1.36017e-06 0 0 0 0 0
0.0258 -0.000137784 -0.000176165 -24.613 0 -1.4613 0 -1.4613 0 0 0 0 3.62327 1.36234 -2.4613 -2.4613 -2.4613 -1.4613 -2.4613 -1.4613 0.362344 1.4613e-06 1.4613e-06 0 0 1.37784e-06 0 0 0 0 0 0 0 0 1.4613e-06 0 1.4613e-06 0 0 0 0 -2.9226e-06 1.36234e-06 0 0 0 0 0
0.026 -0.000137925 -0.000173215 -24.61 0 -1.461 0 -1.461 0 0 0 0 3.64484 1.3645 -2.461 -2.461 -2.461 -1.461 -2.461 -1.461 0.364502 1.461e-06 1.461e-06 0 0 1.37925e-06 0 0 0 0 0 0 0 0 1.461e-06 0 1.461e-06 0 0 0 0 -2.922e-06 1.3645e-06 0 0 0 0 0
0.0262 -0.000138055 -0.000170434 -24.607 0 -1.4607 0 -1.4607 0 0 0 0 3.66628 1.36664 -2.4607 -2.4607 -2.4607 -1.4607 -2.4607 -1.4607 0.366645 1.4607e-06 1.4607e-06 0 0 1.38055e-06 0 0 0 0 0 0 0 0 1.4607e-06 0 1.4607e-06 0 0 0 0 -2.9214e-06 1.36664e-06 0 0 0 0 0
0.0264 -0.000138174 -0.000167842 -24.604 0 -1.4604 0 -1.4604 0 0 0 0 3.68757 1.36877 -2.4604 -2.4604 -2.4604 -1.4604 -2.4604 -1.4604 0.368773 1.4604e-06 1.4604e-06 0 0 1.38174e-06 0 0 0 0 0 0 0 0 1.4604e-06 0 1.4604e-06 0 0 0 0 -2.9208e-06 1.36877e-06 0 0 0 0 0
0.0266 -0.000138282 -0.000165455 -24.601 0 -1.4601 0 -1.4601 0 0 0 0 3.70871 1.37089 -2.4601 -2.4601 -2.4601 -1.4601 -2.4601 -1.4601 0.370887 1.4601e-06 1.4601e-06 0 0 1.38282e-06 0 0 0 0 0 0 0 0 1.4601e-06 0 1.4601e-06 0 0 0 0 -2.9202e-06 1.37089e-06 0 0 0 0 0
0.0268 -0.000138382 -0.000163289 -24.598 0 -1.4598 0 -1.4598 0 0 0 0 3.72971 1.37299 -2.4598 -2.4598 -2.4598 -1.4598 -2.4598 -1.4598 0.372987 1.4598e-06 1.4598e-06 0 0 1.38382e-06 0 0 0 0 0 0 0 0 1.4598e-06 0 1.4598e-06 0 0 0 0 -2.9196e-06 1.37299e-06 0 0 0 0 0
0.027 -0.000138473 -0.000161356 -24.595 0 -1.4595 0 -1.4595 0 0 0 0 3.75056 1.37507 -2.4595 -2.4595 -2.4595 -1.4595 -2.4595 -1.4595 0.375072 1.4595e-06 1.4595e-06 0 0 1.38473e-06 0 0 0 0 0 0 0 0 1.4595e-06 0 1.4595e-06 0 0 0 0 -2.919e-06 1.37507e-06 0 0 0 0 0
0.0272 -0.000138558 -0.000159669 -24.592 0 -1.4592 0 -1.4592 0 0 0 0 3.77126 1.37714 -2.4592 -2.4592 -2.4592 -1.4592 -2.4592 -1.4592 0.377142 1.4592e-06 1.4592e-06 0 0 1.38558e-06 0 0 0 0 0 0 0 0 1.4592e-06 0 1.4592e-06 0 0 0 0 -2.9184e-06 1.37714e-06 0 0 0 0 0
0.0274 -0.000138636 -0.000158236 -24.589 0 -1.4589 0 -1.4589 0 0 0 0 3.79181 1.3792 -2.4589 -2.4589 -2.4589 -1.4589 -2.4589 -1.4589 0.379197 1.4589e-06 1.4589e-06 0 0 1.38636e-06 0 0 0 0 0 0 0 0 1.4589e-06 0 1.4589e-06 0 0 0 0 -2.9178e-06 1.3792e-06 0 0 0 0 0
0.0276 -0.00013871 -0.000157064 -24.586 0 -1.4586 0 -1.4586 0 0 0 0 3.81221 1.38124 -2.4586 -2.4586 -2.4586 -1.4586 -2.4586 -1.4586 0.381237 1.4586e-06 1.4586e-06 0 0 1.3871e-06 0 0 0 0 0 0 0 0 1.4586e-06 0 1.4586e-06 0 0 0 0 -2.9172e-06 1.38124e-06 0 0 0 0 0
0.0278 -0.000138779 -0.000156158 -24.583 0 -1.4583 0 -1.4583 0 0 0 0 3.83247 1.38326 -2.4583 -2.4583 -2.4583 -1.4583 -2.4583 -1.4583 0.383262 1.4583e-06 1.4583e-06 0 0 1.38779e-06 0 0 0 0 0 0 0 0 1.4583e-06 0 1.4583e-06 0 0 0 0 -2.9166e-06 1.38326e-06 0 0 0 0 0
0.028 -0.000138846 -0.000155521 -24.58 0 -1.458 0 -1.458 0 0 0 0 3.85257 1.38527 -2.458 -2.458 -2.458 -1.458 -2.458 -1.458 0.385272 1.458e-06 1.458e-06 0 0 1.38846e-06 0 0 0 0 0 0 0 0 1.458e-06 0 1.458e-06 0 0 0 0 -2.916e-06 1.38527e-06 0 0 0 0 0
0.0282 -0.000138911 -0.000155153 -24.577 0 -1.4577 0 -1.4577 0 0 0 0 3.87252 1.38727 -2.4577 -2.4577 -2.4577 -1.4577 -2.4577 -1.4577 0.387267 1.4577e-06 1.4577e-06 0 0 1.38911e-06 0 0 0 0 0 0 0 0 1.4577e-06 0 1.4577e-06 0 0 0 0 -2.9154e-06 1.38727e-06 0 0 0 0 0
