t 1 2 3 4 5 jL0400 6 7 jE0201 jF0507 jVX jV0600 
52.12 0 2.07298 0 0.000452169 2.07298 1.10243 1 0 -2.07298 2.07298 -1.10241 -1.19716e-005 
52.13 0 2.07298 0 0.000451929 2.07298 1.10243 1 0 -2.07298 2.07298 -1.10241 -1.67216e-005 
52.14 0 2.07298 0 0.000451647 2.07298 1.10243 1 0 -2.07298 2.07298 -1.10241 -2.14534e-005 
52.15 0 2.07298 0 0.000451323 2.07298 1.10244 1 0 -2.07298 2.07298 -1.10241 -2.61667e-005 
52.16 0 2.07298 0 0.000450956 2.07298 1.10244 1 0 -2.07298 2.07298 -1.10241 -3.0861e-005 
52.17 0 2.07298 0 0.000450547 2.07298 1.10245 1 0 -2.07298 2.07298 -1.10241 -3.55359e-005 
52.18 0 2.07298 0 0.000450097 2.07298 1.10245 1 0 -2.07298 2.07298 -1.10241 -4.01912e-005 
52.19 0 2.07298 0 0.000449605 2.07298 1.10246 1 0 -2.07298 2.07298 -1.10241 -4.48264e-005 
52.2 0 2.07298 0 0.000449072 2.07298 1.10246 1 0 -2.07298 2.07298 -1.10241 -4.94412e-005 
52.21 0 2.07298 0 0.000448497 2.07298 1.10247 1 0 -2.07298 2.07298 -1.10241 -5.40351e-005 
52.22 0 2.07298 0 0.000447882 2.07298 1.10247 1 0 -2.07298 2.07298 -1.10241 -5.86078e-005 
52.23 0 2.07298 0 0.000447226 2.07298 1.10248 1 0 -2.07298 2.07298 -1.10241 -6.3159e-005 
52.24 0 2.07298 -2.30147e-016 0.000446529 2.07298 1.10248 1 0 -2.07298 2.07298 -1.10241 -6.76883e-005 
52.25 0 2.07298 0 0.000445791 2.07298 1.10248 1 0 -2.07298 2.07298 -1.10241 -7.21952e-005 
52.26 0 2.07298 0 0.000445014 2.07298 1.10249 1 0 -2.07298 2.07298 -1.10241 -7.66795e-005 
52.27 0 2.07298 0 0.000444196 2.07298 1.10249 1 0 -2.07298 2.07298 -1.10241 -8.11408e-005 
52.28 0 2.07298 0 0.000443339 2.07298 1.1025 1 0 -2.07298 2.07298 -1.10241 -8.55789e-005 
52.29 0 2.07298 0 0.000442442 2.07298 1.1025 1 0 -2.07298 2.07298 -1.10241 -8.9993e-005 
52.3 0 2.07298 0 0.000441506 2.07298 1.10251 1 0 -2.07298 2.07298 -1.10241 -9.43835e-005 
52.31 0 2.07298 0 0.000440531 2.07298 1.10251 1 0 -2.07298 2.07298 -1.10241 -9.87494e-005 
52.32 0 2.07298 0 0.000439517 2.07298 1.10252 1 0 -2.07298 2.07298 -1.10241 -0.000103091 
52.33 0 2.07298 0 0.000438464 2.07298 1.10252 1 0 -2.07298 2.07298 -1.10241 -0.000107407 
52.34 0 2.07298 0 0.000437373 2.07298 1.10252 1 0 -2.07298 2.07298 -1.10241 -0.000111698 
52.35 0 2.07298 0 0.000436244 2.07298 1.10253 1 0 -2.07298 2.07298 -1.10241 -0.000115963 
52.36 0 2.07298 0 0.000435077 2.07298 1.10253 1 0 -2.07298 2.07298 -1.10241 -0.000120202 
52.37 0 2.07298 0 0.000433873 2.07298 1.10254 1 0 -2.07298 2.07298 -1.10241 -0.000124415 
52.38 0 2.07298 0 0.000432631 2.07298 1.10254 1 0 -2.07298 2.07298 -1.10241 -0.000128601 
52.39 0 2.07298 0 0.000431351 2.07298 1.10255 1 0 -2.07298 2.07298 -1.10241 -0.000132761 
52.4 0 2.07298 0 0.000430035 2.07298 1.10255 1 0 -2.07298 2.07298 -1.10241 -0.000136893 
52.41 0 2.07298 0 0.000428682 2.07298 1.10255 1 0 -2.07298 2.07298 -1.10241 -0.000140998 
52.42 0 2.07298 0 0.000427293 2.07298 1.10256 1 0 -2.07298 2.07298 -1.10241 -0.000145074 
52.43 0 2.07298 0 0.000425868 2.07298 1.10256 1 0 -2.07298 2.07298 -1.10241 -0.000149123 
52.44 0 2.07298 0 0.000424407 2.07298 1.10257 1 0 -2.07298 2.07298 -1.10241 -0.000153143 
52.45 0 2.07298 0 0.00042291 2.07298 1.10257 1 0 -2.07298 2.07298 -1.10241 -0.000157135 
52.46 0 2.07297 0 0.000421378 2.07297 1.10258 1 0 -2.07297 2.07297 -1.10241 -0.000161097 
52.47 0 2.07297 0 0.00041981 2.07297 1.10258 1 0 -2.07297 2.07297 -1.10241 -0.000165031 
52.48 0 2.07297 -2.30146e-016 0.000418208 2.07297 1.10258 1 0 -2.07297 2.07297 -1.10241 -0.000168934 
52.49 0 2.07297 0 0.000416572 2.07297 1.10259 1 0 -2.07297 2.07297 -1.10242 -0.000172808 
52.5 0 2.07297 0 0.000414901 2.07297 1.10259 1 0 -2.07297 2.07297 -1.10242 -0.000176652 
52.51 0 2.07297 0 0.000413196 2.07297 1.1026 1 0 -2.07297 2.07297 -1.10242 -0.000180466 
52.52 0 2.07297 0 0.000411458 2.07297 1.1026 1 0 -2.07297 2.07297 -1.10242 -0.000184249 
52.53 0 2.07297 0 0.000409686 2.07297 1.1026 1 0 -2.07297 2.07297 -1.10242 -0.000188001 
52.54 0 2.07297 0 0.000407881 2.07297 1.10261 1 0 -2.07297 2.07297 -1.10242 -0.000191722 
52.55 0 2.07297 0 0.000406043 2.07297 1.10261 1 0 -2.07297 2.07297 -1.10242 -0.000195411 
52.56 0 2.07297 0 0.000404173 2.07297 1.10262 1 0 -2.07297 2.07297 -1.10242 -0.000199069 
52.57 0 2.07297 0 0.00040227 2.07297 1.10262 1 0 -2.07297 2.07297 -1.10242 -0.000202696 
52.58 0 2.07297 0 0.000400336 2.07297 1.10262 1 0 -2.07297 2.07297 -1.10242 -0.00020629 
52.59 0 2.07297 0 0.000398369 2.07297 1.10263 1 0 -2.07297 2.07297 -1.10242 -0.000209851 
52.6 0 2.07297 0 0.000396372 2.07297 1.10263 1 0 -2.07297 2.07297 -1.10242 -0.00021338 
52.61 0 2.07297 0 0.000394343 2.07297 1.10264 1 0 -2.07297 2.07297 -1.10242 -0.000216877 
52.62 0 2.07297 -2.30146e-016 0.000392284 2.07297 1.10264 1 0 -2.07297 2.07297 -1.10242 -0.00022034 
52.63 0 2.07297 0 0.000390194 2.07297 1.10264 1 0 -2.07297 2.07297 -1.10242 -0.000223771 
52.64 0 2.07297 0 0.000388074 2.07297 1.10265 1 0 -2.07297 2.07297 -1.10242 -0.000227168 
52.65 0 2.07297 0 0.000385925 2.07297 1.10265 1 0 -2.07297 2.07297 -1.10242 -0.000230531 
52.66 0 2.07297 0 0.000383745 2.07297 1.10266 1 0 -2.07297 2.07297 -1.10242 -0.000233861 
52.67 0 2.07297 0 0.000381537 2.07297 1.10266 1 0 -2.07297 2.07297 -1.10242 -0.000237156 
52.68 0 2.07297 0 0.0003793 2.07297 1.10266 1 0 -2.07297 2.07297 -1.10242 -0.000240417 
52.69 0 2.07297 0 0.000377034 2.07297 1.10267 1 0 -2.07297 2.07297 -1.10242 -0.000243644 
52.7 0 2.07296 0 0.00037474 2.07296 1.10267 1 0 -2.07296 2.07296 -1.10242 -0.000246836 
52.71 0 2.07296 0 0.000372418 2.07296 1.10267 1 0 -2.07296 2.07296 -1.10242 -0.000249993 
52.72 0 2.07296 0 0.000370068 2.07296 1.10268 1 0 -2.07296 2.07296 -1.10243 -0.000253116 
52.73 0 2.07296 0 0.000367691 2.07296 1.10268 1 0 -2.07296 2.07296 -1.10243 -0.000256203 
52.74 0 2.07296 0 0.000365287 2.07296 1.10269 1 0 -2.07296 2.07296 -1.10243 -0.000259255 
52.75 0 2.07296 0 0.000362856 2.07296 1.10269 1 0 -2.07296 2.07296 -1.10243 -0.000262271 
52.76 0 2.07296 0 0.000360399 2.07296 1.10269 1 0 -2.07296 2.07296 -1.10243 -0.000265252 
52.77 0 2.07296 0 0.000357916 2.07296 1.1027 1 0 -2.07296 2.07296 -1.10243 -0.000268197 
52.78 0 2.07296 0 0.000355407 2.07296 1.1027 1 0 -2.07296 2.07296 -1.10243 -0.000271106 
52.79 0 2.07296 0 0.000352873 2.07296 1.1027 1 0 -2.07296 2.07296 -1.10243 -0.000273979 
52.8 0 2.07296 0 0.000350314 2.07296 1.10271 1 0 -2.07296 2.07296 -1.10243 -0.000276815 
52.81 0 2.07296 0 0.000347731 2.07296 1.10271 1 0 -2.07296 2.07296 -1.10243 -0.000279615 
52.82 0 2.07296 0 0.000345123 2.07296 1.10271 1 0 -2.07296 2.07296 -1.10243 -0.000282379 
52.83 0 2.07296 0 0.000342491 2.07296 1.10272 1 0 -2.07296 2.07296 -1.10243 -0.000285106 
52.84 0 2.07296 0 0.000339835 2.07296 1.10272 1 0 -2.07296 2.07296 -1.10243 -0.000287795 
52.85 0 2.07296 0 0.000337156 2.07296 1.10272 1 0 -2.07296 2.07296 -1.10243 -0.000290448 
52.86 0 2.07295 0 0.000334454 2.07295 1.10273 1 0 -2.07295 2.07295 -1.10243 -0.000293065 
52.87 0 2.07295 0 0.000331729 2.07295 1.10273 1 0 -2.07295 2.07295 -1.10244 -0.000295643 
52.88 0 2.07295 0 0.000328982 2.07295 1.10273 1 0 -2.07295 2.07295 -1.10244 -0.000298185 
52.89 0 2.07295 0 0.000326213 2.07295 1.10274 1 0 -2.07295 2.07295 -1.10244 -0.000300688 
52.9 0 2.07295 0 0.000323423 2.07295 1.10274 1 0 -2.07295 2.07295 -1.10244 -0.000303155 
52.91 0 2.07295 0 0.000320611 2.07295 1.10274 1 0 -2.07295 2.07295 -1.10244 -0.000305584 
52.92 0 2.07295 0 0.000317778 2.07295 1.10275 1 0 -2.07295 2.07295 -1.10244 -0.000307974 
52.93 0 2.07295 0 0.000314925 2.07295 1.10275 1 0 -2.07295 2.07295 -1.10244 -0.000310327 
52.94 0 2.07295 0 0.000312051 2.07295 1.10275 1 0 -2.07295 2.07295 -1.10244 -0.000312643 
52.95 0 2.07295 0 0.000309157 2.07295 1.10276 1 0 -2.07295 2.07295 -1.10244 -0.000314919 
52.96 0 2.07295 0 0.000306244 2.07295 1.10276 1 0 -2.07295 2.07295 -1.10244 -0.000317158 
52.97 0 2.07295 0 0.000303312 2.07295 1.10276 1 0 -2.07295 2.07295 -1.10244 -0.000319359 
52.98 0 2.07294 0 0.00030036 2.07294 1.10277 1 0 -2.07294 2.07294 -1.10244 -0.000321522 
52.99 0 2.07294 0 0.000297391 2.07294 1.10277 1 0 -2.07294 2.07294 -1.10244 -0.000323646 
53 0 2.07294 0 0.000294403 2.07294 1.10277 1 0 -2.07294 2.07294 -1.10245 -0.000325731 
53.01 0 2.07294 0 0.000291397 2.07294 1.10277 1 0 -2.07294 2.07294 -1.10245 -0.000327779 
53.02 0 2.07294 0 0.000288374 2.07294 1.10278 1 0 -2.07294 2.07294 -1.10245 -0.000329787 
53.03 0 2.07294 0 0.000285333 2.07294 1.10278 1 0 -2.07294 2.07294 -1.10245 -0.000331757 
53.04 0 2.07294 0 0.000282276 2.07294 1.10278 1 0 -2.07294 2.07294 -1.10245 -0.000333688 
53.05 0 2.07294 0 0.000279203 2.07294 1.10279 1 0 -2.07294 2.07294 -1.10245 -0.000335581 
53.06 0 2.07294 0 0.000276113 2.07294 1.10279 1 0 -2.07294 2.07294 -1.10245 -0.000337434 
53.07 0 2.07294 0 0.000273008 2.07294 1.10279 1 0 -2.07294 2.07294 -1.10245 -0.000339249 
53.08 0 2.07294 0 0.000269887 2.07294 1.10279 1 0 -2.07294 2.07294 -1.10245 -0.000341026 
53.09 0 2.07293 0 0.000266752 2.07293 1.1028 1 0 -2.07293 2.07293 -1.10245 -0.000342763 
53.1 0 2.07293 0 0.000263601 2.07293 1.1028 1 0 -2.07293 2.07293 -1.10245 -0.000344461 
53.11 0 2.07293 0 0.000260437 2.07293 1.1028 1 0 -2.07293 2.07293 -1.10246 -0.000346121 
53.12 0 2.07293 0 0.000257258 2.07293 1.1028 1 0 -2.07293 2.07293 -1.10246 -0.000347741 
53.13 0 2.07293 0 0.000254066 2.07293 1.10281 1 0 -2.07293 2.07293 -1.10246 -0.000349322 
53.14 0 2.07293 0 0.00025086 2.07293 1.10281 1 0 -2.07293 2.07293 -1.10246 -0.000350865 
53.15 0 2.07293 0 0.000247642 2.07293 1.10281 1 0 -2.07293 2.07293 -1.10246 -0.000352368 
53.16 0 2.07293 0 0.000244411 2.07293 1.10281 1 0 -2.07293 2.07293 -1.10246 -0.000353832 
53.17 0 2.07293 0 0.000241168 2.07293 1.10282 1 0 -2.07293 2.07293 -1.10246 -0.000355258 
53.18 0 2.07293 0 0.000237914 2.07293 1.10282 1 0 -2.07293 2.07293 -1.10246 -0.000356644 
53.19 0 2.07292 0 0.000234647 2.07292 1.10282 1 0 -2.07292 2.07292 -1.10246 -0.000357991 
53.2 0 2.07292 0 0.00023137 2.07292 1.10282 1 0 -2.07292 2.07292 -1.10246 -0.0003593 
53.21 0 2.07292 0 0.000228082 2.07292 1.10283 1 0 -2.07292 2.07292 -1.10247 -0.000360569 
53.22 0 2.07292 0 0.000224783 2.07292 1.10283 1 0 -2.07292 2.07292 -1.10247 -0.000361799 
53.23 0 2.07292 0 0.000221474 2.07292 1.10283 1 0 -2.07292 2.07292 -1.10247 -0.00036299 
53.24 0 2.07292 0 0.000218156 2.07292 1.10283 1 0 -2.07292 2.07292 -1.10247 -0.000364143 
53.25 0 2.07292 0 0.000214828 2.07292 1.10283 1 0 -2.07292 2.07292 -1.10247 -0.000365256 
53.26 0 2.07292 0 0.000211492 2.07292 1.10284 1 0 -2.07292 2.07292 -1.10247 -0.000366331 
53.27 0 2.07292 0 0.000208146 2.07292 1.10284 1 0 -2.07292 2.07292 -1.10247 -0.000367367 
53.28 0 2.07292 -2.3014e-016 0.000204793 2.07292 1.10284 1 0 -2.07292 2.07292 -1.10247 -0.000368363 
53.29 0 2.07291 0 0.000201431 2.07291 1.10284 1 0 -2.07291 2.07291 -1.10247 -0.000369322 
53.3 0 2.07291 0 0.000198062 2.07291 1.10285 1 0 -2.07291 2.07291 -1.10247 -0.000370241 
53.31 0 2.07291 0 0.000194685 2.07291 1.10285 1 0 -2.07291 2.07291 -1.10248 -0.000371121 
53.32 0 2.07291 0 0.000191302 2.07291 1.10285 1 0 -2.07291 2.07291 -1.10248 -0.000371963 
53.33 0 2.07291 0 0.000187912 2.07291 1.10285 1 0 -2.07291 2.07291 -1.10248 -0.000372766 
53.34 0 2.07291 0 0.000184516 2.07291 1.10285 1 0 -2.07291 2.07291 -1.10248 -0.000373531 
53.35 0 2.07291 0 0.000181114 2.07291 1.10285 1 0 -2.07291 2.07291 -1.10248 -0.000374257 
53.36 0 2.07291 0 0.000177706 2.07291 1.10286 1 0 -2.07291 2.07291 -1.10248 -0.000374946 
53.37 0 2.07291 0 0.000174294 2.07291 1.10286 1 0 -2.07291 2.07291 -1.10248 -0.000375595 
53.38 0 2.0729 0 0.000170876 2.0729 1.10286 1 0 -2.0729 2.0729 -1.10248 -0.000376207 
53.39 0 2.0729 0 0.000167454 2.0729 1.10286 1 0 -2.0729 2.0729 -1.10248 -0.00037678 
53.4 0 2.0729 0 0.000164028 2.0729 1.10286 1 0 -2.0729 2.0729 -1.10249 -0.000377315 
53.41 0 2.0729 0 0.000160598 2.0729 1.10286 1 0 -2.0729 2.0729 -1.10249 -0.000377811 
53.42 0 2.0729 0 0.000157165 2.0729 1.10287 1 0 -2.0729 2.0729 -1.10249 -0.000378271 
53.43 0 2.0729 0 0.000153728 2.0729 1.10287 1 0 -2.0729 2.0729 -1.10249 -0.000378692 
53.44 0 2.0729 0 0.000150289 2.0729 1.10287 1 0 -2.0729 2.0729 -1.10249 -0.000379075 
53.45 0 2.0729 0 0.000146847 2.0729 1.10287 1 0 -2.0729 2.0729 -1.10249 -0.000379421 
53.46 0 2.0729 0 0.000143404 2.0729 1.10287 1 0 -2.0729 2.0729 -1.10249 -0.000379729 
53.47 0 2.07289 0 0.000139958 2.07289 1.10287 1 0 -2.07289 2.07289 -1.10249 -0.000379999 
53.48 0 2.07289 0 0.000136511 2.07289 1.10287 1 0 -2.07289 2.07289 -1.10249 -0.000380233 
53.49 0 2.07289 0 0.000133063 2.07289 1.10288 1 0 -2.07289 2.07289 -1.1025 -0.000380429 
53.5 0 2.07289 0 0.000129614 2.07289 1.10288 1 0 -2.07289 2.07289 -1.1025 -0.000380587 
53.51 0 2.07289 0 0.000126165 2.07289 1.10288 1 0 -2.07289 2.07289 -1.1025 -0.000380709 
53.52 0 2.07289 0 0.000122716 2.07289 1.10288 1 0 -2.07289 2.07289 -1.1025 -0.000380794 
53.53 0 2.07289 0 0.000119267 2.07289 1.10288 1 0 -2.07289 2.07289 -1.1025 -0.000380842 
53.54 0 2.07289 0 0.000115819 2.07289 1.10288 1 0 -2.07289 2.07289 -1.1025 -0.000380853 
53.55 0 2.07289 0 0.000112371 2.07289 1.10288 1 0 -2.07289 2.07289 -1.1025 -0.000380828 
53.56 0 2.07288 0 0.000108925 2.07288 1.10288 1 0 -2.07288 2.07288 -1.1025 -0.000380767 
53.57 0 2.07288 0 0.00010548 2.07288 1.10289 1 0 -2.07288 2.07288 -1.10251 -0.000380669 
53.58 0 2.07288 0 0.000102038 2.07288 1.10289 1 0 -2.07288 2.07288 -1.10251 -0.000380535 
53.59 0 2.07288 0 9.85969e-005 2.07288 1.10289 1 0 -2.07288 2.07288 -1.10251 -0.000380365 
53.6 0 2.07288 0 9.51589e-005 2.07288 1.10289 1 0 -2.07288 2.07288 -1.10251 -0.000380159 
53.61 0 2.07288 0 9.17237e-005 2.07288 1.10289 1 0 -2.07288 2.07288 -1.10251 -0.000379917 
53.62 0 2.07288 0 8.82917e-005 2.07288 1.10289 1 0 -2.07288 2.07288 -1.10251 -0.00037964 
53.63 0 2.07288 0 8.48631e-005 2.07288 1.10289 1 0 -2.07288 2.07288 -1.10251 -0.000379327 
53.64 0 2.07287 0 8.14384e-005 2.07287 1.10289 1 0 -2.07287 2.07287 -1.10251 -0.000378979 
53.65 0 2.07287 -2.30135e-016 7.80178e-005 2.07287 1.10289 1 0 -2.07287 2.07287 -1.10251 -0.000378596 
53.66 0 2.07287 0 7.46016e-005 2.07287 1.10289 1 0 -2.07287 2.07287 -1.10252 -0.000378178 
53.67 0 2.07287 0 7.11902e-005 2.07287 1.10289 1 0 -2.07287 2.07287 -1.10252 -0.000377725 
53.68 0 2.07287 -2.30135e-016 6.77839e-005 2.07287 1.1029 1 0 -2.07287 2.07287 -1.10252 -0.000377238 
53.69 0 2.07287 0 6.43829e-005 2.07287 1.1029 1 0 -2.07287 2.07287 -1.10252 -0.000376716 
53.7 0 2.07287 0 6.09876e-005 2.07287 1.1029 1 0 -2.07287 2.07287 -1.10252 -0.00037616 
53.71 0 2.07287 0 5.75983e-005 2.07287 1.1029 1 0 -2.07287 2.07287 -1.10252 -0.000375569 
53.72 0 2.07287 0 5.42152e-005 2.07287 1.1029 1 0 -2.07287 2.07287 -1.10252 -0.000374945 
53.73 0 2.07286 0 5.08388e-005 2.07286 1.1029 1 0 -2.07286 2.07286 -1.10252 -0.000374287 
53.74 0 2.07286 -2.30134e-016 4.74692e-005 2.07286 1.1029 1 0 -2.07286 2.07286 -1.10252 -0.000373595 
53.75 0 2.07286 0 4.41069e-005 2.07286 1.1029 1 0 -2.07286 2.07286 -1.10253 -0.000372869 
53.76 0 2.07286 0 4.0752e-005 2.07286 1.1029 1 0 -2.07286 2.07286 -1.10253 -0.000372111 
53.77 0 2.07286 -2.30134e-016 3.74049e-005 2.07286 1.1029 1 0 -2.07286 2.07286 -1.10253 -0.00037132 
53.78 0 2.07286 0 3.40659e-005 2.07286 1.1029 1 0 -2.07286 2.07286 -1.10253 -0.000370496 
53.79 0 2.07286 0 3.07352e-005 2.07286 1.1029 1 0 -2.07286 2.07286 -1.10253 -0.000369639 
53.8 0 2.07286 0 2.74132e-005 2.07286 1.1029 1 0 -2.07286 2.07286 -1.10253 -0.00036875 
53.81 0 2.07285 0 2.41001e-005 2.07285 1.1029 1 0 -2.07285 2.07285 -1.10253 -0.000367829 
53.82 0 2.07285 0 2.07963e-005 2.07285 1.1029 1 0 -2.07285 2.07285 -1.10253 -0.000366874 
53.83 0 2.07285 0 1.7502e-005 2.07285 1.1029 1 0 -2.07285 2.07285 -1.10254 -0.000365889 
53.84 0 2.07285 0 1.42175e-005 2.07285 1.1029 1 0 -2.07285 2.07285 -1.10254 -0.000364872 
53.85 0 2.07285 -2.30133e-016 1.09431e-005 2.07285 1.1029 1 0 -2.07285 2.07285 -1.10254 -0.000363823 
53.86 0 2.07285 0 7.679e-006 2.07285 1.1029 1 0 -2.07285 2.07285 -1.10254 -0.000362744 
53.87 0 2.07285 0 4.42557e-006 2.07285 1.1029 1 0 -2.07285 2.07285 -1.10254 -0.000361633 
53.88 0 2.07285 0 1.18305e-006 2.07285 1.1029 1 0 -2.07285 2.07285 -1.10254 -0.000360492 
53.89 0 2.07285 0 -2.04828e-006 2.07285 1.1029 1 0 -2.07285 2.07285 -1.10254 -0.00035932 
53.9 0 2.07284 0 -5.26817e-006 2.07284 1.1029 1 0 -2.07284 2.07284 -1.10254 -0.000358117 
53.91 0 2.07284 0 -8.47632e-006 2.07284 1.1029 1 0 -2.07284 2.07284 -1.10254 -0.000356884 
53.92 0 2.07284 0 -1.16725e-005 2.07284 1.1029 1 0 -2.07284 2.07284 -1.10255 -0.000355622 
53.93 0 2.07284 -2.30132e-016 -1.48564e-005 2.07284 1.1029 1 0 -2.07284 2.07284 -1.10255 -0.000354329 
53.94 0 2.07284 0 -1.80278e-005 2.07284 1.1029 1 0 -2.07284 2.07284 -1.10255 -0.000353008 
53.95 0 2.07284 0 -2.11864e-005 2.07284 1.1029 1 0 -2.07284 2.07284 -1.10255 -0.000351657 
53.96 0 2.07284 0 -2.4332e-005 2.07284 1.1029 1 0 -2.07284 2.07284 -1.10255 -0.000350277 
53.97 0 2.07284 0 -2.74643e-005 2.07284 1.1029 1 0 -2.07284 2.07284 -1.10255 -0.000348868 
53.98 0 2.07283 0 -3.0583e-005 2.07283 1.1029 1 0 -2.07283 2.07283 -1.10255 -0.000347431 
53.99 0 2.07283 -2.30131e-016 -3.3688e-005 2.07283 1.1029 1 0 -2.07283 2.07283 -1.10255 -0.000345964 
54 0 2.07283 0 -3.67789e-005 2.07283 1.1029 1 0 -2.07283 2.07283 -1.10255 -0.000344471 
54.01 0 2.07283 0 -3.98555e-005 2.07283 1.1029 1 0 -2.07283 2.07283 -1.10256 -0.00034295 
54.02 0 2.07283 0 -4.29175e-005 2.07283 1.1029 1 0 -2.07283 2.07283 -1.10256 -0.000341401 
54.03 0 2.07283 0 -4.59648e-005 2.07283 1.1029 1 0 -2.07283 2.07283 -1.10256 -0.000339824 
54.04 0 2.07283 0 -4.89971e-005 2.07283 1.1029 1 0 -2.07283 2.07283 -1.10256 -0.00033822 
54.05 0 2.07283 0 -5.20141e-005 2.07283 1.1029 1 0 -2.07283 2.07283 -1.10256 -0.00033659 
54.06 0 2.07283 0 -5.50156e-005 2.07283 1.1029 1 0 -2.07283 2.07283 -1.10256 -0.000334933 
54.07 0 2.07282 -2.3013e-016 -5.80013e-005 2.07282 1.1029 1 0 -2.07282 2.07282 -1.10256 -0.00033325 
54.08 0 2.07282 0 -6.09711e-005 2.07282 1.1029 1 0 -2.07282 2.07282 -1.10256 -0.000331541 
54.09 0 2.07282 0 -6.39247e-005 2.07282 1.10289 1 0 -2.07282 2.07282 -1.10256 -0.000329805 
54.1 0 2.07282 0 -6.68619e-005 2.07282 1.10289 1 0 -2.07282 2.07282 -1.10257 -0.000328045 
54.11 0 2.07282 0 -6.97824e-005 2.07282 1.10289 1 0 -2.07282 2.07282 -1.10257 -0.000326259 
54.12 0 2.07282 0 -7.26861e-005 2.07282 1.10289 1 0 -2.07282 2.07282 -1.10257 -0.000324448 
54.13 0 2.07282 0 -7.55727e-005 2.07282 1.10289 1 0 -2.07282 2.07282 -1.10257 -0.000322612 
54.14 0 2.07282 0 -7.8442e-005 2.07282 1.10289 1 0 -2.07282 2.07282 -1.10257 -0.000320751 
54.15 0 2.07282 0 -8.12938e-005 2.07282 1.10289 1 0 -2.07282 2.07282 -1.10257 -0.000318866 
54.16 0 2.07281 0 -8.41278e-005 2.07281 1.10289 1 0 -2.07281 2.07281 -1.10257 -0.000316958 
54.17 0 2.07281 0 -8.69439e-005 2.07281 1.10289 1 0 -2.07281 2.07281 -1.10257 -0.000315025 
54.18 0 2.07281 0 -8.97418e-005 2.07281 1.10289 1 0 -2.07281 2.07281 -1.10257 -0.000313069 
54.19 0 2.07281 0 -9.25214e-005 2.07281 1.10289 1 0 -2.07281 2.07281 -1.10258 -0.00031109 
54.2 0 2.07281 0 -9.52825e-005 2.07281 1.10289 1 0 -2.07281 2.07281 -1.10258 -0.000309088 
54.21 0 2.07281 0 -9.80248e-005 2.07281 1.10288 1 0 -2.07281 2.07281 -1.10258 -0.000307063 
54.22 0 2.07281 0 -0.000100748 2.07281 1.10288 1 0 -2.07281 2.07281 -1.10258 -0.000305016 
54.23 0 2.07281 0 -0.000103452 2.07281 1.10288 1 0 -2.07281 2.07281 -1.10258 -0.000302947 
54.24 0 2.07281 0 -0.000106137 2.07281 1.10288 1 0 -2.07281 2.07281 -1.10258 -0.000300855 
54.25 0 2.07281 0 -0.000108802 2.07281 1.10288 1 0 -2.07281 2.07281 -1.10258 -0.000298743 
54.26 0 2.0728 0 -0.000111448 2.0728 1.10288 1 0 -2.0728 2.0728 -1.10258 -0.000296608 
54.27 0 2.0728 0 -0.000114074 2.0728 1.10288 1 0 -2.0728 2.0728 -1.10258 -0.000294454 
54.28 0 2.0728 0 -0.000116679 2.0728 1.10288 1 0 -2.0728 2.0728 -1.10258 -0.000292278 
54.29 0 2.0728 0 -0.000119265 2.0728 1.10288 1 0 -2.0728 2.0728 -1.10259 -0.000290082 
54.3 0 2.0728 0 -0.00012183 2.0728 1.10287 1 0 -2.0728 2.0728 -1.10259 -0.000287866 
54.31 0 2.0728 0 -0.000124374 2.0728 1.10287 1 0 -2.0728 2.0728 -1.10259 -0.000285629 
54.32 0 2.0728 0 -0.000126897 2.0728 1.10287 1 0 -2.0728 2.0728 -1.10259 -0.000283374 
54.33 0 2.0728 0 -0.0001294 2.0728 1.10287 1 0 -2.0728 2.0728 -1.10259 -0.000281099 
54.34 0 2.0728 0 -0.000131881 2.0728 1.10287 1 0 -2.0728 2.0728 -1.10259 -0.000278805 
54.35 0 2.0728 0 -0.000134341 2.0728 1.10287 1 0 -2.0728 2.0728 -1.10259 -0.000276492 
54.36 0 2.07279 0 -0.00013678 2.07279 1.10287 1 0 -2.07279 2.07279 -1.10259 -0.00027416 
54.37 0 2.07279 0 -0.000139197 2.07279 1.10287 1 0 -2.07279 2.07279 -1.10259 -0.000271811 
54.38 0 2.07279 0 -0.000141592 2.07279 1.10286 1 0 -2.07279 2.07279 -1.10259 -0.000269444 
54.39 0 2.07279 0 -0.000143966 2.07279 1.10286 1 0 -2.07279 2.07279 -1.1026 -0.000267059 
54.4 0 2.07279 0 -0.000146317 2.07279 1.10286 1 0 -2.07279 2.07279 -1.1026 -0.000264656 
54.41 0 2.07279 0 -0.000148646 2.07279 1.10286 1 0 -2.07279 2.07279 -1.1026 -0.000262237 
54.42 0 2.07279 0 -0.000150953 2.07279 1.10286 1 0 -2.07279 2.07279 -1.1026 -0.000259801 
54.43 0 2.07279 -2.30126e-016 -0.000153237 2.07279 1.10286 1 0 -2.07279 2.07279 -1.1026 -0.000257348 
54.44 0 2.07279 0 -0.000155499 2.07279 1.10285 1 0 -2.07279 2.07279 -1.1026 -0.00025488 
54.45 0 2.07279 0 -0.000157737 2.07279 1.10285 1 0 -2.07279 2.07279 -1.1026 -0.000252396 
54.46 0 2.07278 0 -0.000159953 2.07278 1.10285 1 0 -2.07278 2.07278 -1.1026 -0.000249896 
