t 1 2 3 jL0200 4 5 6 jE0601 jVX jV0400 
18.66 0 0.0880085 2.09296 0.954177 1 0 -1.08004 0 -1.08004 0.125861 
18.67 0 0.0891189 2.09339 0.955069 1 0 -1.0795 0 -1.0795 0.124427 
18.68 0 0.0902166 2.09382 0.955971 1 0 -1.07896 0 -1.07896 0.122986 
18.69 0 0.0913017 2.09424 0.956884 1 0 -1.07842 0 -1.07842 0.12154 
18.7 0 0.0923741 2.09466 0.957808 1 0 -1.07789 0 -1.07789 0.120087 
18.71 0 0.0934336 2.09506 0.958742 1 0 -1.07737 0 -1.07737 0.118629 
18.72 0 0.0944803 2.09547 0.959687 1 0 -1.07685 0 -1.07685 0.117166 
18.73 0 0.0955141 2.09587 0.960642 1 0 -1.07634 0 -1.07634 0.115697 
18.74 0 0.0965348 2.09626 0.961607 1 0 -1.07583 0 -1.07583 0.114223 
18.75 0 0.0975425 2.09664 0.962583 1 0 -1.07533 0 -1.07533 0.112744 
18.76 0 0.0985371 2.09702 0.963568 1 0 -1.07483 0 -1.07483 0.111261 
18.77 0 0.0995185 2.0974 0.964563 1 0 -1.07434 0 -1.07434 0.109772 
18.78 0 0.100487 2.09777 0.965568 1 0 -1.07385 0 -1.07385 0.10828 
18.79 0 0.101442 2.09813 0.966582 1 0 -1.07336 0 -1.07336 0.106783 
18.8 0 0.102383 2.09849 0.967606 1 0 -1.07289 0 -1.07289 0.105281 
18.81 0 0.103311 2.09885 0.968639 1 0 -1.07242 0 -1.07242 0.103776 
18.82 0 0.104226 2.09919 0.969682 1 0 -1.07195 0 -1.07195 0.102268 
18.83 0 0.105127 2.09954 0.970733 1 0 -1.07149 0 -1.07149 0.100755 
18.84 0 0.106015 2.09987 0.971793 1 0 -1.07103 0 -1.07103 0.0992393 
18.85 0 0.106889 2.10021 0.972862 1 0 -1.07058 0 -1.07058 0.0977201 
18.86 0 0.10775 2.10053 0.973939 1 0 -1.07014 0 -1.07014 0.0961979 
18.87 0 0.108596 2.10086 0.975025 1 0 -1.0697 0 -1.0697 0.0946727 
18.88 0 0.10943 2.10117 0.97612 1 0 -1.06926 0 -1.06926 0.0931447 
18.89 0 0.110249 2.10149 0.977222 1 0 -1.06884 0 -1.06884 0.0916141 
18.9 0 0.111055 2.10179 0.978333 1 0 -1.06841 0 -1.06841 0.090081 
18.91 0 0.111847 2.10209 0.979451 1 0 -1.068 0 -1.068 0.0885456 
18.92 0 0.112625 2.10239 0.980577 1 0 -1.06759 0 -1.06759 0.0870081 
18.93 0 0.113389 2.10268 0.981711 1 0 -1.06718 0 -1.06718 0.0854686 
18.94 0 0.114139 2.10297 0.982853 1 0 -1.06678 0 -1.06678 0.0839272 
18.95 0 0.114876 2.10325 0.984001 1 0 -1.06639 0 -1.06639 0.0823842 
18.96 0 0.115598 2.10353 0.985157 1 0 -1.066 0 -1.066 0.0808397 
18.97 0 0.116307 2.1038 0.986321 1 0 -1.06561 0 -1.06561 0.0792938 
18.98 0 0.117001 2.10407 0.987491 1 0 -1.06524 0 -1.06524 0.0777468 
18.99 0 0.117682 2.10433 0.988667 1 0 -1.06487 0 -1.06487 0.0761987 
19 0 0.118349 2.10459 0.989851 1 0 -1.0645 0 -1.0645 0.0746497 
19.01 0 0.119001 2.10484 0.991041 1 0 -1.06414 0 -1.06414 0.0730999 
19.02 0 0.11964 2.10509 0.992237 1 0 -1.06379 0 -1.06379 0.0715496 
19.03 0 0.120264 2.10533 0.99344 1 0 -1.06344 0 -1.06344 0.0699989 
19.04 0 0.120875 2.10557 0.994649 1 0 -1.0631 0 -1.0631 0.0684478 
19.05 0 0.121471 2.10581 0.995863 1 0 -1.06276 0 -1.06276 0.0668967 
19.06 0 0.122053 2.10604 0.997084 1 0 -1.06243 0 -1.06243 0.0653456 
19.07 0 0.122621 2.10626 0.99831 1 0 -1.0621 0 -1.0621 0.0637946 
19.08 0 0.123176 2.10648 0.999542 1 0 -1.06179 0 -1.06179 0.062244 
19.09 0 0.123716 2.1067 1.00078 1 0 -1.06147 0 -1.06147 0.0606938 
19.1 0 0.124241 2.10691 1.00202 1 0 -1.06117 0 -1.06117 0.0591442 
19.11 0 0.124753 2.10712 1.00327 1 0 -1.06086 0 -1.06086 0.0575955 
19.12 0 0.125251 2.10732 1.00452 1 0 -1.06057 0 -1.06057 0.0560476 
19.13 0 0.125735 2.10752 1.00578 1 0 -1.06028 0 -1.06028 0.0545008 
19.14 0 0.126204 2.10771 1.00704 1 0 -1.06 0 -1.06 0.0529551 
19.15 0 0.126659 2.1079 1.00831 1 0 -1.05972 0 -1.05972 0.0514108 
19.16 0 0.127101 2.10808 1.00958 1 0 -1.05945 0 -1.05945 0.049868 
19.17 0 0.127528 2.10826 1.01085 1 0 -1.05918 0 -1.05918 0.0483268 
19.18 0 0.127941 2.10844 1.01213 1 0 -1.05892 0 -1.05892 0.0467874 
19.19 0 0.128341 2.10861 1.01342 1 0 -1.05867 0 -1.05867 0.0452499 
19.2 0 0.128726 2.10878 1.0147 1 0 -1.05842 0 -1.05842 0.0437144 
19.21 0 0.129097 2.10894 1.01599 1 0 -1.05818 0 -1.05818 0.0421812 
19.22 0 0.129454 2.1091 1.01729 1 0 -1.05794 0 -1.05794 0.0406502 
19.23 0 0.129797 2.10926 1.01859 1 0 -1.05771 0 -1.05771 0.0391217 
19.24 0 0.130126 2.10941 1.01989 1 0 -1.05748 0 -1.05748 0.0375957 
19.25 0 0.130442 2.10956 1.02119 1 0 -1.05727 0 -1.05727 0.0360726 
19.26 0 0.130743 2.1097 1.0225 1 0 -1.05705 0 -1.05705 0.0345522 
19.27 0 0.131031 2.10984 1.02381 1 0 -1.05685 0 -1.05685 0.0330349 
19.28 0 0.131304 2.10997 1.02512 1 0 -1.05664 0 -1.05664 0.0315207 
19.29 0 0.131564 2.1101 1.02644 1 0 -1.05645 0 -1.05645 0.0300097 
19.3 0 0.13181 2.11023 1.02776 1 0 -1.05626 0 -1.05626 0.0285021 
19.31 0 0.132042 2.11035 1.02908 1 0 -1.05608 0 -1.05608 0.0269981 
19.32 0 0.13226 2.11047 1.0304 1 0 -1.0559 0 -1.0559 0.0254976 
19.33 0 0.132465 2.11058 1.03173 1 0 -1.05573 0 -1.05573 0.024001 
19.34 0 0.132656 2.11069 1.03305 1 0 -1.05556 0 -1.05556 0.0225082 
19.35 0 0.132833 2.1108 1.03438 1 0 -1.0554 0 -1.0554 0.0210195 
19.36 0 0.132997 2.1109 1.03571 1 0 -1.05524 0 -1.05524 0.0195349 
19.37 0 0.133147 2.111 1.03704 1 0 -1.0551 0 -1.0551 0.0180546 
19.38 0 0.133283 2.11109 1.03837 1 0 -1.05495 0 -1.05495 0.0165787 
19.39 0 0.133406 2.11118 1.03971 1 0 -1.05482 0 -1.05482 0.0151073 
19.4 0 0.133516 2.11127 1.04104 1 0 -1.05468 0 -1.05468 0.0136405 
19.41 0 0.133612 2.11135 1.04238 1 0 -1.05456 0 -1.05456 0.0121785 
19.42 0 0.133695 2.11143 1.04372 1 0 -1.05444 0 -1.05444 0.0107214 
19.43 0 0.133764 2.11151 1.04505 1 0 -1.05432 0 -1.05432 0.00926921 
19.44 0 0.13382 2.11158 1.04639 1 0 -1.05421 0 -1.05421 0.00782217 
19.45 0 0.133863 2.11165 1.04773 1 0 -1.05411 0 -1.05411 0.00638035 
19.46 0 0.133893 2.11171 1.04907 1 0 -1.05401 0 -1.05401 0.00494386 
19.47 0 0.133909 2.11177 1.05041 1 0 -1.05392 0 -1.05392 0.00351282 
19.48 0 0.133912 2.11183 1.05175 1 0 -1.05384 0 -1.05384 0.00208735 
19.49 0 0.133903 2.11188 1.05309 1 0 -1.05375 0 -1.05375 0.000667543 
19.5 0 0.13388 2.11193 1.05443 1 0 -1.05368 0 -1.05368 -0.00074648 
19.51 0 0.133844 2.11197 1.05576 1 0 -1.05361 0 -1.05361 -0.00215461 
19.52 0 0.133796 2.11202 1.0571 1 0 -1.05355 0 -1.05355 -0.00355675 
19.53 0 0.133734 2.11205 1.05844 1 0 -1.05349 0 -1.05349 -0.00495277 
19.54 0 0.13366 2.11209 1.05978 1 0 -1.05343 0 -1.05343 -0.00634259 
19.55 0 0.133573 2.11212 1.06111 1 0 -1.05339 0 -1.05339 -0.00772608 
19.56 0 0.133474 2.11215 1.06245 1 0 -1.05334 0 -1.05334 -0.00910316 
19.57 0 0.133361 2.11217 1.06378 1 0 -1.05331 0 -1.05331 -0.0104737 
19.58 0 0.133237 2.11219 1.06511 1 0 -1.05328 0 -1.05328 -0.0118377 
19.59 0 0.133099 2.11221 1.06644 1 0 -1.05325 0 -1.05325 -0.0131949 
19.6 0 0.13295 2.11222 1.06777 1 0 -1.05323 0 -1.05323 -0.0145453 
19.61 0 0.132788 2.11223 1.0691 1 0 -1.05321 0 -1.05321 -0.0158888 
19.62 0 0.132613 2.11224 1.07043 1 0 -1.0532 0 -1.0532 -0.0172252 
19.63 0 0.132427 2.11224 1.07175 1 0 -1.0532 0 -1.0532 -0.0185546 
19.64 0 0.132228 2.11224 1.07307 1 0 -1.0532 0 -1.0532 -0.0198767 
19.65 0 0.132017 2.11224 1.07439 1 0 -1.0532 0 -1.0532 -0.0211915 
19.66 0 0.131794 2.11223 1.07571 1 0 -1.05321 0 -1.05321 -0.022499 
19.67 0 0.131559 2.11222 1.07703 1 0 -1.05323 0 -1.05323 -0.0237989 
19.68 0 0.131313 2.11221 1.07834 1 0 -1.05325 0 -1.05325 -0.0250913 
19.69 0 0.131054 2.11219 1.07965 1 0 -1.05328 0 -1.05328 -0.0263761 
19.7 0 0.130784 2.11217 1.08096 1 0 -1.05331 0 -1.05331 -0.027653 
19.71 0 0.130502 2.11215 1.08226 1 0 -1.05334 0 -1.05334 -0.0289222 
19.72 0 0.130208 2.11212 1.08357 1 0 -1.05338 0 -1.05338 -0.0301834 
19.73 0 0.129903 2.11209 1.08487 1 0 -1.05343 0 -1.05343 -0.0314366 
19.74 0 0.129587 2.11206 1.08616 1 0 -1.05348 0 -1.05348 -0.0326817 
19.75 0 0.129259 2.11202 1.08745 1 0 -1.05354 0 -1.05354 -0.0339187 
19.76 0 0.12892 2.11198 1.08874 1 0 -1.0536 0 -1.0536 -0.0351474 
19.77 0 0.128569 2.11194 1.09003 1 0 -1.05366 0 -1.05366 -0.0363677 
19.78 0 0.128208 2.1119 1.09131 1 0 -1.05373 0 -1.05373 -0.0375797 
19.79 0 0.127835 2.11185 1.09259 1 0 -1.05381 0 -1.05381 -0.0387832 
19.8 0 0.127451 2.11179 1.09386 1 0 -1.05389 0 -1.05389 -0.0399781 
19.81 0 0.127057 2.11174 1.09513 1 0 -1.05397 0 -1.05397 -0.0411643 
19.82 0 0.126651 2.11168 1.0964 1 0 -1.05406 0 -1.05406 -0.0423419 
19.83 0 0.126235 2.11162 1.09766 1 0 -1.05415 0 -1.05415 -0.0435107 
19.84 0 0.125809 2.11155 1.09892 1 0 -1.05425 0 -1.05425 -0.0446706 
19.85 0 0.125371 2.11149 1.10017 1 0 -1.05435 0 -1.05435 -0.0458216 
19.86 0 0.124924 2.11142 1.10142 1 0 -1.05446 0 -1.05446 -0.0469636 
19.87 0 0.124465 2.11134 1.10267 1 0 -1.05457 0 -1.05457 -0.0480965 
19.88 0 0.123997 2.11127 1.10391 1 0 -1.05469 0 -1.05469 -0.0492203 
19.89 0 0.123518 2.11119 1.10514 1 0 -1.05481 0 -1.05481 -0.0503349 
19.9 0 0.123029 2.11111 1.10637 1 0 -1.05493 0 -1.05493 -0.0514403 
19.91 0 0.12253 2.11102 1.1076 1 0 -1.05506 0 -1.05506 -0.0525363 
19.92 0 0.122021 2.11093 1.10882 1 0 -1.0552 0 -1.0552 -0.0536229 
19.93 0 0.121503 2.11084 1.11003 1 0 -1.05533 0 -1.05533 -0.0547001 
19.94 0 0.120974 2.11075 1.11124 1 0 -1.05548 0 -1.05548 -0.0557678 
19.95 0 0.120436 2.11065 1.11245 1 0 -1.05562 0 -1.05562 -0.0568259 
19.96 0 0.119888 2.11055 1.11365 1 0 -1.05577 0 -1.05577 -0.0578745 
19.97 0 0.119331 2.11045 1.11484 1 0 -1.05593 0 -1.05593 -0.0589133 
19.98 0 0.118764 2.11034 1.11603 1 0 -1.05609 0 -1.05609 -0.0599424 
19.99 0 0.118188 2.11023 1.11721 1 0 -1.05625 0 -1.05625 -0.0609617 
20 0 0.117602 2.11012 1.11839 1 0 -1.05642 0 -1.05642 -0.0619712 
20.01 0 0.117008 2.11001 1.11956 1 0 -1.05659 0 -1.05659 -0.0629708 
20.02 0 0.116404 2.10989 1.12072 1 0 -1.05676 0 -1.05676 -0.0639604 
20.03 0 0.115792 2.10977 1.12188 1 0 -1.05694 0 -1.05694 -0.0649401 
20.04 0 0.115171 2.10965 1.12303 1 0 -1.05712 0 -1.05712 -0.0659097 
20.05 0 0.11454 2.10953 1.12418 1 0 -1.05731 0 -1.05731 -0.0668693 
20.06 0 0.113902 2.1094 1.12531 1 0 -1.0575 0 -1.0575 -0.0678187 
20.07 0 0.113254 2.10927 1.12645 1 0 -1.05769 0 -1.05769 -0.0687579 
20.08 0 0.112598 2.10914 1.12757 1 0 -1.05789 0 -1.05789 -0.0696869 
20.09 0 0.111934 2.109 1.12869 1 0 -1.05809 0 -1.05809 -0.0706057 
20.1 0 0.111262 2.10887 1.12981 1 0 -1.05829 0 -1.05829 -0.0715142 
20.11 0 0.110581 2.10873 1.13091 1 0 -1.0585 0 -1.0585 -0.0724123 
20.12 0 0.109892 2.10858 1.13201 1 0 -1.05871 0 -1.05871 -0.0733 
20.13 0 0.109196 2.10844 1.1331 1 0 -1.05892 0 -1.05892 -0.0741774 
20.14 0 0.108491 2.10829 1.13419 1 0 -1.05914 0 -1.05914 -0.0750443 
20.15 0 0.107779 2.10814 1.13526 1 0 -1.05936 0 -1.05936 -0.0759006 
20.16 0 0.107058 2.10799 1.13634 1 0 -1.05959 0 -1.05959 -0.0767465 
20.17 0 0.106331 2.10783 1.1374 1 0 -1.05982 0 -1.05982 -0.0775818 
20.18 0 0.105596 2.10767 1.13845 1 0 -1.06005 0 -1.06005 -0.0784066 
20.19 0 0.104853 2.10751 1.1395 1 0 -1.06028 0 -1.06028 -0.0792207 
20.2 0 0.104103 2.10735 1.14054 1 0 -1.06052 0 -1.06052 -0.0800242 
20.21 0 0.103346 2.10719 1.14158 1 0 -1.06076 0 -1.06076 -0.0808169 
20.22 0 0.102582 2.10702 1.1426 1 0 -1.061 0 -1.061 -0.081599 
20.23 0 0.101811 2.10685 1.14362 1 0 -1.06125 0 -1.06125 -0.0823704 
20.24 0 0.101033 2.10668 1.14463 1 0 -1.0615 0 -1.0615 -0.083131 
20.25 0 0.100248 2.1065 1.14563 1 0 -1.06175 0 -1.06175 -0.0838808 
20.26 0 0.0994566 2.10633 1.14663 1 0 -1.06201 0 -1.06201 -0.0846199 
20.27 0 0.0986586 2.10615 1.14762 1 0 -1.06227 0 -1.06227 -0.0853481 
20.28 0 0.0978541 2.10597 1.14859 1 0 -1.06253 0 -1.06253 -0.0860654 
20.29 0 0.0970433 2.10578 1.14956 1 0 -1.06279 0 -1.06279 -0.0867719 
20.3 0 0.0962261 2.1056 1.15053 1 0 -1.06306 0 -1.06306 -0.0874675 
20.31 0 0.0954029 2.10541 1.15148 1 0 -1.06333 0 -1.06333 -0.0881523 
20.32 0 0.0945735 2.10522 1.15243 1 0 -1.0636 0 -1.0636 -0.0888261 
20.33 0 0.0937382 2.10503 1.15336 1 0 -1.06387 0 -1.06387 -0.0894889 
20.34 0 0.0928971 2.10483 1.15429 1 0 -1.06415 0 -1.06415 -0.0901409 
20.35 0 0.0920502 2.10464 1.15521 1 0 -1.06443 0 -1.06443 -0.0907818 
20.36 0 0.0911977 2.10444 1.15613 1 0 -1.06471 0 -1.06471 -0.0914118 
20.37 0 0.0903396 2.10424 1.15703 1 0 -1.065 0 -1.065 -0.0920308 
20.38 0 0.0894761 2.10403 1.15792 1 0 -1.06528 0 -1.06528 -0.0926388 
20.39 0 0.0886073 2.10383 1.15881 1 0 -1.06557 0 -1.06557 -0.0932359 
20.4 0 0.0877333 2.10362 1.15969 1 0 -1.06586 0 -1.06586 -0.0938219 
20.41 0 0.0868541 2.10341 1.16056 1 0 -1.06616 0 -1.06616 -0.0943969 
20.42 0 0.0859699 2.1032 1.16141 1 0 -1.06645 0 -1.06645 -0.0949608 
20.43 0 0.0850808 2.10299 1.16227 1 0 -1.06675 0 -1.06675 -0.0955138 
20.44 0 0.0841869 2.10277 1.16311 1 0 -1.06705 0 -1.06705 -0.0960557 
20.45 0 0.0832883 2.10256 1.16394 1 0 -1.06735 0 -1.06735 -0.0965866 
20.46 0 0.0823851 2.10234 1.16476 1 0 -1.06766 0 -1.06766 -0.0971064 
20.47 0 0.0814774 2.10212 1.16558 1 0 -1.06796 0 -1.06796 -0.0976152 
20.48 0 0.0805653 2.1019 1.16638 1 0 -1.06827 0 -1.06827 -0.098113 
20.49 0 0.0796489 2.10167 1.16718 1 0 -1.06858 0 -1.06858 -0.0985997 
20.5 0 0.0787283 2.10144 1.16797 1 0 -1.06889 0 -1.06889 -0.0990754 
20.51 0 0.0778037 2.10122 1.16875 1 0 -1.06921 0 -1.06921 -0.0995401 
20.52 0 0.0768751 2.10099 1.16952 1 0 -1.06952 0 -1.06952 -0.0999937 
20.53 0 0.0759426 2.10075 1.17027 1 0 -1.06984 0 -1.06984 -0.100436 
20.54 0 0.0750064 2.10052 1.17102 1 0 -1.07016 0 -1.07016 -0.100868 
20.55 0 0.0740665 2.10028 1.17177 1 0 -1.07048 0 -1.07048 -0.101289 
20.56 0 0.073123 2.10005 1.1725 1 0 -1.0708 0 -1.0708 -0.101698 
20.57 0 0.0721761 2.09981 1.17322 1 0 -1.07112 0 -1.07112 -0.102097 
20.58 0 0.0712259 2.09957 1.17393 1 0 -1.07145 0 -1.07145 -0.102484 
20.59 0 0.0702724 2.09933 1.17463 1 0 -1.07177 0 -1.07177 -0.102861 
20.6 0 0.0693157 2.09908 1.17533 1 0 -1.0721 0 -1.0721 -0.103227 
20.61 0 0.0683561 2.09884 1.17601 1 0 -1.07243 0 -1.07243 -0.103581 
20.62 0 0.0673934 2.09859 1.17668 1 0 -1.07276 0 -1.07276 -0.103925 
20.63 0 0.066428 2.09834 1.17735 1 0 -1.07309 0 -1.07309 -0.104258 
20.64 0 0.0654598 2.09809 1.178 1 0 -1.07342 0 -1.07342 -0.10458 
20.65 0 0.064489 2.09784 1.17865 1 0 -1.07376 0 -1.07376 -0.104891 
20.66 0 0.0635157 2.09758 1.17928 1 0 -1.07409 0 -1.07409 -0.105191 
20.67 0 0.06254 2.09733 1.17991 1 0 -1.07443 0 -1.07443 -0.105481 
20.68 0 0.0615619 2.09707 1.18052 1 0 -1.07476 0 -1.07476 -0.105759 
20.69 0 0.0605817 2.09681 1.18113 1 0 -1.0751 0 -1.0751 -0.106027 
20.7 0 0.0595993 2.09655 1.18173 1 0 -1.07544 0 -1.07544 -0.106284 
20.71 0 0.0586149 2.09629 1.18231 1 0 -1.07578 0 -1.07578 -0.10653 
20.72 0 0.0576286 2.09603 1.18289 1 0 -1.07612 0 -1.07612 -0.106765 
20.73 0 0.0566404 2.09577 1.18345 1 0 -1.07646 0 -1.07646 -0.10699 
20.74 0 0.0556506 2.0955 1.18401 1 0 -1.07681 0 -1.07681 -0.107204 
20.75 0 0.0546592 2.09524 1.18456 1 0 -1.07715 0 -1.07715 -0.107407 
20.76 0 0.0536662 2.09497 1.18509 1 0 -1.07749 0 -1.07749 -0.1076 
20.77 0 0.0526718 2.0947 1.18562 1 0 -1.07784 0 -1.07784 -0.107782 
20.78 0 0.0516762 2.09443 1.18614 1 0 -1.07818 0 -1.07818 -0.107953 
20.79 0 0.0506793 2.09416 1.18664 1 0 -1.07853 0 -1.07853 -0.108114 
20.8 0 0.0496813 2.09388 1.18714 1 0 -1.07888 0 -1.07888 -0.108264 
20.81 0 0.0486823 2.09361 1.18763 1 0 -1.07922 0 -1.07922 -0.108404 
20.82 0 0.0476823 2.09333 1.18811 1 0 -1.07957 0 -1.07957 -0.108533 
20.83 0 0.0466816 2.09306 1.18857 1 0 -1.07992 0 -1.07992 -0.108652 
20.84 0 0.0456801 2.09278 1.18903 1 0 -1.08027 0 -1.08027 -0.10876 
20.85 0 0.044678 2.0925 1.18948 1 0 -1.08062 0 -1.08062 -0.108858 
20.86 0 0.0436754 2.09222 1.18991 1 0 -1.08097 0 -1.08097 -0.108946 
20.87 0 0.0426724 2.09194 1.19034 1 0 -1.08132 0 -1.08132 -0.109023 
20.88 0 0.041669 2.09166 1.19076 1 0 -1.08167 0 -1.08167 -0.10909 
20.89 0 0.0406654 2.09137 1.19116 1 0 -1.08202 0 -1.08202 -0.109147 
20.9 0 0.0396617 2.09109 1.19156 1 0 -1.08237 0 -1.08237 -0.109194 
20.91 0 0.0386579 2.0908 1.19195 1 0 -1.08272 0 -1.08272 -0.10923 
20.92 0 0.0376541 2.09052 1.19232 1 0 -1.08307 0 -1.08307 -0.109256 
20.93 0 0.0366505 2.09023 1.19269 1 0 -1.08342 0 -1.08342 -0.109273 
20.94 0 0.0356472 2.08994 1.19305 1 0 -1.08377 0 -1.08377 -0.109279 
20.95 0 0.0346442 2.08965 1.19339 1 0 -1.08412 0 -1.08412 -0.109275 
20.96 0 0.0336416 2.08936 1.19373 1 0 -1.08447 0 -1.08447 -0.109261 
20.97 0 0.0326395 2.08907 1.19405 1 0 -1.08482 0 -1.08482 -0.109237 
20.98 0 0.031638 2.08878 1.19437 1 0 -1.08517 0 -1.08517 -0.109203 
20.99 0 0.0306372 2.08848 1.19468 1 0 -1.08552 0 -1.08552 -0.109159 
21 0 0.0296372 2.08819 1.19497 1 0 -1.08587 0 -1.08587 -0.109106 
21.01 0 0.0286381 2.0879 1.19526 1 0 -1.08622 0 -1.08622 -0.109043 
21.02 0 0.02764 2.0876 1.19554 1 0 -1.08657 0 -1.08657 -0.10897 
21.03 0 0.026643 2.0873 1.1958 1 0 -1.08692 0 -1.08692 -0.108887 
21.04 0 0.025647 2.08701 1.19606 1 0 -1.08726 0 -1.08726 -0.108795 
21.05 0 0.0246524 2.08671 1.19631 1 0 -1.08761 0 -1.08761 -0.108693 
21.06 0 0.023659 2.08641 1.19654 1 0 -1.08796 0 -1.08796 -0.108581 
21.07 0 0.0226671 2.08611 1.19677 1 0 -1.08831 0 -1.08831 -0.10846 
21.08 0 0.0216767 2.08581 1.19699 1 0 -1.08866 0 -1.08866 -0.10833 
21.09 0 0.0206879 2.08551 1.19719 1 0 -1.089 0 -1.089 -0.10819 
21.1 0 0.0197008 2.08521 1.19739 1 0 -1.08935 0 -1.08935 -0.108041 
21.11 0 0.0187154 2.08491 1.19758 1 0 -1.08969 0 -1.08969 -0.107882 
21.12 0 0.0177319 2.08461 1.19775 1 0 -1.09004 0 -1.09004 -0.107715 
21.13 0 0.0167503 2.08431 1.19792 1 0 -1.09038 0 -1.09038 -0.107538 
21.14 0 0.0157707 2.084 1.19808 1 0 -1.09073 0 -1.09073 -0.107352 
21.15 0 0.0147933 2.0837 1.19823 1 0 -1.09107 0 -1.09107 -0.107156 
21.16 0 0.013818 2.0834 1.19837 1 0 -1.09141 0 -1.09141 -0.106952 
21.17 0 0.012845 2.08309 1.19849 1 0 -1.09175 0 -1.09175 -0.106739 
21.18 0 0.0118744 2.08279 1.19861 1 0 -1.0921 0 -1.0921 -0.106517 
21.19 0 0.0109062 2.08248 1.19872 1 0 -1.09244 0 -1.09244 -0.106286 
21.2 0 0.0099405 2.08217 1.19882 1 0 -1.09278 0 -1.09278 -0.106046 
21.21 0 0.00897741 2.08187 1.19891 1 0 -1.09311 0 -1.09311 -0.105797 
21.22 0 0.00801699 2.08156 1.19899 1 0 -1.09345 0 -1.09345 -0.10554 
21.23 0 0.00705933 2.08126 1.19906 1 0 -1.09379 0 -1.09379 -0.105273 
21.24 0 0.00610451 2.08095 1.19912 1 0 -1.09412 0 -1.09412 -0.104999 
21.25 0 0.0051526 2.08064 1.19917 1 0 -1.09446 0 -1.09446 -0.104715 
21.26 0 0.00420369 2.08033 1.19922 1 0 -1.09479 0 -1.09479 -0.104424 
21.27 0 0.00325784 2.08003 1.19925 1 0 -1.09513 0 -1.09513 -0.104123 
21.28 0 0.00231514 2.07972 1.19927 1 0 -1.09546 0 -1.09546 -0.103815 
21.29 0 0.00137565 2.07941 1.19929 1 0 -1.09579 0 -1.09579 -0.103498 
21.3 0 0.000439468 2.0791 1.19929 1 0 -1.09612 0 -1.09612 -0.103173 
21.31 0 -0.000493347 2.07879 1.19929 1 0 -1.09645 0 -1.09645 -0.102839 
21.32 0 -0.00142272 2.07849 1.19927 1 0 -1.09677 0 -1.09677 -0.102498 
21.33 0 -0.00234857 2.07818 1.19925 1 0 -1.0971 0 -1.0971 -0.102148 
21.34 0 -0.00327083 2.07787 1.19921 1 0 -1.09742 0 -1.09742 -0.10179 
21.35 0 -0.00418942 2.07756 1.19917 1 0 -1.09775 0 -1.09775 -0.101425 
21.36 0 -0.00510428 2.07725 1.19912 1 0 -1.09807 0 -1.09807 -0.101051 
21.37 0 -0.00601533 2.07694 1.19906 1 0 -1.09839 0 -1.09839 -0.10067 
21.38 0 -0.00692251 2.07663 1.19899 1 0 -1.09871 0 -1.09871 -0.10028 
21.39 0 -0.00782574 2.07633 1.19891 1 0 -1.09903 0 -1.09903 -0.0998835 
21.4 0 -0.00872495 2.07602 1.19883 1 0 -1.09935 0 -1.09935 -0.0994789 
21.41 0 -0.00962008 2.07571 1.19873 1 0 -1.09966 0 -1.09966 -0.0990667 
21.42 0 -0.0105111 2.0754 1.19863 1 0 -1.09998 0 -1.09998 -0.0986469 
21.43 0 -0.0113978 2.07509 1.19851 1 0 -1.10029 0 -1.10029 -0.0982197 
21.44 0 -0.0122803 2.07479 1.19839 1 0 -1.1006 0 -1.1006 -0.0977851 
21.45 0 -0.0131584 2.07448 1.19826 1 0 -1.10091 0 -1.10091 -0.0973432 
21.46 0 -0.0140321 2.07417 1.19812 1 0 -1.10122 0 -1.10122 -0.096894 
21.47 0 -0.0149013 2.07386 1.19797 1 0 -1.10153 0 -1.10153 -0.0964375 
21.48 0 -0.015766 2.07356 1.19781 1 0 -1.10184 0 -1.10184 -0.0959739 
21.49 0 -0.0166261 2.07325 1.19764 1 0 -1.10214 0 -1.10214 -0.0955032 
21.5 0 -0.0174815 2.07295 1.19747 1 0 -1.10244 0 -1.10244 -0.0950256 
21.51 0 -0.0183322 2.07264 1.19729 1 0 -1.10274 0 -1.10274 -0.0945409 
21.52 0 -0.019178 2.07233 1.19709 1 0 -1.10304 0 -1.10304 -0.0940494 
21.53 0 -0.0200191 2.07203 1.19689 1 0 -1.10334 0 -1.10334 -0.093551 
21.54 0 -0.0208552 2.07173 1.19669 1 0 -1.10364 0 -1.10364 -0.0930459 
21.55 0 -0.0216863 2.07142 1.19647 1 0 -1.10393 0 -1.10393 -0.0925342 
21.56 0 -0.0225124 2.07112 1.19624 1 0 -1.10423 0 -1.10423 -0.0920158 
21.57 0 -0.0233334 2.07081 1.19601 1 0 -1.10452 0 -1.10452 -0.0914908 
21.58 0 -0.0241493 2.07051 1.19577 1 0 -1.10481 0 -1.10481 -0.0909594 
21.59 0 -0.02496 2.07021 1.19552 1 0 -1.1051 0 -1.1051 -0.0904216 
21.6 0 -0.0257654 2.06991 1.19526 1 0 -1.10538 0 -1.10538 -0.0898774 
21.61 0 -0.0265654 2.06961 1.195 1 0 -1.10567 0 -1.10567 -0.0893269 
21.62 0 -0.0273602 2.06931 1.19472 1 0 -1.10595 0 -1.10595 -0.0887702 
21.63 0 -0.0281495 2.06901 1.19444 1 0 -1.10623 0 -1.10623 -0.0882074 
